,股票,价,涨,最新股息,平均股息,扣非PE,PB,ROE,市值(亿),今年来,行业
'1,000517.荣安地产,'1.93,'+0.52%,16.58%,14.16%,亏损,'1.05,'-1.00%,'61.45,'-13.45%,房地产开发
'2,600256.广汇能源,'5.13,'-3.21%,12.32%,10.96%,'14.29,'1.38,9.51%,'327.91,'-15.24%,石油行业
'3,002582.好想你,'10.70,'+3.48%,13.22%,9.32%,亏损,'1.54,'-1.00%,'47.90,'+40.91%,食品饮料
'4,603565.中谷物流,'11.17,'+6.69%,7.07%,8.34%,'15.65,'2.24,21.06%,'234.58,'+23.33%,物流行业
'5,603519.立霸股份,'12.94,'-0.38%,7.73%,7.86%,'22.41,'3.00,13.28%,'34.46,'+17.88%,家电行业
'6,601666.平煤股份,'7.76,'-0.51%,7.75%,7.78%,'15.77,'0.71,4.50%,'191.62,'-16.98%,煤炭行业
'7,600295.鄂尔多斯,'10.14,'-4.07%,5.92%,7.56%,'17.72,'1.40,9.04%,'200.32,'+10.86%,钢铁行业
'8,000672.上峰水泥,'8.78,'-2.01%,7.18%,7.32%,'15.62,'0.99,8.19%,'85.11,'+23.46%,水泥建材
'9,002191.劲嘉股份,'4.47,'+1.82%,6.71%,7.31%,亏损,'0.98,0.20%,'64.89,'+6.43%,包装材料
'10,600348.华阳股份,'7.01,'-0.14%,4.41%,7.19%,'14.82,'0.76,5.41%,'252.89,'+3.40%,煤炭行业
'11,300616.尚品宅配,'13.29,'-0.52%,6.77%,7.15%,亏损,'0.95,'-1.00%,'29.84,'+15.65%,装修建材
'12,000937.冀中能源,'5.95,'-0.83%,13.45%,7.12%,'36.34,'1.11,2.74%,'210.25,'+3.00%,煤炭行业
'13,603886.元祖股份,'13.14,'-1.28%,7.61%,7.08%,'18.21,'2.21,15.08%,'31.54,'-2.05%,食品饮料
'14,002327.富安娜,'7.30,'-0.55%,8.49%,7.02%,'15.14,'1.75,12.21%,'61.19,'-11.14%,纺织服装
'15,002088.鲁阳节能,'11.73,'+1.12%,6.82%,6.70%,'16.98,'2.34,13.51%,'60.19,'-1.78%,装修建材
'16,002233.塔牌集团,'9.17,'+2.69%,4.91%,6.57%,'27.37,'0.92,6.35%,'109.33,'+26.42%,水泥建材
'17,601699.潞安环能,'13.19,'+1.70%,3.11%,6.56%,'30.77,'0.85,3.39%,'394.57,'-4.55%,煤炭行业
'18,000983.山西焦煤,'7.02,'-0.57%,3.13%,6.56%,'18.43,'1.09,5.62%,'398.53,'-11.95%,煤炭行业
'19,603156.养元饮品,'21.88,'+2.43%,6.22%,6.43%,'20.99,'3.05,15.30%,'275.75,'+1.33%,食品饮料
'20,002677.浙江美大,'6.90,'+0.58%,4.35%,6.43%,'187.52,'3.03,1.62%,'44.58,'-2.08%,家电行业
'21,601717.中创智领,'21.71,'+6.16%,5.16%,6.27%,'10.20,'1.76,19.94%,'334.80,'+78.47%,汽车零部件
'22,002572.索菲亚,'13.65,'-0.94%,7.33%,5.93%,'13.27,'1.92,16.73%,'131.46,'-14.94%,装修建材
'23,600985.淮北矿业,'12.29,'-1.36%,6.10%,5.84%,'12.13,'0.80,7.21%,'331.00,'-7.18%,煤炭行业
'24,002271.东方雨虹,'11.70,'-0.51%,21.04%,5.80%,亏损,'1.23,'-1.00%,'279.48,'+4.22%,装修建材
'25,600546.山煤国际,'9.91,'+0.41%,6.96%,5.74%,'11.25,'1.23,10.29%,'196.46,'-9.89%,煤炭行业
'26,002303.美盈森,'4.28,'-0.47%,13.34%,5.71%,'21.90,'1.47,6.50%,'65.54,'+23.79%,包装材料
'27,600096.云天化,'27.34,'+0.48%,5.15%,5.61%,'9.78,'2.20,24.73%,'498.41,'+30.13%,化肥行业
'28,600894.广日股份,'10.29,'-0.29%,13.35%,5.61%,'14.30,'1.03,9.12%,'87.64,'-25.44%,专用设备
'29,603801.志邦家居,'10.03,'-0.20%,6.01%,5.59%,'14.47,'1.29,11.48%,'43.57,'-16.88%,装修建材
'30,601088.中国神华,'37.90,'+1.15%,5.96%,5.57%,'13.70,'1.88,13.47%,'6250.10,'-7.75%,煤炭行业
'31,600566.济川药业,'25.74,'-0.31%,8.13%,5.55%,'13.89,'1.75,14.20%,'236.98,'-4.62%,中药
'32,002884.凌霄泵业,'17.11,'-2.78%,5.84%,5.47%,'13.98,'2.79,21.41%,'61.20,'-0.46%,通用设备
'33,600729.重庆百货,'29.34,'-0.10%,4.64%,5.46%,'10.39,'1.69,18.96%,'129.24,'+5.22%,商业百货
'34,603897.长城科技,'26.80,'-0.37%,8.21%,5.44%,'21.31,'2.31,10.37%,'55.32,'+20.75%,电网设备
'35,002014.永新股份,'11.23,'-0.62%,5.52%,5.44%,'15.50,'2.87,20.06%,'68.78,'+7.92%,包装材料
'36,603948.建业股份,'32.09,'+10.01%,3.12%,5.42%,'27.44,'2.55,9.78%,'52.14,'+83.42%,化学制品
'37,600162.香江控股,'1.69,'+0.60%,0.65%,5.39%,亏损,'0.94,'-1.00%,'55.24,'-11.41%,房地产开发
'38,603208.江山欧派,'14.99,'+0.60%,1.27%,5.39%,亏损,'2.06,1.07%,'26.56,'-17.62%,装修建材
'39,601838.成都银行,'18.20,'-1.46%,4.90%,5.38%,'5.80,'0.87,16.36%,'771.40,'+11.47%,银行
'40,002563.森马服饰,'5.48,'+0.18%,6.39%,5.36%,'17.59,'1.31,8.10%,'147.64,'-17.10%,纺织服装
'41,603365.水星家纺,'17.15,'-0.17%,5.25%,5.32%,'14.76,'1.55,12.68%,'45.04,'+10.97%,纺织服装
'42,601166.兴业银行,'21.81,'-2.68%,4.86%,5.30%,'6.01,'0.52,8.94%,'4615.61,'+19.14%,银行
'43,601001.晋控煤业,'13.30,'+0.45%,5.68%,5.26%,'9.88,'1.22,12.62%,'222.60,'+2.67%,煤炭行业
'44,601916.浙商银行,'3.14,'-3.09%,4.97%,5.25%,亏损,'0.43,7.60%,'676.50,'+12.68%,银行
'45,600901.江苏金租,'5.60,'-2.10%,4.82%,5.18%,'10.75,'1.34,14.49%,'324.37,'+12.10%,多元金融
'46,002774.快意电梯,'11.07,'+1.19%,3.25%,5.17%,'48.83,'3.16,8.99%,'37.27,'+67.09%,专用设备
'47,601997.贵阳银行,'6.14,'-0.81%,4.72%,5.16%,'4.57,'0.33,7.59%,'224.49,'+7.41%,银行
'48,603551.奥普科技,'12.59,'+1.04%,6.82%,5.16%,'16.64,'3.74,22.46%,'49.12,'+23.87%,家电行业
'49,603878.武进不锈,'5.56,'+0.91%,1.62%,5.10%,'79.28,'1.19,2.33%,'31.20,'-1.09%,钢铁行业
'50,002032.苏泊尔,'51.61,'+0.35%,5.44%,5.10%,'20.18,'8.08,43.89%,'413.58,'+1.83%,家电行业
'51,002228.合兴包装,'3.36,'+0.90%,5.28%,5.10%,'36.10,'1.26,3.76%,'40.77,'+17.55%,包装材料
'52,601216.君正集团,'5.54,'-0.89%,2.71%,5.07%,'16.46,'1.67,11.92%,'467.47,'+8.30%,化学原料
'53,600036.招商银行,'41.98,'-2.12%,4.76%,5.06%,'7.14,'0.82,12.38%,'8660.03,'+11.44%,银行
'54,603833.欧派家居,'55.52,'+0.33%,4.47%,5.06%,'13.63,'1.82,14.62%,'338.20,'-16.01%,装修建材
'55,600642.申能股份,'8.08,0.00%,5.57%,5.04%,'11.24,'1.02,10.39%,'395.44,'-10.42%,电力行业
'56,603706.东方环宇,'21.36,'+1.23%,4.21%,5.02%,'20.93,'2.46,12.72%,'40.45,'+18.96%,燃气
'57,603096.新经典,'18.47,'+0.82%,4.33%,5.00%,'42.51,'1.55,4.44%,'28.49,'+1.78%,文化传媒
'58,002895.川恒股份,'27.09,'+0.78%,4.00%,5.00%,'14.98,'2.43,18.46%,'164.62,'+15.91%,化学原料
'59,605368.蓝天燃气,'9.93,'-1.10%,9.00%,4.99%,'19.45,'2.03,10.34%,'70.96,'-9.38%,燃气
'60,601101.昊华能源,'7.21,'-0.96%,6.35%,4.95%,'17.16,'0.87,5.30%,'103.82,'-6.78%,煤炭行业
'61,603071.物产环能,'13.65,'+2.79%,4.40%,4.93%,'12.05,'1.39,12.83%,'76.16,'+10.83%,贸易行业
'62,600694.大商股份,'19.35,'+1.42%,4.70%,4.92%,'13.22,'0.77,6.07%,'67.29,'-15.74%,商业百货
'63,002807.江阴银行,'4.80,0.00%,4.17%,4.92%,'5.56,'0.62,11.92%,'118.15,'+15.58%,银行
'64,601668.中国建筑,'5.56,'-0.54%,4.88%,4.91%,'5.45,'0.48,10.15%,'2297.41,'-3.01%,工程建设
'65,000683.博源化工,'6.63,'-0.90%,4.52%,4.91%,'15.35,'1.73,9.60%,'246.55,'+25.93%,化学原料
'66,601000.唐山港,'3.93,'-1.26%,5.09%,4.90%,'13.56,'1.14,8.72%,'232.89,'-12.45%,航运港口
'67,301109.军信股份,'15.43,0.00%,4.17%,4.89%,'18.92,'1.63,10.66%,'121.76,'+34.80%,环保行业
'68,600863.内蒙华电,'4.03,'-0.49%,5.46%,4.87%,'12.54,'1.45,11.38%,'263.03,'-2.01%,电力行业
'69,000915.华特达因,'33.47,'+0.54%,7.47%,4.86%,'15.54,'2.82,18.53%,'78.43,'+26.59%,化学制药
'70,002839.张家港行,'4.49,'-0.66%,4.45%,4.85%,'5.71,'0.55,10.26%,'109.75,'+7.59%,银行
'71,603855.华荣股份,'20.61,'-3.24%,4.85%,4.84%,'15.22,'3.50,24.13%,'69.56,'+6.62%,专用设备
'72,603967.中创物流,'11.65,'+0.52%,5.15%,4.83%,'16.34,'1.76,11.57%,'40.39,'+24.38%,物流行业
'73,600971.恒源煤电,'6.78,'-0.15%,6.93%,4.82%,'36.37,'0.68,1.51%,'81.36,'-23.30%,煤炭行业
'74,002404.嘉欣丝绸,'6.41,0.00%,4.68%,4.81%,'28.26,'1.85,8.30%,'35.90,'+8.79%,纺织服装
'75,000090.天健集团,'3.63,'-0.82%,2.75%,4.76%,'17.05,'0.47,2.90%,'67.83,'-9.25%,房地产开发
'76,600210.紫江企业,'7.72,'+9.97%,3.89%,4.75%,'12.95,'1.90,15.55%,'117.09,'+22.17%,包装材料
'77,600373.中文传媒,'10.23,'-0.39%,3.99%,4.75%,'300.00,'0.80,2.37%,'139.90,'-15.38%,文化传媒
'78,002367.康力电梯,'7.12,'-2.33%,4.22%,4.75%,'18.38,'1.63,10.58%,'56.80,'+8.15%,专用设备
'79,600757.长江传媒,'9.03,'-2.38%,4.54%,4.72%,'9.51,'1.13,11.67%,'109.59,'-1.57%,文化传媒
'80,300146.汤臣倍健,'12.19,'-0.57%,2.95%,4.72%,'42.45,'1.85,4.43%,'207.33,'+4.42%,食品饮料
'81,002035.华帝股份,'6.50,'+0.62%,4.62%,4.71%,'12.70,'1.45,12.36%,'55.10,'-7.30%,家电行业
'82,600153.建发股份,'10.80,'-7.22%,6.59%,4.70%,'18.08,'0.44,3.64%,'313.15,'+10.17%,贸易行业
'83,000928.中钢国际,'6.48,'-1.67%,4.61%,4.67%,'11.69,'1.12,10.32%,'92.96,'+6.52%,工程咨询服务
'84,600741.华域汽车,'19.56,'+2.14%,4.09%,4.64%,'10.58,'0.98,11.12%,'616.67,'+16.01%,汽车零部件
'85,002949.华阳国际,'13.50,'+0.37%,2.59%,4.63%,'30.05,'1.74,6.72%,'26.47,'-22.34%,工程咨询服务
'86,601339.百隆东方,'5.29,'-1.67%,7.75%,4.62%,'16.78,'0.84,6.06%,'79.33,'+5.29%,纺织服装
'87,002737.葵花药业,'15.96,'-0.19%,3.13%,4.62%,亏损,'2.09,1.97%,'93.21,'-19.63%,中药
'88,600582.天地科技,'6.09,'-1.30%,5.21%,4.61%,'12.45,'1.00,13.04%,'252.04,'+3.78%,专用设备
'89,601107.四川成渝,'5.61,'-0.88%,5.17%,4.61%,'11.20,'0.88,9.07%,'121.33,'+12.30%,铁路公路
'90,601928.凤凰传媒,'11.29,'+0.09%,4.43%,4.61%,'12.24,'1.44,10.03%,'287.32,'+2.15%,文化传媒
'91,600350.山东高速,'9.22,'+1.10%,4.56%,4.59%,'14.71,'1.09,7.96%,'445.75,'-6.44%,铁路公路
'92,605599.菜百股份,'14.59,'+4.59%,4.93%,4.59%,'16.36,'2.89,20.51%,'113.48,'+33.67%,珠宝首饰
'93,002478.常宝股份,'5.52,0.00%,3.99%,4.59%,'10.56,'0.86,10.15%,'49.73,'+8.78%,钢铁行业
'94,600008.首创环保,'3.14,'+0.32%,5.41%,4.58%,'14.36,'0.76,11.88%,'230.49,'+1.02%,公用事业
'95,603299.苏盐井神,'11.21,'+0.90%,3.95%,4.58%,'17.28,'1.44,10.70%,'87.62,'+5.38%,化学原料
'96,000333.美的集团,'74.03,'+0.43%,4.73%,4.58%,'13.60,'2.63,22.97%,'5200.41,'+3.17%,家电行业
'97,000921.海信家电,'25.17,'-1.02%,4.89%,4.58%,'12.81,'2.18,22.59%,'232.89,'-8.48%,家电行业
'98,603788.宁波高发,'16.92,'-0.47%,4.14%,4.56%,'20.68,'1.87,10.11%,'37.74,'+27.66%,汽车零部件
'99,000429.粤高速Ａ,'11.70,'-1.01%,4.47%,4.56%,'15.68,'2.33,17.50%,'203.82,'-17.32%,铁路公路
'100,601577.长沙银行,'9.63,'+0.21%,4.36%,4.54%,'4.82,'0.48,10.79%,'387.28,'+12.90%,银行
'101,603115.海星股份,'21.43,'+10.01%,2.77%,4.53%,'31.27,'2.64,9.09%,'51.84,'+73.12%,电子元件
'102,000690.宝新能源,'4.62,'-0.86%,3.25%,4.52%,'11.83,'0.81,7.40%,'100.53,'+6.77%,电力行业
'103,000719.中原传媒,'12.52,'-3.84%,4.79%,4.51%,'8.92,'1.12,10.85%,'128.11,'+15.52%,文化传媒
'104,603511.爱慕股份,'14.85,'+0.68%,2.71%,4.50%,'78.85,'1.38,2.63%,'60.00,'+17.45%,纺织服装
'105,300564.筑博设计,'16.52,'+0.55%,3.03%,4.48%,亏损,'2.22,3.26%,'26.65,'+38.53%,工程咨询服务
'106,601886.江河集团,'7.71,'-0.13%,7.13%,4.46%,'18.28,'1.21,8.93%,'87.35,'+52.87%,装修装饰
'107,000989.九芝堂,'11.30,'-1.31%,2.65%,4.46%,'74.86,'2.65,4.21%,'96.72,'+47.07%,中药
'108,603889.新澳股份,'6.03,0.00%,4.98%,4.44%,'10.55,'1.26,12.87%,'44.05,'-9.55%,纺织服装
'109,600261.阳光照明,'3.44,'-0.86%,4.07%,4.43%,'57.55,'1.34,6.63%,'45.93,'+9.65%,家电行业
'110,600639.浦东金桥,'10.71,0.00%,3.01%,4.43%,'60.40,'0.85,6.10%,'91.06,'-0.63%,房地产开发
'111,603303.得邦照明,'14.58,'-3.64%,5.08%,4.43%,'27.50,'2.07,9.20%,'69.54,'+31.49%,家电行业
'112,601168.西部矿业,'19.33,'+3.65%,5.17%,4.42%,'14.84,'2.77,19.66%,'460.63,'+28.05%,有色金属
'113,002658.雪迪龙,'8.16,'+1.75%,3.06%,4.42%,'31.53,'2.08,7.31%,'51.88,'+32.42%,仪器仪表
'114,000404.长虹华意,'7.37,'-1.21%,4.07%,4.41%,'12.18,'1.23,11.99%,'51.29,'+3.87%,家电行业
'115,600398.海澜之家,'6.92,'-0.72%,5.92%,4.40%,'16.04,'1.87,11.91%,'332.35,'-5.45%,纺织服装
'116,600461.洪城环境,'9.01,'-0.33%,5.15%,4.40%,'9.98,'1.23,13.33%,'115.70,'-4.92%,公用事业
'117,300390.天华新能,'20.32,'+0.54%,2.95%,4.39%,亏损,'1.58,'-1.00%,'168.81,'-8.80%,能源金属
'118,600997.开滦股份,'6.69,'+2.45%,3.89%,4.38%,'16.73,'0.74,4.89%,'106.22,'+3.25%,煤炭行业
'119,601921.浙版传媒,'8.62,'+0.23%,3.48%,4.36%,'15.65,'1.40,9.38%,'191.56,'+13.56%,文化传媒
'120,603515.欧普照明,'18.16,'-1.25%,4.96%,4.36%,'19.17,'2.10,13.96%,'135.08,'+16.08%,家电行业
'121,600188.兖矿能源,'13.07,'+0.93%,5.89%,4.33%,'11.90,'1.55,14.35%,'779.23,'-3.77%,煤炭行业
'122,601222.林洋能源,'6.15,'+3.36%,4.36%,4.33%,'24.62,'0.82,3.08%,'126.70,'-9.62%,仪器仪表
'123,000157.中联重科,'7.40,'+0.68%,4.05%,4.33%,'21.34,'1.12,7.08%,'525.11,'+6.33%,工程机械
'124,600887.伊利股份,'28.27,'-1.05%,4.32%,4.32%,'23.21,'3.35,15.28%,'1788.18,'-2.39%,食品饮料
'125,601163.三角轮胎,'13.92,'-0.43%,3.81%,4.32%,'16.62,'0.83,6.72%,'111.36,'-4.17%,橡胶制品
'126,603281.江瀚新材,'25.42,'-0.59%,3.93%,4.32%,'20.06,'1.86,10.25%,'94.90,'+8.41%,化学制品
'127,002416.爱施德,'12.43,'-0.32%,4.02%,4.31%,'42.78,'2.70,7.04%,'154.04,'-20.18%,商业百货
'128,600428.中远海特,'6.85,'+2.54%,4.07%,4.29%,'11.85,'1.16,11.64%,'187.96,'-2.25%,航运港口
'129,000631.顺发恒业,'3.11,'+1.97%,3.22%,4.29%,'173.49,'1.28,1.77%,'74.49,'+5.78%,房地产开发
'130,600395.盘江股份,'5.25,'+2.34%,0.76%,4.27%,亏损,'1.08,0.58%,'112.70,'+3.95%,煤炭行业
'131,600704.物产中大,'5.82,'-1.19%,3.62%,4.27%,'10.11,'0.71,8.83%,'300.96,'+19.32%,物流行业
'132,603682.锦和商管,'6.01,'-0.66%,3.66%,4.27%,亏损,'2.86,6.27%,'28.40,'-16.41%,房地产服务
'133,003012.东鹏控股,'7.37,'+2.65%,3.39%,4.27%,'28.34,'1.14,4.47%,'85.27,'+16.20%,装修建材
'134,603165.荣晟环保,'12.15,'+0.41%,4.12%,4.26%,'20.39,'1.49,10.14%,'33.12,'+3.37%,造纸印刷
'135,600755.厦门国贸,'6.12,'-1.29%,5.47%,4.25%,亏损,'0.40,0.93%,'130.82,'-2.86%,贸易行业
'136,600064.南京高科,'8.04,'-1.35%,3.73%,4.24%,'7.44,'0.74,11.24%,'139.12,'+7.44%,房地产开发
'137,601126.四方股份,'17.06,'-5.80%,4.22%,4.24%,'18.96,'3.17,17.67%,'142.16,'+5.01%,电网设备
'138,600916.中国黄金,'8.39,'+2.57%,4.17%,4.22%,'27.08,'1.96,7.54%,'140.95,'+1.45%,珠宝首饰
'139,600035.楚天高速,'4.13,'-0.72%,4.12%,4.21%,'9.95,'0.76,8.53%,'66.50,'-6.67%,铁路公路
'140,603689.皖天然气,'8.70,'+0.69%,4.02%,4.21%,'13.13,'1.28,10.21%,'42.65,'+0.96%,燃气
'141,603309.维力医疗,'14.25,'+0.99%,3.51%,4.20%,'18.42,'2.24,12.88%,'41.73,'+23.98%,医疗器械
'142,600098.广州发展,'6.88,'+4.08%,3.92%,4.18%,'27.43,'0.89,8.36%,'241.23,'+11.74%,电力行业
'143,605377.华旺科技,'9.45,'+0.85%,7.68%,4.18%,'16.79,'1.34,8.16%,'52.61,'-11.43%,造纸印刷
'144,002322.理工能科,'13.32,'-1.04%,5.78%,4.18%,'20.97,'1.78,8.40%,'50.50,'+8.85%,软件开发
'145,600710.苏美达,'10.31,'-2.55%,3.58%,4.17%,'11.79,'1.73,16.60%,'134.73,'+15.24%,贸易行业
'146,002304.洋河股份,'73.85,'-0.08%,6.29%,4.14%,'35.59,'2.27,6.03%,'1112.51,'-5.70%,酿酒行业
'147,600987.航民股份,'7.31,'+1.11%,4.10%,4.12%,'10.71,'1.17,11.74%,'74.62,'+9.85%,纺织服装
'148,300864.南大环境,'20.72,'+0.93%,4.07%,4.10%,'23.09,'2.58,12.65%,'32.69,'+3.06%,环保行业
'149,601900.南方传媒,'14.11,'-0.70%,3.90%,4.09%,'11.91,'1.51,12.01%,'124.45,'-3.07%,文化传媒
'150,688517.金冠电气,'15.22,0.00%,3.61%,4.09%,'27.78,'2.65,10.62%,'20.79,'+16.69%,电网设备
'151,600012.皖通高速,'14.57,'-0.14%,4.15%,4.08%,'14.53,'2.09,14.91%,'169.83,'-14.35%,铁路公路
'152,601919.中远海控,'15.19,'-0.59%,10.25%,4.06%,'4.74,'1.01,22.49%,'1915.45,'+4.66%,航运港口
'153,603187.海容冷链,'15.19,'+1.27%,3.29%,4.06%,'16.52,'1.41,9.22%,'58.70,'+41.84%,通用设备
'154,605337.李子园,'14.30,'+1.20%,3.54%,4.06%,'27.18,'3.41,13.88%,'55.78,'+31.32%,食品饮料
'155,002690.美亚光电,'20.26,'+1.30%,3.46%,4.06%,'27.12,'7.12,27.89%,'178.74,'+42.41%,专用设备
'156,002788.鹭燕医药,'8.50,'+0.35%,4.12%,4.06%,'10.53,'1.04,9.83%,'33.02,'+7.87%,医药商业
'157,002818.富森美,'12.31,'-0.41%,8.77%,4.06%,'14.59,'1.64,11.75%,'92.14,'-13.45%,商业百货
'158,002293.罗莱生活,'8.56,'-0.23%,7.00%,4.05%,'17.12,'1.77,11.32%,'71.40,'+14.50%,纺织服装
'159,600066.宇通客车,'28.30,'+2.46%,5.30%,4.03%,'17.47,'4.76,34.51%,'626.54,'+11.45%,汽车整车
'160,600970.中材国际,'9.14,'-0.87%,4.92%,4.02%,'9.43,'1.12,14.62%,'241.29,'+1.36%,工程建设
'161,000581.威孚高科,'22.48,'-0.13%,5.17%,4.02%,'17.26,'1.10,7.20%,'178.58,'+24.59%,汽车零部件
'162,001965.招商公路,'10.50,'+0.86%,3.97%,4.01%,'15.39,'1.02,7.37%,'716.14,'-21.93%,铁路公路
'163,600141.兴发集团,'27.78,'+0.18%,3.60%,4.00%,'20.29,'1.44,7.25%,'306.48,'+34.31%,化肥行业
'164,000521.长虹美菱,'7.56,'-1.56%,4.37%,4.00%,'12.00,'1.26,11.59%,'66.66,'-3.21%,家电行业
'165,002274.华昌化工,'6.71,'-0.30%,4.47%,4.00%,'111.90,'1.17,1.46%,'63.90,'-9.97%,化肥行业
'166,002772.众兴菌业,'8.06,'+0.88%,3.72%,4.00%,'25.21,'0.97,5.08%,'31.70,'+13.21%,农牧饲渔
'167,600801.华新水泥,'16.28,'+3.43%,2.83%,3.98%,'15.57,'1.11,9.43%,'218.85,'+39.94%,水泥建材
'168,603589.口子窖,'34.56,'-0.35%,3.77%,3.98%,'14.99,'1.98,14.03%,'206.71,'-8.52%,酿酒行业
'169,002060.广东建工,'3.66,'+0.27%,3.83%,3.98%,'12.89,'1.01,8.01%,'137.41,'+4.13%,工程建设
'170,300349.金卡智能,'12.81,'+0.08%,3.90%,3.98%,'22.87,'1.23,6.43%,'53.59,'-2.31%,仪器仪表
'171,600803.新奥股份,'18.76,'-0.21%,5.49%,3.97%,'14.06,'2.51,19.27%,'581.01,'-8.73%,燃气
'172,603639.海利尔,'15.32,'+2.27%,3.26%,3.97%,'27.25,'1.44,6.13%,'52.07,'+28.07%,农药兽药
'173,600329.达仁堂,'45.66,'-0.98%,2.80%,3.96%,'49.61,'4.00,46.48%,'260.31,'+54.06%,中药
'174,000906.浙商中拓,'6.22,'-0.16%,3.21%,3.96%,亏损,'0.76,4.48%,'44.14,'-2.80%,物流行业
'175,603167.渤海轮渡,'10.37,'-0.10%,8.58%,3.93%,'24.01,'1.46,7.74%,'48.65,'+24.81%,航运港口
'176,001225.和泰机电,'38.92,'+1.09%,3.14%,3.93%,'69.13,'1.84,3.42%,'25.17,'+24.85%,通用设备
'177,600057.厦门象屿,'7.29,'+2.24%,3.43%,3.92%,'42.43,'0.68,6.36%,'204.58,'+16.40%,物流行业
'178,603279.景津装备,'15.69,'+0.06%,6.76%,3.92%,'12.64,'1.96,15.83%,'90.45,'-10.04%,通用设备
'179,603599.广信股份,'11.75,'-1.18%,2.30%,3.92%,'17.26,'1.09,7.49%,'106.96,'-0.12%,农药兽药
'180,000001.平安银行,'11.89,'-1.33%,5.11%,3.92%,'5.26,'0.45,8.77%,'2307.36,'+4.83%,银行
'181,000900.现代投资,'4.27,'-0.23%,3.51%,3.91%,'17.75,'0.52,3.08%,'64.81,'+0.44%,铁路公路
'182,600502.安徽建工,'4.63,'-2.73%,5.83%,3.90%,'6.66,'0.50,8.56%,'79.48,'+2.50%,工程建设
'183,000708.中信特钢,'13.19,'+0.99%,3.85%,3.90%,'13.12,'1.61,13.01%,'665.72,'+20.73%,钢铁行业
'184,600039.四川路桥,'8.91,'+2.89%,4.65%,3.88%,'13.12,'1.59,14.65%,'774.78,'+27.71%,工程建设
'185,600060.海信视像,'22.05,'-0.23%,3.99%,3.87%,'14.48,'1.45,13.00%,'287.75,'+15.06%,家电行业
'186,600737.中粮糖业,'17.79,'+10.02%,3.43%,3.87%,'29.73,'3.51,11.95%,'380.50,'+80.77%,食品饮料
'187,603230.内蒙新华,'13.66,'-3.05%,3.51%,3.87%,'16.36,'1.78,13.02%,'48.29,'+12.10%,文化传媒
'188,002763.汇洁股份,'7.14,'+3.33%,2.10%,3.87%,'57.19,'1.47,3.24%,'29.27,'+9.91%,纺织服装
'189,601568.北元集团,'4.12,'-1.67%,2.43%,3.86%,'83.15,'1.44,2.04%,'163.66,'+0.47%,化学原料
'190,603730.岱美股份,'5.72,'-4.19%,4.71%,3.83%,'15.84,'2.78,14.14%,'122.90,'-13.53%,汽车零部件
'191,600648.外高桥,'11.48,'-0.86%,3.05%,3.82%,'43.91,'1.03,6.57%,'133.09,'-0.51%,房地产开发
'192,603929.亚翔集成,'42.47,'-0.70%,2.35%,3.82%,'16.20,'4.99,34.24%,'90.61,'+58.69%,装修装饰
'193,002033.丽江股份,'9.29,'+1.20%,3.77%,3.82%,'25.25,'2.09,7.94%,'51.05,'+9.02%,旅游酒店
'194,002545.东方铁塔,'10.52,'+3.54%,2.85%,3.82%,'17.16,'1.43,8.85%,'130.88,'+54.42%,化肥行业
'195,300625.三雄极光,'12.13,'-1.54%,2.47%,3.81%,亏损,'1.72,'-1.00%,'33.88,'+6.70%,家电行业
'196,002283.天润工业,'6.84,'-0.87%,2.92%,3.79%,'24.48,'1.30,5.75%,'77.94,'+32.53%,汽车零部件
'197,603611.诺力股份,'25.85,'-3.69%,3.47%,3.78%,'16.01,'2.22,16.29%,'66.59,'+50.13%,工程机械
'198,603816.顾家家居,'28.71,'-1.68%,4.81%,3.78%,'16.61,'2.41,16.13%,'235.93,'+9.85%,装修建材
'199,601019.山东出版,'8.68,'-5.24%,3.57%,3.77%,'13.66,'1.21,8.08%,'181.14,'-21.28%,文化传媒
'200,605266.健之佳,'21.46,'+0.70%,5.13%,3.76%,'26.81,'1.28,5.16%,'33.16,'-2.47%,医药商业
'201,002948.青岛银行,'4.94,'+0.61%,3.24%,3.76%,'6.23,'0.62,10.65%,'174.30,'+31.37%,银行
'202,600585.海螺水泥,'24.31,'-0.16%,2.92%,3.75%,'15.38,'0.68,4.69%,'972.33,'+5.60%,水泥建材
'203,603326.我乐家居,'8.77,0.00%,5.73%,3.75%,'20.35,'2.44,14.76%,'27.99,'+52.80%,装修建材
'204,002955.鸿合科技,'26.85,'-1.54%,9.54%,3.75%,'84.51,'1.95,3.48%,'63.54,'+19.80%,光学光电子
'205,600020.中原高速,'4.46,'+0.22%,3.81%,3.74%,'11.49,'0.65,6.12%,'100.23,'+9.39%,铁路公路
'206,600998.九州通,'5.13,'+0.20%,3.90%,3.74%,'16.32,'0.93,10.54%,'258.68,'+4.06%,医药商业
'207,002556.辉隆股份,'5.68,'-0.70%,3.52%,3.73%,'300.00,'1.51,2.89%,'53.76,'+5.36%,化肥行业
'208,600572.康恩贝,'4.52,'-0.22%,3.40%,3.72%,'23.96,'1.67,8.80%,'114.10,'+0.26%,中药
'209,601229.上海银行,'9.48,'-0.63%,5.27%,3.72%,亏损,'0.51,9.36%,'1347.01,'+5.79%,银行
'210,002540.亚太科技,'6.49,'+0.15%,5.56%,3.72%,'20.45,'1.47,7.69%,'81.02,'+8.94%,有色金属
