,股票,价,涨,最新股息,平均股息,扣非PE,PB,ROE,市值(亿),今年来,行业
'841,002443.金洲管道,'7.47,'+4.33%,2.68%,1.71%,'23.45,'1.13,4.63%,'38.88,'+31.22%,钢铁行业
'842,002541.鸿路钢构,'17.19,'-1.15%,2.09%,1.71%,'24.53,'1.23,6.69%,'118.61,'-2.02%,水泥建材
'843,002922.伊戈尔,'24.19,'+3.91%,1.15%,1.71%,'56.42,'3.11,6.92%,'102.35,'+38.26%,电子元件
'844,300092.科新机电,'13.62,'+6.82%,1.75%,1.71%,'31.88,'2.30,7.83%,'37.31,'+20.31%,通用设备
'845,300160.秀强股份,'6.10,'+0.16%,1.64%,1.71%,'22.12,'1.83,9.19%,'47.15,'+14.20%,家电行业
'846,301206.三元生物,'30.89,'+0.72%,4.53%,1.71%,'62.45,'1.45,2.50%,'62.50,'+22.94%,食品饮料
'847,688330.宏力达,'33.50,'+5.74%,1.01%,1.70%,'26.35,'1.23,6.02%,'46.90,'+29.28%,电网设备
'848,000537.中绿电,'8.93,'+0.34%,2.24%,1.70%,'17.47,'0.93,5.98%,'184.55,'+0.32%,电力行业
'849,601609.金田股份,'12.12,'-0.98%,0.78%,1.69%,'43.59,'2.40,8.46%,'209.51,'+108.63%,有色金属
'850,603776.永安行,'21.30,'+5.92%,1.01%,1.69%,亏损,'1.97,'-1.00%,'59.80,'+66.63%,专业服务
'851,603980.吉华集团,'5.29,'+1.15%,1.32%,1.69%,'109.95,'0.92,1.91%,'35.80,'+22.72%,化学制品
'852,688575.亚辉龙,'15.29,'+0.20%,1.37%,1.69%,'49.54,'3.27,5.88%,'87.22,'-1.83%,医疗器械
'853,000421.南京公用,'6.45,'+0.47%,0.93%,1.69%,'39.33,'1.36,3.54%,'37.05,'+0.52%,燃气
'854,002249.大洋电机,'8.14,'-1.57%,2.33%,1.69%,'21.81,'2.09,11.35%,'198.81,'+41.45%,电机
'855,300119.瑞普生物,'22.31,'-0.49%,1.35%,1.69%,'31.41,'2.27,8.82%,'103.69,'+22.79%,农药兽药
'856,600577.精达股份,'8.91,'-3.78%,1.00%,1.68%,'36.17,'3.22,10.29%,'191.49,'+23.07%,电网设备
'857,600597.光明乳业,'8.69,'-1.14%,1.84%,1.68%,'163.49,'1.20,6.99%,'119.79,'+3.63%,食品饮料
'858,600850.电科数字,'29.50,'-4.53%,1.19%,1.68%,'38.70,'4.29,11.58%,'202.41,'+25.26%,互联网服务
'859,603122.合富中国,'6.72,'+1.82%,1.93%,1.68%,亏损,'2.41,'-1.00%,'26.75,'-2.33%,医药商业
'860,603259.药明康德,'111.58,'+8.02%,1.21%,1.68%,'29.52,'5.50,24.03%,'2759.69,'+107.12%,医疗服务
'861,603876.鼎胜新材,'10.03,'-1.28%,0.98%,1.68%,'34.57,'1.29,4.42%,'93.21,'+14.11%,有色金属
'862,000709.河钢股份,'2.44,'-1.22%,1.23%,1.68%,'63.59,'0.43,1.51%,'252.23,'+11.85%,钢铁行业
'863,002727.一心堂,'14.94,'+1.70%,2.01%,1.68%,'44.77,'1.18,1.08%,'87.49,'+16.67%,医药商业
'864,002969.嘉美包装,'3.51,'+0.29%,0.71%,1.68%,'23.62,'1.38,6.14%,'33.54,'+13.20%,包装材料
'865,300856.科思股份,'14.60,'-0.61%,4.40%,1.68%,'37.56,'2.52,7.41%,'69.45,'-19.09%,美容护理
'866,300888.稳健医疗,'42.35,'-0.02%,1.54%,1.68%,'34.04,'2.14,7.00%,'246.62,'+1.16%,美容护理
'867,301006.迈拓股份,'16.68,'+1.58%,1.20%,1.68%,'28.69,'1.85,6.72%,'23.23,'+28.15%,仪器仪表
'868,301181.标榜股份,'30.80,'-1.22%,2.12%,1.68%,'36.79,'2.50,8.55%,'35.59,'+49.60%,汽车零部件
'869,002635.安洁科技,'14.95,'+0.47%,1.34%,1.67%,'93.35,'1.71,2.59%,'98.62,'-4.70%,消费电子
'870,003008.开普检测,'21.62,'+0.14%,6.01%,1.67%,'29.22,'2.11,8.10%,'22.48,'+26.26%,专业服务
'871,300699.光威复材,'31.73,'-0.72%,1.58%,1.67%,'44.75,'4.91,11.63%,'263.79,'-6.94%,化学制品
'872,600933.爱柯迪,'19.25,'-2.14%,1.56%,1.66%,'18.70,'2.20,12.69%,'189.64,'+20.36%,汽车零部件
'873,603109.神驰机电,'32.65,'-0.88%,0.92%,1.66%,'27.73,'3.53,13.55%,'68.19,'+86.04%,通用设备
'874,605155.西大门,'14.67,'+4.12%,1.71%,1.66%,'24.43,'2.17,9.85%,'28.06,'+48.92%,家用轻工
'875,605258.协和电子,'33.60,'-0.06%,2.08%,1.66%,'49.87,'2.51,5.84%,'29.57,'+13.41%,电子元件
'876,688112.鼎阳科技,'39.20,'+1.42%,1.30%,1.66%,'48.34,'4.08,8.67%,'62.41,'+41.87%,仪器仪表
'877,000028.国药一致,'25.83,'+0.12%,1.42%,1.66%,'28.04,'0.79,3.15%,'125.33,'-10.38%,医药商业
'878,002120.韵达股份,'7.79,'-2.50%,2.57%,1.66%,'17.87,'1.10,6.98%,'225.85,'+6.67%,物流行业
'879,300396.迪瑞医疗,'14.12,'+0.86%,1.84%,1.66%,亏损,'1.97,'-1.00%,'38.51,'-11.90%,医疗器械
'880,300575.中旗股份,'6.54,'+1.87%,0.74%,1.66%,亏损,'1.53,'-1.00%,'31.20,'+8.64%,农药兽药
'881,600458.时代新材,'14.39,'-0.76%,1.33%,1.65%,'30.23,'1.75,7.77%,'134.00,'+14.45%,风电设备
'882,603529.爱玛科技,'36.06,'-1.74%,2.54%,1.65%,'15.06,'3.21,24.87%,'313.38,'-10.63%,交运设备
'883,002422.科伦药业,'40.11,'+10.01%,1.90%,1.65%,'30.03,'2.71,9.29%,'640.98,'+35.75%,化学制药
'884,002752.昇兴股份,'5.65,'+1.25%,1.77%,1.65%,'17.23,'1.60,10.09%,'55.20,'-9.43%,包装材料
'885,002978.安宁股份,'33.30,'+0.21%,2.78%,1.65%,'18.37,'1.88,11.72%,'157.17,'+19.09%,有色金属
'886,300482.万孚生物,'22.33,'+0.14%,1.79%,1.65%,'32.96,'1.94,7.23%,'107.50,'+1.52%,医疗器械
'887,300845.捷安高科,'13.06,'+1.00%,1.90%,1.65%,'61.20,'3.39,5.82%,'26.78,'+45.66%,软件开发
'888,600030.中信证券,'31.17,'-0.98%,1.67%,1.64%,'18.77,'1.51,8.50%,'3802.89,'+7.79%,证券
'889,601086.国芳集团,'12.49,'-0.64%,0.64%,1.64%,'157.31,'5.36,3.04%,'83.18,'+113.99%,商业百货
'890,603288.海天味业,'41.22,'-0.53%,2.09%,1.64%,'36.77,'6.16,20.25%,'2292.08,'-8.42%,食品饮料
'891,603799.华友钴业,'50.22,'+4.52%,1.00%,1.64%,'18.45,'2.19,14.11%,'854.52,'+74.17%,能源金属
'892,603848.好太太,'23.90,'-0.95%,0.84%,1.64%,'52.46,'3.93,8.01%,'96.18,'+47.10%,家用轻工
'893,603867.新化股份,'29.68,'+0.95%,1.52%,1.64%,'25.77,'2.31,9.71%,'57.22,'+23.92%,化学制品
'894,688553.汇宇制药-W,'24.42,'-1.37%,1.90%,1.64%,'106.54,'2.80,4.84%,'103.44,'+64.94%,化学制药
'895,300259.新天科技,'3.91,'+1.29%,1.79%,1.64%,'28.95,'1.55,7.41%,'45.74,'+13.26%,仪器仪表
'896,603055.台华新材,'9.42,'-0.63%,2.65%,1.63%,'19.51,'1.64,12.79%,'83.87,'-12.71%,纺织服装
'897,603129.春风动力,'272.00,'+1.99%,1.42%,1.63%,'24.34,'6.13,28.91%,'415.01,'+76.96%,交运设备
'898,002419.天虹股份,'5.79,'-1.20%,1.04%,1.63%,'282.66,'1.62,1.83%,'67.68,'-0.11%,商业百货
'899,002830.名雕股份,'17.07,'+0.83%,1.46%,1.63%,'57.80,'3.53,6.17%,'22.76,'+39.03%,装修装饰
'900,002923.润都股份,'14.33,'+3.77%,1.05%,1.63%,亏损,'4.50,'-1.00%,'47.99,'+52.00%,化学制药
'901,002999.天禾股份,'6.86,'+0.73%,1.81%,1.63%,'106.97,'2.01,2.47%,'23.84,'+18.08%,化肥行业
'902,002398.垒知集团,'5.24,'+0.38%,1.53%,1.62%,'159.81,'1.01,1.18%,'36.58,'+21.29%,装修建材
'903,002698.博实股份,'16.57,'-1.78%,1.51%,1.62%,'34.11,'4.42,14.43%,'169.44,'-0.89%,专用设备
'904,300774.倍杰特,'10.31,'+4.78%,2.91%,1.62%,'89.10,'2.90,3.19%,'42.14,'+20.27%,环保行业
'905,600061.国投资本,'8.19,'-1.80%,1.55%,1.61%,'17.12,'0.94,5.73%,'523.67,'+10.74%,证券
'906,600535.天士力,'16.51,'-0.06%,3.21%,1.61%,'26.21,'1.99,8.58%,'246.65,'+15.72%,中药
'907,603289.泰瑞机器,'10.71,'+9.96%,1.40%,1.61%,'36.11,'2.16,6.63%,'31.42,'+31.95%,专用设备
'908,605007.五洲特纸,'12.26,'+0.08%,2.04%,1.61%,'26.88,'1.66,8.23%,'58.47,'-1.98%,造纸印刷
'909,688032.禾迈股份,'112.84,'+2.85%,2.84%,1.61%,'117.07,'2.38,2.87%,'140.00,'+3.39%,光伏设备
'910,300819.聚杰微纤,'25.92,'-1.78%,1.16%,1.61%,'62.90,'4.43,7.28%,'38.67,'+101.83%,纺织服装
'911,300906.日月明,'32.07,'+3.82%,1.56%,1.61%,'71.14,'2.90,7.86%,'25.66,'+25.77%,交运设备
'912,600380.健康元,'13.66,'+9.98%,1.46%,1.60%,'18.83,'1.71,9.64%,'249.90,'+23.21%,化学制药
'913,600827.百联股份,'9.89,'+0.10%,2.68%,1.60%,'185.59,'0.88,8.49%,'158.68,'-7.11%,商业百货
'914,603002.宏昌电子,'8.25,'+0.98%,0.24%,1.60%,'255.76,'2.72,1.22%,'93.56,'+54.17%,电子化学品
'915,605009.豪悦护理,'36.35,'-10.00%,3.36%,1.60%,'23.66,'2.35,10.35%,'78.18,'+28.60%,美容护理
'916,002057.中钢天源,'11.52,'-1.96%,0.99%,1.60%,'42.47,'2.67,6.86%,'86.85,'+60.68%,非金属材料
'917,002254.泰和新材,'10.24,'-0.68%,0.49%,1.60%,亏损,'1.24,'-1.00%,'87.78,'+9.46%,化纤行业
'918,002810.山东赫达,'14.05,'+0.21%,1.07%,1.60%,'26.82,'2.10,9.42%,'48.91,'+10.65%,化学制品
'919,300003.乐普医疗,'19.59,'+3.05%,1.41%,1.60%,'155.79,'2.33,1.52%,'368.41,'+74.54%,医疗器械
'920,603036.如通股份,'22.00,'+2.95%,0.91%,1.59%,'47.20,'3.38,8.36%,'45.32,'+31.71%,专用设备
'921,603113.金能科技,'7.72,'-0.26%,1.55%,1.59%,亏损,'0.77,0.13%,'65.46,'+39.61%,化学原料
'922,605318.法狮龙,'32.59,'-0.40%,0.92%,1.59%,亏损,'6.40,'-1.00%,'40.98,'+59.97%,装修装饰
'923,000728.国元证券,'9.14,'-1.08%,1.75%,1.59%,'15.08,'1.05,7.20%,'398.85,'+11.56%,证券
'924,002266.浙富控股,'3.93,'+10.08%,1.27%,1.59%,'26.35,'1.77,9.37%,'205.12,'+27.98%,环保行业
'925,002959.小熊电器,'55.48,'+5.76%,1.80%,1.59%,'28.03,'3.03,11.89%,'87.13,'+18.25%,家电行业
'926,003025.思进智能,'14.19,'-0.63%,1.29%,1.59%,'31.39,'3.37,11.51%,'40.29,'+22.49%,通用设备
'927,300887.谱尼测试,'8.51,'+1.31%,0.71%,1.59%,亏损,'1.61,'-1.00%,'46.44,'+11.39%,专业服务
'928,600469.风神股份,'6.16,'-0.16%,2.60%,1.58%,'39.43,'1.32,4.56%,'44.93,'+0.72%,橡胶制品
'929,601866.中远海发,'2.52,'-0.40%,1.52%,1.58%,'19.51,'1.09,5.82%,'245.75,'-2.73%,航运港口
'930,603711.香飘飘,'13.57,'+0.37%,1.84%,1.58%,'37.47,'1.65,5.62%,'56.03,'-15.77%,食品饮料
'931,002626.金达威,'20.85,'+2.66%,1.92%,1.58%,'28.26,'2.94,11.07%,'127.17,'+41.26%,食品饮料
'932,300832.新产业,'62.52,'+0.16%,2.08%,1.58%,'31.11,'5.91,21.26%,'491.23,'-9.75%,医疗器械
'933,600519.贵州茅台,'1476.10,'-0.26%,3.50%,1.57%,'20.55,'7.75,39.34%,'18484.76,'-1.24%,酿酒行业
'934,688093.世华科技,'40.50,'-1.82%,1.28%,1.57%,'30.15,'5.04,18.52%,'106.37,'+101.91%,电子元件
'935,688588.凌志软件,'20.03,'-3.28%,1.00%,1.57%,'36.24,'6.45,18.91%,'80.12,'+47.04%,软件开发
'936,002179.中航光电,'42.68,'+1.98%,1.87%,1.57%,'29.61,'3.86,13.95%,'904.08,'+10.88%,电子元件
'937,002942.新农股份,'19.28,'+2.61%,1.56%,1.57%,'48.77,'2.47,6.72%,'30.05,'+38.84%,农药兽药
'938,301237.和顺科技,'38.41,'+1.43%,0.26%,1.57%,亏损,'2.33,'-1.00%,'30.73,'+60.66%,塑料制品
'939,600125.铁龙物流,'6.17,'+4.40%,1.46%,1.56%,'17.30,'1.05,6.36%,'80.55,'+5.70%,物流行业
'940,603338.浙江鼎力,'53.91,'-0.83%,1.85%,1.56%,'14.95,'2.58,18.75%,'272.97,'-14.53%,工程机械
'941,603383.顶点软件,'45.48,'-1.58%,1.76%,1.56%,'51.54,'6.64,14.33%,'93.41,'+23.20%,软件开发
'942,002753.永东股份,'7.09,'+1.14%,2.12%,1.56%,'27.80,'1.15,4.34%,'26.64,'+15.60%,橡胶制品
'943,002773.康弘药业,'41.86,'+3.97%,1.43%,1.56%,'31.41,'4.35,14.44%,'385.66,'+117.86%,化学制药
'944,300838.浙江力诺,'14.32,'+2.87%,1.05%,1.56%,'300.00,'2.01,0.30%,'19.76,'+14.30%,仪器仪表
'945,301179.泽宇智能,'16.88,'+2.06%,2.37%,1.56%,'76.14,'2.89,6.42%,'67.81,'+10.43%,软件开发
'946,600966.博汇纸业,'5.15,'-1.53%,0.55%,1.55%,'71.20,'1.00,1.97%,'68.85,'+0.39%,造纸印刷
'947,688550.瑞联新材,'46.03,'+3.62%,1.53%,1.55%,'25.52,'2.57,10.76%,'79.90,'+49.27%,电子化学品
'948,000799.酒鬼酒,'70.90,'+3.87%,0.85%,1.55%,亏损,'6.09,'-1.00%,'230.37,'+29.05%,酿酒行业
'949,002053.云南能投,'14.47,'-3.47%,2.28%,1.55%,'32.52,'1.79,5.67%,'133.23,'+30.68%,综合行业
'950,002993.奥海科技,'50.09,'+0.30%,3.00%,1.55%,'34.31,'2.85,9.64%,'138.27,'+25.18%,消费电子
'951,300866.安克创新,'145.05,'+3.44%,1.44%,1.55%,'37.33,'8.51,27.84%,'777.70,'+50.83%,消费电子
'952,300978.东箭科技,'11.16,'-0.80%,3.14%,1.55%,'32.90,'2.91,8.91%,'47.17,'+5.39%,汽车零部件
'953,301035.润丰股份,'80.04,'+2.81%,0.74%,1.55%,'26.80,'3.17,12.18%,'224.73,'+65.52%,农药兽药
'954,603568.伟明环保,'19.35,'+0.42%,2.48%,1.54%,'12.51,'2.37,20.91%,'329.83,'-8.32%,环保行业
'955,605100.华丰股份,'28.18,'+0.04%,1.42%,1.54%,'141.03,'2.65,2.17%,'48.22,'+90.02%,通用设备
'956,002046.国机精工,'33.10,'-0.84%,0.63%,1.54%,'79.85,'4.13,7.23%,'177.50,'+139.50%,通用设备
'957,600897.厦门空港,'14.95,'-0.07%,2.14%,1.53%,'17.08,'1.36,9.78%,'62.33,'+0.31%,航空机场
'958,003033.征和工业,'45.39,'+0.76%,1.10%,1.53%,'27.22,'2.83,12.88%,'37.11,'+71.06%,汽车零部件
'959,300403.汉宇集团,'15.71,'-1.13%,1.15%,1.53%,'40.37,'4.49,11.67%,'94.73,'+58.41%,家电行业
'960,300463.迈克生物,'12.33,'+0.57%,0.85%,1.53%,'300.00,'1.19,'-1.00%,'75.04,'-5.75%,医疗器械
'961,301166.优宁维,'32.10,'+0.47%,0.72%,1.53%,亏损,'1.37,'-1.00%,'27.82,'+13.98%,生物制品
'962,301196.唯科科技,'101.00,'-2.02%,1.09%,1.53%,'55.83,'3.83,7.99%,'126.51,'+209.50%,塑料制品
'963,600031.三一重工,'21.16,'+0.62%,1.70%,1.52%,'23.54,'2.44,10.68%,'1793.18,'+30.97%,工程机械
'964,603949.雪龙集团,'19.69,'+4.79%,0.51%,1.52%,'81.04,'4.00,6.79%,'41.57,'+65.14%,汽车零部件
'965,002801.微光股份,'36.40,'-0.95%,0.96%,1.52%,'27.35,'4.77,14.30%,'83.59,'+50.47%,电机
'966,002847.盐津铺子,'75.53,'+1.37%,2.12%,1.52%,'32.74,'9.46,36.82%,'206.03,'+22.19%,食品饮料
'967,300697.电工合金,'15.97,'+4.65%,0.87%,1.52%,'47.97,'5.95,13.09%,'69.09,'+66.58%,有色金属
'968,600406.国电南瑞,'21.60,'-0.69%,2.64%,1.51%,'22.92,'3.56,16.68%,'1734.93,'-12.69%,电网设备
'969,605366.宏柏新材,'6.34,'+1.44%,0.61%,1.51%,亏损,'1.95,'-1.00%,'40.09,'+16.97%,化学制品
'970,002223.鱼跃医疗,'37.96,'+1.39%,2.11%,1.51%,'28.35,'2.86,14.87%,'380.54,'+5.17%,医疗器械
'971,002930.宏川智慧,'12.13,'+2.97%,2.47%,1.51%,亏损,'2.21,0.52%,'55.49,'+9.93%,物流行业
'972,003015.日久光电,'20.07,'+1.36%,1.00%,1.51%,'74.65,'5.41,8.08%,'56.41,'+42.19%,光学光电子
'973,300218.安利股份,'24.14,'-3.32%,1.04%,1.51%,'26.60,'3.57,13.96%,'52.38,'+59.39%,塑料制品
'974,300851.交大思诺,'27.87,'+0.98%,1.54%,1.51%,'77.56,'1.90,2.79%,'24.23,'+6.92%,交运设备
'975,301151.冠龙节能,'22.78,'+1.51%,1.81%,1.51%,'53.85,'1.87,4.00%,'38.50,'+51.90%,通用设备
'976,600073.光明肉业,'7.34,'-2.39%,0.95%,1.50%,'86.51,'1.33,2.71%,'68.83,'+6.79%,食品饮料
'977,600309.万华化学,'69.02,'+0.61%,1.82%,1.50%,'18.78,'2.17,11.48%,'2160.65,'-1.98%,化学制品
'978,603010.万盛股份,'10.42,'+0.58%,0.77%,1.50%,'204.84,'1.70,1.44%,'61.43,'+2.28%,化学制品
'979,603060.国检集团,'6.87,'-0.87%,1.66%,1.50%,'41.79,'2.77,9.54%,'55.23,'-4.30%,专业服务
'980,603517.绝味食品,'16.40,'+1.17%,3.88%,1.50%,'180.61,'1.59,1.65%,'99.38,'+1.92%,食品饮料
'981,000153.丰原药业,'6.81,'+1.04%,1.47%,1.50%,'37.38,'1.51,6.77%,'31.65,'+12.93%,化学制药
'982,000823.超声电子,'14.04,'-2.90%,1.42%,1.50%,'30.42,'1.58,5.42%,'75.39,'+38.90%,电子元件
'983,001207.联科科技,'23.72,'-1.21%,1.69%,1.50%,'15.79,'2.43,16.43%,'48.00,'+23.97%,橡胶制品
'984,001319.铭科精技,'27.73,'-1.95%,1.41%,1.50%,'33.49,'3.02,9.83%,'39.21,'+11.97%,汽车零部件
'985,002962.五方光电,'15.88,'+0.06%,1.26%,1.50%,'106.62,'2.63,2.91%,'46.32,'-7.41%,光学光电子
'986,600702.舍得酒业,'69.35,'+1.42%,0.62%,1.49%,'88.40,'3.27,2.82%,'230.77,'+6.02%,酿酒行业
'987,603214.爱婴室,'19.28,'+0.57%,1.88%,1.49%,'34.06,'2.29,9.75%,'26.71,'-13.47%,商业百货
'988,002169.智光电气,'6.65,'-0.45%,1.20%,1.49%,亏损,'1.97,'-1.00%,'52.05,'+9.46%,电网设备
'989,002294.信立泰,'53.54,'+6.34%,0.93%,1.49%,'102.32,'6.99,7.60%,'596.87,'+75.35%,化学制药
'990,300035.中科电气,'21.40,'+0.94%,1.17%,1.49%,'27.21,'3.07,10.98%,'146.68,'+45.65%,非金属材料
'991,600278.东方创业,'7.83,'-1.63%,2.13%,1.48%,'62.84,'0.91,2.74%,'68.68,'+13.13%,贸易行业
'992,600885.宏发股份,'26.08,'-0.38%,1.41%,1.48%,'23.00,'3.83,18.76%,'380.70,'+16.64%,电网设备
'993,600967.内蒙一机,'25.36,'-1.40%,0.58%,1.48%,'84.71,'3.63,4.43%,'431.58,'+199.52%,交运设备
'994,603337.杰克股份,'48.01,'-3.46%,1.68%,1.48%,'28.06,'4.89,19.37%,'228.73,'+59.63%,专用设备
'995,002244.滨江集团,'10.69,'+1.14%,0.77%,1.48%,'10.61,'1.13,11.59%,'332.61,'+25.22%,房地产开发
'996,002461.珠江啤酒,'10.83,'+0.56%,1.57%,1.48%,'27.47,'2.23,8.81%,'239.70,'+11.15%,酿酒行业
'997,301106.骏成科技,'31.58,0.00%,1.27%,1.48%,'35.34,'2.57,7.90%,'32.09,'+13.75%,光学光电子
'998,600298.安琪酵母,'40.23,'+1.57%,1.37%,1.47%,'26.54,'3.11,13.38%,'349.25,'+13.31%,食品饮料
'999,600456.宝钛股份,'33.05,'+0.36%,1.18%,1.47%,'48.45,'2.26,5.51%,'157.91,'+17.60%,小金属
'1000,603105.芯能科技,'9.30,'+4.26%,2.15%,1.47%,'24.41,'2.12,9.07%,'46.50,'+5.77%,光伏设备
'1001,300196.长海股份,'16.50,'-1.61%,1.21%,1.47%,'22.01,'1.43,7.07%,'67.44,'+54.10%,玻璃玻纤
'1002,301058.中粮科工,'11.87,0.00%,1.26%,1.47%,'27.10,'2.83,11.37%,'60.81,'+14.02%,工程建设
'1003,600097.开创国际,'11.47,'+1.87%,0.70%,1.46%,'24.54,'1.20,5.15%,'27.64,'+14.01%,农牧饲渔
'1004,601633.长城汽车,'26.08,'+0.89%,1.73%,1.46%,'29.12,'2.64,15.09%,'1627.44,'+1.10%,汽车整车
'1005,601816.京沪高铁,'5.26,'-1.50%,2.25%,1.46%,'20.22,'1.27,6.39%,'2573.49,'-12.80%,铁路公路
'1006,601985.中国核电,'8.81,'-1.12%,2.02%,1.46%,'21.63,'1.59,8.25%,'1812.04,'-14.06%,电力行业
'1007,603787.新日股份,'12.94,'-0.31%,1.16%,1.46%,'156.77,'1.91,2.34%,'29.78,'+25.27%,交运设备
'1008,688569.铁科轨道,'22.65,'+0.85%,1.55%,1.46%,'29.38,'1.68,5.93%,'47.72,'+8.51%,交运设备
'1009,000726.鲁泰Ａ,'6.91,'-1.99%,3.62%,1.46%,'12.71,'0.58,6.32%,'40.85,'+7.73%,纺织服装
'1010,002683.广东宏大,'34.06,'-0.41%,1.91%,1.46%,'27.33,'3.87,15.12%,'258.86,'+30.52%,采掘行业
'1011,300514.友讯达,'14.11,'+0.71%,2.13%,1.46%,'18.29,'2.58,16.29%,'28.22,'-0.17%,电网设备
'1012,301207.华兰疫苗,'18.36,'+2.17%,1.09%,1.46%,'85.59,'1.86,3.40%,'110.35,'+6.13%,生物制品
'1013,600114.东睦股份,'30.16,'-2.11%,0.97%,1.45%,'42.25,'6.61,17.09%,'190.43,'+89.30%,通用设备
'1014,600558.大西洋,'5.41,'+0.37%,1.85%,1.45%,'29.21,'1.97,7.66%,'48.56,'+35.36%,通用设备
'1015,600810.神马股份,'10.19,'+1.39%,0.49%,1.45%,亏损,'1.29,'-1.00%,'103.44,'+26.63%,化纤行业
'1016,603048.浙江黎明,'20.13,'+1.67%,1.74%,1.45%,'56.35,'2.33,4.50%,'29.57,'+38.02%,汽车零部件
'1017,002007.华兰生物,'17.18,'+0.47%,1.16%,1.45%,'28.48,'2.61,10.00%,'313.96,'+3.26%,生物制品
'1018,600050.中国联通,'5.70,0.00%,2.80%,1.44%,'24.68,'1.05,5.60%,'1782.07,'+8.60%,通信服务
'1019,600113.浙江东日,'60.10,'+1.64%,0.20%,1.44%,'211.95,'10.34,5.96%,'253.13,'+335.57%,综合行业
'1020,601199.江南水务,'5.96,0.00%,2.18%,1.44%,'14.18,'1.25,9.61%,'55.74,'+10.06%,公用事业
'1021,601888.中国中免,'69.31,'+0.03%,1.51%,1.44%,'40.95,'2.60,6.57%,'1353.26,'+5.25%,旅游酒店
'1022,603719.良品铺子,'13.62,'+3.10%,3.66%,1.44%,亏损,'2.66,'-1.00%,'54.62,'-2.32%,食品饮料
'1023,603809.豪能股份,'14.93,'-2.67%,1.00%,1.44%,'38.71,'3.95,12.31%,'128.37,'+68.86%,汽车零部件
'1024,688230.芯导科技,'70.08,'+1.71%,1.14%,1.44%,'129.52,'3.71,4.95%,'82.41,'+52.29%,半导体
'1025,000733.振华科技,'50.98,'+0.14%,0.35%,1.44%,'37.75,'1.89,5.91%,'282.52,'+21.36%,电子元件
'1026,002497.雅化集团,'13.97,'-0.29%,0.29%,1.44%,'98.27,'1.51,2.77%,'161.01,'+19.82%,化学制品
'1027,002825.纳尔股份,'10.37,0.00%,1.35%,1.44%,'27.25,'2.22,11.60%,'35.42,'+34.12%,塑料制品
'1028,300726.宏达电子,'38.84,'-0.74%,1.54%,1.44%,'64.12,'3.26,6.18%,'159.96,'+27.15%,电子元件
'1029,300897.山科智能,'30.90,'+5.03%,1.39%,1.44%,'75.53,'4.44,6.25%,'43.33,'+78.16%,仪器仪表
'1030,301222.浙江恒威,'29.72,'+1.96%,1.01%,1.44%,'31.39,'2.12,7.48%,'30.12,'+18.07%,电池
'1031,301263.泰恩康,'36.88,'+0.44%,0.54%,1.44%,'268.06,'9.02,3.41%,'156.92,'+147.90%,医药商业
'1032,002879.长缆科技,'18.01,'+0.61%,1.11%,1.43%,'62.95,'2.02,3.59%,'34.78,'+21.31%,电网设备
'1033,600062.华润双鹤,'19.75,'+1.54%,2.39%,1.42%,'14.21,'1.86,14.84%,'205.15,'+1.74%,化学制药
'1034,600488.津药药业,'4.27,'+0.23%,2.30%,1.42%,'41.15,'1.55,1.36%,'46.62,'+3.02%,化学制药
'1035,603258.电魂网络,'21.81,'-2.72%,1.07%,1.42%,亏损,'2.43,'-1.00%,'53.22,'+9.65%,游戏
'1036,603989.艾华集团,'19.26,'+5.59%,0.78%,1.42%,'34.28,'2.05,6.57%,'77.26,'+28.99%,电子元件
'1037,605389.长龄液压,'46.42,'+2.54%,1.40%,1.42%,'78.04,'3.15,4.47%,'66.89,'+75.91%,工程机械
'1038,688056.莱伯泰科,'36.59,'-1.80%,1.97%,1.42%,'87.28,'3.10,4.54%,'24.68,'+27.81%,仪器仪表
'1039,688329.艾隆科技,'21.46,'+2.00%,0.70%,1.42%,亏损,'2.17,'-1.00%,'16.57,'+56.76%,专用设备
'1040,000531.穗恒运Ａ,'6.43,'-1.38%,1.24%,1.42%,'24.17,'0.99,4.35%,'66.96,'+13.13%,电力行业
'1041,001914.招商积余,'12.40,'-0.40%,1.94%,1.42%,'15.51,'1.24,8.52%,'131.48,'+19.51%,房地产服务
'1042,300021.大禹节水,'5.15,'+0.78%,1.02%,1.42%,'131.92,'2.47,3.61%,'52.65,'+28.22%,农牧饲渔
'1043,300788.中信出版,'32.79,'-1.26%,0.97%,1.42%,'34.27,'2.80,6.74%,'62.35,'+4.90%,文化传媒
'1044,600528.中铁工业,'8.50,'-0.35%,1.22%,1.41%,'13.54,'0.70,5.77%,'188.83,'+6.70%,交运设备
'1045,603387.基蛋生物,'8.52,'+0.47%,2.11%,1.41%,'26.21,'1.61,7.06%,'43.21,'+4.44%,医疗器械
'1046,605177.东亚药业,'19.99,'+0.76%,1.63%,1.41%,亏损,'1.24,'-1.00%,'22.93,'+1.47%,化学制药
'1047,688633.星球石墨,'26.31,'+0.84%,1.33%,1.41%,'33.87,'2.29,8.34%,'37.83,'-3.72%,专用设备
'1048,000807.云铝股份,'19.41,'+0.10%,2.11%,1.41%,'14.55,'2.19,16.03%,'673.13,'+45.14%,有色金属
'1049,002203.海亮股份,'12.11,'+0.67%,1.38%,1.41%,'31.90,'1.83,5.59%,'260.47,'+14.52%,有色金属
