序号	基金代码	基金简称	日期	单位净值	累计净值	日增长率	近1周	近1月	近3月	近6月	近1年	近2年	近3年	今年来	成立来	自定义 
166	8398	汇添富鑫福债	9月1日	1.1353	1.2153	-0.51%	-3.43%	2.27%	7.64%	5.14%	20.18%	16.22%	19.02%	7.98%	22.57%	20.61%
167	9520	中欧鼎利债券	9月1日	1.3579	1.3969	0.57%	0.38%	4.72%	7.56%	6.11%	20.13%	9.16%	4.01%	10.17%	23.09%	20.82%
168	15167	申万菱信可转	9月1日	1.984	1.984	-0.75%	-2.51%	5.36%	10.41%	9.19%	20.02%	10.71%	8.77%	12.79%	1.74%	20.24%
169	4807	中银证券安弘	9月1日	1.4093	1.4093	0.14%	0.74%	5.36%	10.96%	10.20%	19.96%	17.46%	10.98%	10.26%	40.93%	20.61%
170	16367	嘉实多利收益	9月1日	0.8927	1.1404	0.19%	0.29%	4.14%	8.93%	9.45%	19.89%	16.65%	---	10.21%	16.22%	20.52%
171	8345	南华瑞泽债券	9月1日	1.1317	1.2317	-0.58%	-2.62%	2.85%	11.46%	11.42%	19.85%	13.28%	9.84%	14.89%	24.21%	20.07%
172	13204	恒生前海恒源	9月1日	1.2137	1.2137	0.28%	0.71%	6.24%	13.25%	15.14%	19.85%	21.27%	23.14%	14.48%	21.37%	20.39%
173	2636	广发集裕债券	9月1日	1.366	1.503	-0.22%	-1.87%	3.41%	7.64%	6.72%	19.82%	10.61%	6.97%	10.34%	51.70%	20.35%
174	13205	恒生前海恒源	9月1日	1.1906	1.1906	0.28%	0.71%	6.23%	13.22%	14.99%	19.61%	20.76%	22.50%	14.30%	19.06%	20.15%
175	4808	中银证券安弘	9月1日	1.378	1.378	0.13%	0.73%	5.33%	10.83%	9.98%	19.51%	16.62%	9.79%	9.98%	37.80%	20.17%
176	8346	南华瑞泽债券	9月1日	1.1094	1.2094	-0.58%	-2.62%	2.83%	11.35%	11.21%	19.30%	12.72%	8.85%	14.58%	21.83%	19.53%
177	2637	广发集裕债券	9月1日	1.324	1.444	-0.23%	-1.85%	3.36%	7.47%	6.43%	19.17%	9.42%	5.33%	9.97%	45.40%	19.60%
178	3275	国联安添利增	9月1日	1.468	1.596	0.10%	-1.44%	2.78%	7.22%	8.52%	19.13%	12.36%	15.74%	8.82%	61.84%	19.72%
179	7683	华商转债精选	9月1日	1.2724	1.2724	-0.64%	-3.64%	2.54%	7.11%	8.12%	19.07%	10.98%	10.28%	10.28%	27.24%	19.58%
180	161624	融通可转债债	9月1日	1.1379	1.2479	-0.59%	-4.49%	3.58%	12.99%	8.66%	19.05%	-9.96%	-5.86%	14.20%	22.37%	19.26%
181	10014	华夏鼎清债券	9月1日	1.186	1.186	0.25%	1.19%	5.85%	10.31%	11.03%	19.02%	17.86%	16.38%	12.91%	18.60%	19.44%
182	4952	兴全恒益债券	9月1日	1.4654	1.5333	-0.21%	-0.60%	3.29%	7.93%	6.98%	19.00%	10.03%	10.73%	8.83%	54.17%	19.91%
183	7684	华商转债精选	9月1日	1.256	1.256	-0.64%	-3.64%	2.54%	7.11%	8.12%	18.91%	10.51%	9.47%	10.23%	25.60%	19.40%
184	184	工银添福债券	9月1日	2.028	2.174	-0.25%	-0.64%	1.81%	3.68%	6.46%	18.87%	14.32%	17.57%	6.57%	122.69%	19.29%
185	185	工银添福债券	9月1日	1.978	2.123	-0.20%	-0.60%	1.80%	3.61%	6.29%	18.59%	13.74%	16.49%	6.40%	117.13%	19.01%
186	161625	融通可转债债	9月1日	1.0902	1.2002	-0.58%	-4.49%	3.54%	12.88%	8.46%	18.58%	-10.68%	-6.98%	13.89%	17.29%	18.80%
187	3276	国联安添利增	9月1日	1.411	1.535	0.09%	-1.46%	2.74%	7.09%	8.26%	18.57%	11.34%	14.17%	8.48%	55.49%	19.17%
188	10015	华夏鼎清债券	9月1日	1.1636	1.1636	0.25%	1.18%	5.81%	10.20%	10.80%	18.54%	16.91%	14.98%	12.61%	16.36%	18.95%
189	4953	兴全恒益债券	9月1日	1.4177	1.4856	-0.21%	-0.60%	3.26%	7.83%	6.76%	18.53%	9.15%	9.40%	8.55%	49.31%	19.44%
190	1257	兴业收益增强	9月1日	1.545	1.796	-0.06%	0.32%	3.07%	5.10%	5.60%	18.30%	17.73%	16.59%	7.07%	84.31%	18.94%
191	4267	金鹰持久增利	9月1日	1.5702	1.6602	0.61%	0.20%	3.21%	8.45%	5.99%	18.13%	10.59%	4.97%	8.20%	67.42%	19.31%
192	7262	东方红聚利债	9月1日	1.4382	1.4382	-0.19%	-0.48%	1.38%	4.07%	4.50%	18.12%	10.85%	12.72%	6.47%	43.81%	18.85%
193	1258	兴业收益增强	9月1日	1.49	1.722	0.00%	0.34%	3.04%	5.00%	5.37%	17.88%	16.88%	15.26%	6.81%	76.18%	18.54%
194	377	摩根双债增利	9月1日	1.1696	1.6346	-0.30%	-1.33%	1.17%	4.10%	5.56%	17.77%	10.38%	8.16%	6.89%	77.95%	18.43%
195	5886	华夏鼎沛债券	9月1日	1.2557	1.3559	-0.03%	-3.16%	7.44%	8.62%	5.67%	17.73%	17.10%	4.74%	13.21%	35.40%	17.82%
196	162105	金鹰持久增利	9月1日	1.4498	1.9555	0.60%	0.19%	3.17%	8.36%	5.80%	17.72%	9.81%	3.88%	7.94%	128.82%	18.88%
197	7263	东方红聚利债	9月1日	1.4041	1.4041	-0.20%	-0.50%	1.35%	3.96%	4.29%	17.65%	9.97%	11.37%	6.19%	40.40%	18.38%
198	4902	富国丰利增强	9月1日	1.3657	1.4237	0.06%	-0.33%	2.78%	6.76%	6.65%	17.63%	13.97%	13.15%	8.09%	43.25%	18.23%
199	9358	兴业稳健双利	9月1日	1.1379	1.1379	0.17%	1.00%	4.30%	6.78%	6.12%	17.62%	12.57%	12.78%	10.10%	13.79%	17.88%
200	4025	融通收益增强	9月1日	1.2219	1.3939	0.07%	0.27%	2.85%	3.44%	1.97%	17.48%	5.66%	3.21%	7.81%	42.86%	18.21%
201	519733	交银强化回报	9月1日	1.2737	1.4817	-0.44%	-1.74%	2.13%	7.30%	7.26%	17.39%	13.87%	9.10%	11.42%	53.71%	17.70%
202	378	摩根双债增利	9月1日	1.1535	1.5855	-0.29%	-1.34%	1.14%	3.99%	5.35%	17.30%	9.49%	6.86%	6.62%	70.30%	17.96%
203	5887	华夏鼎沛债券	9月1日	1.2229	1.319	-0.04%	-3.17%	7.40%	8.50%	5.45%	17.26%	16.17%	3.50%	12.91%	31.57%	17.36%
204	4222	金信民旺债券	9月1日	1.2596	1.2596	0.02%	-0.56%	1.08%	1.89%	3.60%	17.23%	9.42%	1.42%	5.19%	25.96%	18.13%
205	6839	安信聚利增强	9月1日	1.2681	1.2681	0.23%	0.32%	2.24%	5.30%	6.08%	17.19%	17.47%	16.26%	7.48%	26.81%	17.65%
206	9359	兴业稳健双利	9月1日	1.1156	1.1156	0.16%	0.99%	4.26%	6.67%	5.90%	17.15%	11.66%	11.42%	9.80%	11.56%	17.41%
207	5212	汇安稳裕债券	9月1日	1.1598	1.2968	0.22%	-0.06%	-2.05%	-1.96%	-1.35%	17.12%	16.83%	20.27%	-1.39%	31.87%	17.12%
208	11416	恒越嘉鑫债券	9月1日	1.2021	1.2021	-0.07%	-0.49%	2.71%	5.76%	5.26%	17.10%	19.61%	18.70%	7.46%	20.21%	17.48%
209	4026	融通收益增强	9月1日	1.198	1.355	0.08%	0.27%	2.82%	3.33%	1.76%	17.00%	4.82%	1.98%	7.52%	38.31%	17.75%
210	6840	安信聚利增强	9月1日	1.2518	1.2518	0.22%	0.31%	2.23%	5.25%	5.98%	16.95%	16.99%	15.55%	7.33%	25.18%	17.41%
211	973	新华增盈回报	9月1日	1.2853	1.7105	0.04%	-0.30%	2.60%	4.70%	4.49%	16.94%	16.96%	17.68%	5.85%	83.26%	17.60%
212	519735	交银强化回报	9月1日	1.226	1.423	-0.44%	-1.75%	2.10%	7.19%	7.05%	16.93%	12.96%	7.73%	11.12%	46.64%	17.24%
213	3401	工银可转债债	9月1日	1.7267	1.7267	-1.19%	-3.85%	1.15%	0.10%	5.00%	16.91%	16.93%	24.14%	1.69%	72.67%	18.28%
214	11417	恒越嘉鑫债券	9月1日	1.1914	1.1914	-0.07%	-0.48%	2.70%	5.71%	5.15%	16.87%	19.14%	18.00%	7.32%	19.14%	17.25%
215	630009	华商稳定增利	9月1日	2.032	2.362	0.35%	-0.39%	3.62%	8.37%	7.51%	16.85%	12.83%	12.14%	9.36%	155.22%	17.39%
216	6102	浙商丰利增强	9月1日	1.748	1.748	-0.74%	-2.30%	2.84%	7.42%	6.49%	16.79%	-2.46%	-7.64%	6.33%	74.80%	17.22%
217	4402	金信民旺债券	9月1日	1.2162	1.2162	0.01%	-0.56%	1.05%	1.79%	3.40%	16.77%	8.56%	0.21%	4.91%	21.62%	17.67%
218	180015	银华增强收益	9月1日	1.3033	2.0387	-0.02%	-0.53%	2.73%	5.96%	6.39%	16.56%	12.56%	13.05%	7.94%	141.58%	16.97%
219	630109	华商稳定增利	9月1日	1.91	2.23	0.32%	-0.42%	3.52%	8.28%	7.24%	16.32%	11.89%	10.72%	9.02%	139.82%	16.89%
220	360008	光大增利收益	9月1日	1.422	1.944	0.00%	-0.49%	0.28%	3.04%	2.67%	16.27%	13.31%	15.61%	4.18%	124.62%	16.75%
221	22114	前海开源弘泽	9月1日	1.1623	1.1701	-0.10%	-0.91%	0.61%	2.52%	3.44%	16.23%	---	---	3.68%	5.91%	5.91%
222	13724	信澳鑫益债券	9月1日	1.1379	1.1379	0.15%	-0.56%	1.86%	5.05%	5.23%	16.14%	14.99%	15.15%	8.60%	13.79%	16.60%
223	122	汇添富实业债	9月1日	1.5313	1.8053	-0.40%	-1.59%	0.78%	3.95%	4.09%	16.03%	16.01%	19.35%	6.38%	95.51%	16.44%
224	20019	国泰双利债券	9月1日	1.7982	2.2182	0.40%	0.76%	2.05%	2.52%	7.48%	16.01%	13.38%	16.86%	9.65%	152.68%	16.99%
225	18595	华商利欣回报	9月1日	1.1421	1.1421	0.44%	1.04%	3.25%	6.39%	7.16%	15.94%	14.22%	---	8.40%	14.21%	16.60%
226	20521	华商安恒债券	9月1日	1.1581	1.1581	0.24%	0.63%	2.28%	6.22%	6.89%	15.94%	---	---	8.23%	15.81%	16.26%
227	8475	招商民安增益	9月1日	1.3087	1.3087	0.26%	-0.13%	3.41%	8.15%	9.22%	15.91%	15.42%	16.99%	9.70%	30.87%	16.30%
228	360009	光大增利收益	9月1日	1.394	1.86	0.00%	-0.50%	0.22%	2.95%	2.50%	15.88%	12.42%	14.26%	3.87%	110.00%	16.26%
229	13725	信澳鑫益债券	9月1日	1.1218	1.1218	0.15%	-0.57%	1.82%	4.95%	5.03%	15.70%	14.10%	13.81%	8.31%	12.18%	16.16%
230	2738	泓德裕康债券	9月1日	1.3623	1.4823	0.00%	-0.55%	1.67%	4.28%	6.07%	15.65%	11.14%	8.59%	6.87%	51.62%	16.24%
231	20499	金元顺安丰利	9月1日	1.1455	1.1455	-0.03%	-0.27%	0.87%	2.30%	3.58%	15.63%	---	---	3.64%	12.86%	16.08%
232	20522	华商安恒债券	9月1日	1.1539	1.1539	0.23%	0.63%	2.26%	6.14%	6.72%	15.61%	---	---	8.01%	15.39%	15.95%
233	20020	国泰双利债券	9月1日	1.712	2.101	0.39%	0.75%	2.01%	2.39%	7.27%	15.60%	12.48%	15.46%	9.32%	136.15%	16.46%
234	18596	华商利欣回报	9月1日	1.1353	1.1353	0.43%	1.03%	3.22%	6.31%	7.01%	15.60%	13.55%	---	8.20%	13.53%	16.25%
235	123	汇添富实业债	9月1日	1.45	1.724	-0.41%	-1.60%	0.74%	3.85%	3.88%	15.57%	15.08%	17.89%	6.09%	85.67%	15.98%
236	2711	广发集丰债券	9月1日	1.1985	1.4626	0.10%	0.33%	1.83%	2.37%	2.96%	15.52%	7.48%	11.61%	3.84%	51.82%	16.40%
237	17498	淳厚添益债券	9月1日	1.1992	1.1992	0.56%	1.00%	3.26%	8.27%	8.71%	15.33%	19.34%	---	10.03%	19.92%	15.55%
238	2739	泓德裕康债券	9月1日	1.3185	1.4385	0.00%	-0.55%	1.64%	4.20%	5.89%	15.23%	10.36%	7.46%	6.61%	46.93%	15.83%
239	4486	嘉实稳怡债券	9月1日	1.0062	1.1478	0.09%	0.11%	2.62%	3.36%	9.97%	15.23%	2.98%	-4.19%	10.61%	14.33%	15.43%
240	8476	招商民安增益	9月1日	1.2662	1.2662	0.25%	-0.14%	3.36%	7.98%	8.89%	15.21%	14.03%	14.90%	9.26%	26.62%	15.60%
241	3107	光大安祺债券	9月1日	1.3612	1.4119	0.02%	-0.14%	1.58%	4.84%	4.64%	15.16%	12.87%	12.95%	6.16%	41.72%	15.70%
242	10600	光大安瑞一年	9月1日	1.2117	1.2117	0.08%	0.02%	1.36%	4.45%	3.80%	15.06%	13.04%	16.80%	5.59%	21.17%	15.61%
243	5908	华泰保兴尊利	9月1日	1.2931	1.5176	-0.56%	-1.97%	-0.29%	1.28%	5.28%	14.99%	18.34%	21.93%	5.54%	54.72%	14.83%
244	163827	中银产业债债	9月1日	1.2017	1.6067	0.07%	0.25%	2.56%	5.54%	5.64%	14.99%	13.25%	15.97%	7.11%	73.79%	15.74%
245	6738	工银瑞信添慧	9月1日	1.2208	1.2208	1.48%	1.86%	6.94%	8.31%	10.73%	14.93%	8.03%	1.68%	9.32%	22.08%	15.04%
246	2712	广发集丰债券	9月1日	1.1782	1.4174	0.09%	0.32%	1.78%	2.23%	2.70%	14.92%	6.40%	10.04%	3.50%	46.18%	15.82%
247	18393	富国稳健添利	9月1日	1.1612	1.1612	0.21%	0.08%	2.62%	7.13%	7.82%	14.91%	15.22%	---	10.96%	16.12%	15.10%
248	118	广发聚鑫债券	9月1日	1.6263	2.4292	0.30%	0.43%	2.79%	5.03%	5.82%	14.90%	11.38%	15.36%	7.54%	186.51%	15.55%
249	17499	淳厚添益债券	9月1日	1.1882	1.1882	0.55%	0.99%	3.22%	8.16%	8.49%	14.90%	18.41%	---	9.73%	18.82%	15.12%
250	18403	富国稳健添利	9月1日	1.1604	1.1604	0.21%	0.08%	2.62%	7.13%	7.81%	14.90%	15.19%	---	10.96%	16.04%	15.08%
251	3108	光大安祺债券	9月1日	1.3272	1.3772	0.02%	-0.14%	1.56%	4.76%	4.49%	14.82%	12.20%	11.94%	5.96%	38.18%	15.36%
252	7609	汇安嘉诚债券	9月1日	1.1782	1.2307	-0.77%	-3.04%	0.98%	6.05%	6.72%	14.68%	13.31%	13.87%	10.64%	23.92%	14.72%
253	67	民生加银转债	9月1日	0.8057	1.2057	-0.81%	-3.08%	1.32%	4.91%	6.01%	14.61%	5.32%	-16.16%	8.15%	11.89%	14.61%
254	5078	富国宝利增强	9月1日	1.3941	1.4341	0.06%	-0.18%	2.71%	5.39%	4.94%	14.61%	12.17%	11.71%	5.69%	43.92%	15.14%
255	10601	光大安瑞一年	9月1日	1.1891	1.1891	0.08%	0.02%	1.32%	4.34%	3.59%	14.60%	12.14%	15.41%	5.31%	18.91%	15.14%
256	19684	万家添利债券	9月1日	1.2029	1.2029	-0.91%	-2.79%	1.21%	4.31%	3.56%	14.59%	---	---	5.28%	13.14%	15.24%
257	5909	华泰保兴尊利	9月1日	1.2671	1.4765	-0.56%	-1.97%	-0.31%	1.17%	5.07%	14.56%	17.43%	20.51%	5.27%	50.34%	14.40%
258	1945	东方红信用债	9月1日	1.2253	1.4753	-0.12%	-0.45%	0.26%	2.46%	2.39%	14.54%	7.67%	8.55%	4.39%	52.77%	15.08%
259	8936	中银产业债债	9月1日	1.1735	1.3735	0.07%	0.24%	2.52%	5.44%	5.43%	14.53%	12.33%	14.57%	6.83%	26.92%	15.28%
260	18491	格林聚合增强	9月1日	1.1576	1.1576	1.67%	1.19%	3.45%	7.21%	5.67%	14.51%	---	---	9.10%	15.75%	14.91%
261	5656	光大安泽债券	9月1日	1.2386	1.3616	-0.03%	-0.20%	2.22%	5.24%	4.31%	14.48%	9.94%	13.21%	6.99%	38.59%	14.88%
262	119	广发聚鑫债券	9月1日	1.618	2.3704	0.30%	0.42%	2.75%	4.91%	5.61%	14.47%	10.53%	14.03%	7.25%	175.59%	15.13%
263	6739	工银瑞信添慧	9月1日	1.1906	1.1906	1.47%	1.86%	6.90%	8.20%	10.51%	14.47%	7.16%	0.47%	9.03%	19.06%	14.58%
264	519726	交银稳固收益	9月1日	1.261	1.7162	0.13%	0.16%	1.83%	3.53%	4.99%	14.39%	8.87%	7.99%	4.61%	93.46%	15.05%
265	470010	汇添富多元收	9月1日	1.3529	2.065	0.42%	2.10%	6.54%	8.00%	8.81%	14.38%	15.63%	14.52%	8.88%	141.85%	14.58%
266	21992	新华双利债券	9月1日	1.1437	1.1437	-0.05%	-0.56%	1.77%	8.18%	4.44%	14.37%	---	---	10.51%	14.37%	---
267	9350	前海联合添泽	9月1日	1.2011	1.2511	-0.34%	-2.13%	0.47%	3.31%	3.44%	14.25%	15.38%	18.01%	5.07%	26.04%	14.50%
268	9349	前海联合添泽	9月1日	1.2174	1.2674	-0.34%	-2.14%	0.47%	3.32%	3.44%	14.25%	15.38%	18.04%	5.08%	27.67%	14.50%
269	7610	汇安嘉诚债券	9月1日	1.1543	1.2028	-0.77%	-3.04%	0.94%	5.94%	6.50%	14.22%	12.41%	12.50%	10.34%	20.95%	14.26%
270	161908	万家添利债券	9月1日	1.1948	2.1764	-0.91%	-2.79%	1.18%	4.21%	3.38%	14.19%	10.39%	13.08%	5.03%	153.13%	14.84%
271	17809	湘财鑫享债券	9月1日	1.0587	1.0587	0.22%	0.03%	4.71%	7.09%	5.06%	14.13%	10.45%	---	4.83%	5.87%	14.62%
272	10435	富国双债增强	9月1日	1.1427	1.2207	-0.17%	-0.80%	0.92%	4.20%	5.53%	14.10%	9.92%	12.62%	6.62%	23.01%	14.71%
273	1946	东方红信用债	9月1日	1.187	1.427	-0.13%	-0.45%	0.23%	2.35%	2.18%	14.08%	6.81%	7.25%	4.11%	47.24%	14.62%
274	11168	嘉实睿享安久	9月1日	1.1678	1.1678	0.32%	0.32%	4.40%	6.56%	6.73%	14.04%	11.48%	13.70%	8.97%	16.78%	14.18%
275	68	民生加银转债	9月1日	0.7742	1.1642	-0.82%	-3.09%	1.28%	4.81%	5.77%	14.02%	4.48%	-17.11%	7.83%	6.76%	14.19%
276	5657	光大安泽债券	9月1日	1.2059	1.3265	-0.03%	-0.20%	2.19%	5.14%	4.11%	14.02%	9.07%	11.87%	6.70%	34.74%	14.42%
277	18492	格林聚合增强	9月1日	1.1536	1.1536	1.67%	1.19%	3.42%	7.11%	5.48%	14.01%	---	---	8.84%	15.35%	14.41%
278	470011	汇添富多元收	9月1日	1.3396	1.9974	0.42%	2.10%	6.51%	7.89%	8.59%	13.93%	14.66%	13.20%	8.59%	129.81%	14.13%
279	18958	富国双债增强	9月1日	1.1404	1.1404	-0.17%	-0.81%	0.91%	4.19%	5.51%	13.91%	9.72%	---	6.61%	8.58%	14.53%
280	17810	湘财鑫享债券	9月1日	1.0512	1.0512	0.22%	0.03%	4.69%	7.01%	4.91%	13.80%	9.81%	---	4.63%	5.12%	14.27%
281	6140	广发集嘉债券	9月1日	1.2933	1.4964	-0.02%	-0.82%	2.29%	5.21%	5.21%	13.76%	10.53%	12.65%	5.69%	52.26%	14.50%
282	14492	浙商汇金兴利	9月1日	1.0592	1.0592	0.32%	-0.13%	3.95%	7.43%	5.23%	13.76%	9.00%	5.52%	7.50%	5.92%	13.75%
283	15529	华泰柏瑞锦瑞	9月1日	1.1865	1.1865	0.19%	0.33%	2.84%	5.42%	4.82%	13.75%	9.68%	---	7.15%	10.51%	13.51%
284	8524	华泰柏瑞锦瑞	9月1日	1.1864	1.1864	0.18%	0.32%	2.83%	5.42%	4.81%	13.74%	9.66%	6.59%	7.14%	18.64%	13.50%
285	15524	天弘多元增利	9月1日	1.115	1.115	0.09%	-0.41%	0.72%	3.99%	4.55%	13.72%	8.88%	---	4.51%	11.50%	14.42%
286	16474	交银稳固收益	9月1日	1.3548	1.3548	0.13%	0.16%	1.80%	3.42%	4.77%	13.61%	7.66%	6.38%	4.33%	4.36%	14.28%
287	110035	易方达双债增	9月1日	1.889	2.399	-0.11%	-0.84%	-0.32%	1.45%	2.66%	13.52%	10.02%	11.38%	3.73%	163.64%	14.21%
288	406	汇添富双利增	9月1日	1.198	1.6493	0.31%	0.95%	5.05%	11.29%	11.84%	13.47%	13.88%	12.99%	12.07%	78.43%	13.48%
289	18767	汇添富稳乐回	9月1日	1.1667	1.1667	0.22%	0.40%	2.94%	6.59%	8.04%	13.40%	---	---	9.01%	16.67%	13.80%
290	10513	淳厚益加债券	9月1日	1.2236	1.2236	0.01%	-0.75%	1.42%	2.97%	4.05%	13.38%	12.56%	15.58%	7.22%	22.36%	13.58%
291	13650	华安乾煜债券	9月1日	1.1778	1.1778	0.04%	0.25%	2.13%	4.10%	4.77%	13.37%	12.92%	15.94%	6.36%	17.78%	13.75%
292	10449	广发恒悦债券	9月1日	1.1359	1.1479	0.04%	-0.30%	2.44%	4.07%	4.75%	13.32%	11.49%	12.19%	5.36%	14.94%	13.77%
293	6141	广发集嘉债券	9月1日	1.2635	1.4634	-0.03%	-0.82%	2.25%	5.10%	4.99%	13.30%	9.65%	11.30%	5.41%	48.76%	14.04%
294	14493	浙商汇金兴利	9月1日	1.0445	1.0445	0.32%	-0.14%	3.91%	7.32%	5.01%	13.30%	8.13%	4.23%	7.21%	4.45%	13.27%
295	160612	鹏华丰收债券	9月1日	1.134	1.947	0.00%	-0.70%	1.34%	4.04%	4.23%	13.29%	12.17%	5.62%	5.10%	138.31%	13.63%
296	8525	华泰柏瑞锦瑞	9月1日	1.1601	1.1601	0.18%	0.33%	2.81%	5.32%	4.62%	13.29%	8.81%	5.34%	6.87%	16.01%	13.06%
297	10174	英大智享债券	9月1日	1.2613	1.2613	-0.02%	0.06%	0.45%	1.02%	2.48%	13.26%	15.44%	25.64%	5.40%	26.12%	13.84%
298	15525	天弘多元增利	9月1日	1.102	1.102	0.08%	-0.42%	0.69%	3.88%	4.34%	13.26%	8.01%	---	4.23%	10.20%	13.96%
299	2521	永赢双利债券	9月1日	1.2265	3.2441	-0.20%	-4.40%	4.97%	10.60%	10.59%	13.25%	8.85%	8.58%	10.14%	308.68%	13.46%
300	164105	华富强化回报	9月1日	1.6367	2.2941	-0.45%	-1.59%	0.52%	2.96%	3.18%	13.21%	9.27%	7.44%	6.63%	160.49%	13.49%
301	2720	国寿安保尊利	9月1日	1.208	1.295	-0.08%	-0.90%	4.32%	6.24%	6.43%	13.21%	10.12%	9.23%	6.15%	30.79%	13.85%
302	19943	兴业恒益6个	9月1日	1.141	1.141	0.23%	0.83%	2.97%	7.54%	7.89%	13.14%	---	---	8.54%	14.10%	13.08%
303	6828	银河久泰债券	9月1日	1.1502	1.3782	0.02%	0.03%	0.04%	0.44%	0.59%	13.13%	15.82%	18.55%	0.68%	41.71%	13.12%
304	110036	易方达双债增	9月1日	1.819	2.291	-0.11%	-0.82%	-0.33%	1.39%	2.48%	13.12%	9.18%	10.11%	3.53%	150.31%	13.76%
305	13548	招商享利增强	9月1日	1.0695	1.0695	0.04%	-0.43%	1.11%	2.33%	2.66%	13.08%	6.78%	7.57%	3.33%	6.95%	13.75%
306	2276	中邮纯债恒利	9月1日	1.428	1.539	-0.35%	-1.52%	1.13%	4.16%	4.62%	13.06%	13.69%	16.19%	6.41%	58.59%	13.15%
307	407	汇添富双利增	9月1日	1.1697	1.621	0.30%	0.95%	5.02%	11.18%	11.61%	13.05%	12.91%	11.69%	11.77%	74.13%	13.07%
308	290003	泰信双息双利	9月1日	1.137	1.8215	-0.09%	-0.39%	2.20%	4.47%	4.81%	13.04%	7.75%	8.48%	7.70%	114.27%	13.13%
309	10451	广发恒悦债券	9月1日	1.1291	1.1411	0.04%	-0.30%	2.44%	4.04%	4.70%	13.03%	11.08%	11.69%	5.30%	14.26%	13.49%
310	14846	博时恒乐债券	9月1日	1.2024	1.2024	0.43%	0.69%	2.42%	5.13%	7.10%	13.02%	16.25%	17.25%	6.07%	20.24%	13.00%
311	10450	广发恒悦债券	9月1日	1.1197	1.1315	0.04%	-0.30%	2.41%	3.98%	4.59%	12.99%	10.80%	11.15%	5.16%	13.28%	13.44%
312	340009	兴全磐稳增利	9月1日	1.5914	2.1464	-0.29%	-1.09%	0.79%	3.55%	3.04%	12.98%	8.63%	11.67%	4.86%	139.83%	13.41%
313	16728	华安乾煜债券	9月1日	1.1658	1.1658	0.03%	0.24%	2.10%	4.01%	4.58%	12.97%	12.13%	---	6.11%	15.05%	13.35%
314	10514	淳厚益加债券	9月1日	1.2012	1.2012	0.01%	-0.75%	1.38%	2.87%	3.85%	12.95%	11.68%	14.22%	6.94%	20.12%	13.14%
315	110027	易方达安心回	9月1日	2.1233	3.2223	0.07%	-0.11%	2.20%	3.88%	5.32%	12.86%	11.75%	11.23%	4.90%	301.33%	13.07%
316	10175	英大智享债券	9月1日	1.2379	1.2379	-0.02%	0.06%	0.41%	0.91%	2.27%	12.81%	14.52%	24.15%	5.12%	23.78%	13.39%
317	2721	国寿安保尊利	9月1日	1.181	1.257	-0.08%	-0.92%	4.24%	6.11%	6.21%	12.80%	9.35%	8.08%	5.82%	26.64%	13.45%
318	2522	永赢双利债券	9月1日	1.2237	1.3859	-0.20%	-4.41%	4.94%	10.48%	10.36%	12.79%	7.99%	7.29%	9.85%	40.51%	13.02%
319	2501	银华远景债券	9月1日	1.2474	1.4354	0.10%	-0.14%	2.49%	5.00%	5.80%	12.78%	10.59%	9.75%	7.07%	47.08%	13.19%
320	19944	兴业恒益6个	9月1日	1.1355	1.1355	0.23%	0.82%	2.94%	7.46%	7.72%	12.78%	---	---	8.33%	13.55%	12.74%
321	2277	中邮纯债恒利	9月1日	1.404	1.514	-0.35%	-1.54%	1.15%	4.08%	4.46%	12.77%	13.13%	15.27%	6.28%	55.70%	12.86%
322	16331	鹏华创兴增利	9月1日	1.0893	1.0893	0.04%	0.02%	0.00%	6.50%	6.61%	12.72%	11.19%	---	8.55%	8.93%	13.23%
323	12746	富国双利增强	9月1日	1.0591	1.0591	0.64%	0.47%	2.38%	4.87%	6.56%	12.69%	10.97%	10.66%	6.52%	5.91%	12.93%
324	18768	汇添富稳乐回	9月1日	1.157	1.157	0.23%	0.38%	2.91%	6.46%	7.81%	12.69%	---	---	8.70%	15.70%	13.10%
325	12747	富国双利增强	9月1日	1.0532	1.0532	0.63%	0.48%	2.37%	4.87%	6.56%	12.68%	10.93%	10.42%	6.51%	5.32%	12.92%
326	13549	招商享利增强	9月1日	1.0536	1.0536	0.04%	-0.43%	1.07%	2.23%	2.46%	12.62%	5.93%	6.28%	3.05%	5.36%	13.30%
327	14847	博时恒乐债券	9月1日	1.1897	1.1897	0.42%	0.69%	2.38%	5.05%	6.99%	12.59%	15.48%	16.06%	5.93%	18.97%	12.58%
328	7398	兴全磐稳增利	9月1日	1.4095	2.0935	-0.30%	-1.10%	0.75%	3.45%	2.84%	12.53%	7.76%	10.33%	4.58%	24.82%	12.96%
329	8044	博远增强回报	9月1日	0.993	1.0755	0.09%	-0.79%	7.02%	10.83%	7.97%	12.42%	13.80%	4.46%	11.04%	7.50%	12.47%
330	13628	广发集悦债券	9月1日	1.0654	1.0654	0.08%	0.17%	2.14%	4.78%	5.47%	12.42%	7.15%	4.41%	6.89%	6.54%	12.63%
331	110028	易方达安心回	9月1日	2.0684	3.1154	0.07%	-0.11%	2.17%	3.78%	5.11%	12.39%	10.85%	9.90%	4.62%	281.66%	12.61%
332	15783	创金合信稳健	9月1日	1.1607	1.1607	0.25%	0.25%	2.23%	3.74%	4.62%	12.38%	11.71%	15.70%	4.52%	16.07%	12.86%
