序号	基金代码	基金简称	日期	单位净值	累计净值	日增长率	近1周	近1月	近3月	近6月	近1年	近2年	近3年	今年来	成立来	自定义 
3294	22812	人保中证A5	9月1日	1.223	1.223	0.74%	2.31%	10.73%	17.96%	---	---	---	---	---	22.30%	22.30%
3295	23076	鹏华上证科创	9月1日	1.1698	1.1698	1.55%	4.18%	14.74%	35.30%	---	---	---	---	---	16.98%	16.98%
3296	23725	工银上证科创	9月1日	1.3398	1.3398	1.48%	2.82%	21.06%	36.76%	---	---	---	---	---	33.98%	33.98%
3297	23407	华宝创业板人	9月1日	1.6184	1.6184	5.37%	12.97%	42.93%	91.12%	71.17%	---	---	---	---	61.84%	61.84%
3298	23896	天弘上证科创	9月1日	1.3784	1.3784	1.35%	2.81%	20.13%	38.32%	---	---	---	---	---	37.84%	37.84%
3299	23306	永赢中证A5	9月1日	1.1927	1.1927	1.16%	2.47%	12.73%	19.86%	---	---	---	---	---	19.27%	19.27%
3300	24033	嘉实上证科创	9月1日	1.3437	1.3437	1.46%	2.93%	20.98%	34.36%	---	---	---	---	---	34.37%	34.37%
3301	24034	嘉实上证科创	9月1日	1.343	1.343	1.46%	2.93%	20.96%	34.30%	---	---	---	---	---	34.30%	34.30%
3302	23347	苏新中证A5	9月1日	1.1983	1.1983	0.81%	1.03%	11.20%	21.93%	---	---	---	---	---	19.83%	19.83%
3303	23348	苏新中证A5	9月1日	1.1953	1.1953	0.80%	1.02%	11.15%	21.76%	---	---	---	---	---	19.53%	19.53%
3304	23598	景顺长城中证	9月1日	1.7291	1.7291	5.11%	1.25%	9.42%	45.35%	---	---	---	---	---	72.93%	72.93%
3305	23568	招商资管中证	9月1日	1.2112	1.2112	0.37%	1.03%	10.82%	21.25%	---	---	---	---	---	21.12%	21.12%
3306	23608	光大保德信沪	9月1日	1.0855	1.0855	0.08%	-0.61%	6.29%	8.59%	---	---	---	---	---	8.55%	8.55%
3307	23669	中银中证A5	9月1日	1.1604	1.1604	0.81%	1.86%	12.28%	16.05%	---	---	---	---	---	16.04%	16.04%
3308	23670	中银中证A5	9月1日	1.1604	1.1604	0.81%	1.86%	12.27%	16.05%	---	---	---	---	---	16.04%	16.04%
