,股票,价,涨,最新股息,平均股息,扣非PE,PB,ROE,市值(亿),今年来,行业
'1050,002698.博实股份,'17.17,'+1.84%,1.48%,1.62%,'32.09,'4.36,15.10%,'172.40,'+2.70%,专用设备
'1051,300482.万孚生物,'23.90,'-1.28%,1.65%,1.62%,'25.29,'2.03,9.54%,'116.55,'+8.66%,医疗器械
'1052,300838.浙江力诺,'15.81,'+1.35%,0.96%,1.62%,'130.76,'2.15,1.78%,'21.52,'+26.19%,仪器仪表
'1053,002125.湘潭电化,'13.22,'+0.08%,1.21%,1.61%,'34.50,'2.73,10.68%,'83.15,'+33.30%,化学原料
'1054,003019.宸展光电,'30.69,'-0.39%,1.62%,1.61%,'51.86,'3.41,11.40%,'54.35,'+21.75%,光学光电子
'1055,300982.苏文电能,'20.22,'+1.71%,3.27%,1.61%,'300.00,'1.35,1.24%,'41.14,'+8.75%,工程建设
'1056,600109.国金证券,'9.34,'-0.11%,1.28%,1.60%,'19.04,'1.01,5.61%,'346.75,'+8.39%,证券
'1057,600380.健康元,'12.42,'-2.36%,1.61%,1.60%,'17.27,'1.55,9.57%,'227.22,'+12.02%,化学制药
'1058,600390.五矿资本,'6.06,'-0.33%,0.63%,1.60%,'99.26,'0.52,0.49%,'272.58,'-6.05%,多元金融
'1059,002051.中工国际,'8.58,'+0.35%,1.46%,1.60%,'40.53,'0.92,3.29%,'105.80,'+6.71%,工程建设
'1060,002879.长缆科技,'16.03,'+0.75%,1.26%,1.60%,'51.39,'1.78,3.57%,'30.72,'+7.97%,电网设备
'1061,600079.人福医药,'21.86,'-0.32%,0.69%,1.59%,'29.60,'1.97,7.77%,'356.80,'-6.50%,化学制药
'1062,600298.安琪酵母,'35.20,'+0.83%,1.56%,1.59%,'25.21,'2.73,12.87%,'305.58,'-0.86%,食品饮料
'1063,600409.三友化工,'5.65,'+3.29%,1.29%,1.59%,'36.04,'0.84,2.92%,'116.64,'+6.22%,化学原料
'1064,603109.神驰机电,'35.77,'-1.32%,0.84%,1.59%,'32.69,'3.75,12.86%,'74.71,'+103.82%,通用设备
'1065,603113.金能科技,'7.59,'+3.97%,1.58%,1.59%,亏损,'0.74,0.49%,'64.36,'+37.26%,化学原料
'1066,603806.福斯特,'13.96,'-3.72%,1.86%,1.59%,'31.83,'2.17,7.22%,'364.18,'-3.70%,光伏设备
'1067,605177.东亚药业,'21.02,'-1.87%,1.55%,1.59%,亏损,'1.29,'-1.00%,'24.12,'+6.70%,化学制药
'1068,002518.科士达,'23.80,'+0.42%,0.97%,1.59%,'41.58,'3.10,8.40%,'137.99,'+6.74%,电源设备
'1069,002615.哈尔斯,'8.53,'+1.67%,2.98%,1.59%,'13.46,'2.28,18.56%,'39.12,'+10.85%,家用轻工
'1070,300409.道氏技术,'18.40,'+4.25%,1.78%,1.59%,'94.07,'1.80,2.73%,'138.07,'+36.90%,非金属材料
'1071,300887.谱尼测试,'9.02,'+2.62%,0.68%,1.59%,亏损,'1.62,'-1.00%,'47.97,'+18.06%,专业服务
'1072,601866.中远海发,'2.51,'+0.80%,1.53%,1.58%,'20.24,'1.08,5.70%,'244.77,'-3.11%,航运港口
'1073,603590.康辰药业,'58.21,'-0.61%,1.03%,1.58%,'262.63,'2.94,1.43%,'92.76,'+152.32%,生物制品
'1074,603916.苏博特,'11.23,'-0.44%,0.89%,1.58%,'58.67,'1.13,2.32%,'48.58,'+52.18%,化学制品
'1075,000055.方大集团,'4.21,'-0.24%,1.18%,1.58%,'32.38,'0.74,2.07%,'28.68,'+8.17%,装修装饰
'1076,002484.江海股份,'27.03,'+2.42%,0.99%,1.58%,'36.12,'3.73,11.52%,'224.45,'+55.88%,电子元件
'1077,300726.宏达电子,'36.95,'+2.13%,1.66%,1.58%,'72.45,'2.99,5.20%,'149.00,'+20.97%,电子元件
'1078,600120.浙江东方,'6.16,'-0.48%,1.36%,1.57%,'57.51,'1.33,6.78%,'210.39,'+34.09%,多元金融
'1079,600699.均胜电子,'19.23,'+1.21%,1.36%,1.57%,'20.80,'1.96,7.27%,'268.39,'+24.44%,汽车零部件
'1080,002722.物产金轮,'17.17,'+0.53%,1.35%,1.57%,'25.08,'1.33,5.95%,'35.29,'+22.82%,纺织服装
'1081,300037.新宙邦,'34.69,'+2.79%,1.19%,1.57%,'25.53,'2.53,10.36%,'252.38,'-6.15%,电池
'1082,603192.汇得科技,'23.29,'+6.01%,1.61%,1.56%,'27.91,'2.09,8.51%,'32.87,'+59.72%,化学制品
'1083,001207.联科科技,'26.59,'+1.37%,1.52%,1.56%,'17.84,'2.79,16.32%,'53.08,'+38.97%,橡胶制品
'1084,002463.沪电股份,'52.58,0.00%,0.95%,1.56%,'36.19,'7.99,24.65%,'1011.49,'+34.76%,电子元件
'1085,002930.宏川智慧,'11.84,'-0.59%,2.52%,1.56%,'65.10,'2.07,4.46%,'54.49,'+7.30%,物流行业
'1086,300231.银信科技,'12.69,'+1.20%,0.80%,1.56%,亏损,'3.38,'-1.00%,'55.71,'+2.77%,互联网服务
'1087,603122.合富中国,'7.26,'-0.82%,1.79%,1.55%,'215.28,'2.48,1.23%,'28.90,'+5.52%,医药商业
'1088,603898.好莱客,'10.96,'+4.58%,0.71%,1.55%,'78.89,'1.09,2.24%,'34.12,'+17.40%,装修建材
'1089,000799.酒鬼酒,'48.24,'+1.77%,1.27%,1.55%,亏损,'3.85,'-1.00%,'154.02,'-12.19%,酿酒行业
'1090,002140.东华科技,'10.24,'-0.39%,1.46%,1.55%,'18.03,'1.63,9.50%,'72.78,'+5.37%,工程建设
'1091,002422.科伦药业,'37.57,'+0.05%,2.03%,1.55%,'24.25,'2.60,11.00%,'600.07,'+27.15%,化学制药
'1092,002909.集泰股份,'6.47,'+2.86%,1.59%,1.55%,'139.32,'2.61,2.49%,'24.53,'+32.47%,化学制品
'1093,300590.移为通信,'13.47,'+0.82%,1.65%,1.55%,'83.90,'3.43,5.07%,'61.44,'-11.26%,通信设备
'1094,301029.怡合达,'25.00,'-0.08%,1.20%,1.55%,'37.35,'3.75,11.61%,'158.68,'+2.53%,通用设备
'1095,301093.华兰股份,'26.61,'-0.41%,0.58%,1.55%,'89.13,'1.94,2.49%,'43.87,'+46.25%,医疗器械
'1096,301132.满坤科技,'39.37,'-0.86%,1.06%,1.55%,'54.26,'3.27,7.27%,'58.81,'+45.04%,电子元件
'1097,600477.杭萧钢构,'2.65,'-0.75%,2.64%,1.54%,亏损,'1.23,2.97%,'62.78,'+4.47%,水泥建材
'1098,600528.中铁工业,'9.00,'+0.45%,1.13%,1.54%,'13.35,'0.74,6.16%,'199.94,'+11.66%,交运设备
'1099,600905.三峡能源,'4.31,'-0.23%,1.81%,1.54%,'21.54,'1.38,7.04%,'1232.13,'-1.37%,电力行业
'1100,601086.国芳集团,'10.44,'+0.87%,0.77%,1.54%,'120.98,'4.37,3.47%,'69.53,'+78.87%,商业百货
'1101,603568.伟明环保,'19.20,'-0.05%,2.50%,1.54%,'12.47,'2.33,21.09%,'327.28,'-9.03%,环保行业
'1102,688408.中信博,'50.55,'-0.49%,1.98%,1.54%,'19.79,'2.45,15.75%,'110.74,'-28.29%,光伏设备
'1103,600236.桂冠电力,'6.38,0.00%,3.21%,1.53%,'19.74,'2.58,12.55%,'502.90,'-4.57%,电力行业
'1104,600406.国电南瑞,'21.96,'+0.18%,2.60%,1.53%,'23.68,'3.52,15.75%,'1763.85,'-11.23%,电网设备
'1105,600459.贵研铂业,'15.52,'+0.39%,1.55%,1.53%,'20.93,'1.62,8.40%,'118.00,'+14.83%,小金属
'1106,600779.水井坊,'41.95,'+0.24%,2.19%,1.53%,'15.18,'3.81,27.24%,'204.51,'-21.62%,酿酒行业
'1107,600897.厦门空港,'14.76,'-0.47%,2.17%,1.53%,'16.87,'1.34,9.78%,'61.54,'-0.96%,航空机场
'1108,000600.建投能源,'7.33,'-0.41%,1.77%,1.53%,'22.51,'1.22,6.85%,'133.16,'+31.78%,电力行业
'1109,001322.箭牌家居,'8.87,'+1.14%,1.51%,1.53%,'164.90,'1.78,1.74%,'84.82,'+11.31%,装修建材
'1110,002311.海大集团,'58.37,'+0.78%,1.90%,1.53%,'18.67,'3.95,22.53%,'963.64,'+21.26%,农牧饲渔
'1111,002461.珠江啤酒,'10.50,'+0.96%,1.63%,1.53%,'28.67,'2.16,8.15%,'230.19,'+7.77%,酿酒行业
'1112,301122.采纳股份,'23.72,'-0.34%,1.05%,1.53%,'160.54,'1.60,1.96%,'29.09,'+18.69%,医疗器械
'1113,301206.三元生物,'29.61,'-0.24%,4.72%,1.53%,'60.31,'1.34,2.33%,'60.05,'+17.85%,食品饮料
'1114,600493.凤竹纺织,'6.93,'+1.32%,0.85%,1.52%,亏损,'1.67,4.86%,'18.85,'+35.31%,纺织服装
'1115,601880.辽港股份,'1.57,'-0.63%,1.52%,1.52%,'51.48,'0.94,2.44%,'294.32,'-7.87%,航运港口
'1116,603383.顶点软件,'41.77,'+0.43%,1.92%,1.52%,'46.66,'5.73,13.23%,'85.79,'+13.15%,软件开发
'1117,688551.科威尔,'32.06,'+0.98%,1.25%,1.52%,'107.21,'2.05,3.87%,'26.95,'+16.09%,电源设备
'1118,000061.农产品,'6.66,'+1.83%,1.07%,1.52%,'38.92,'1.74,5.98%,'110.98,'-3.99%,贸易行业
'1119,002007.华兰生物,'16.76,'-0.06%,1.19%,1.52%,'28.93,'2.52,9.57%,'306.46,'+0.73%,生物制品
'1120,002294.信立泰,'48.80,'+0.06%,1.03%,1.52%,'96.94,'6.10,7.02%,'543.70,'+59.83%,化学制药
'1121,002386.天原股份,'5.13,'-0.20%,1.56%,1.52%,亏损,'0.89,'-1.00%,'66.90,'+12.25%,化学原料
'1122,002539.云图控股,'10.85,'+0.46%,1.85%,1.52%,'16.06,'1.45,9.67%,'130.43,'+41.97%,化肥行业
'1123,300866.安克创新,'131.43,'+5.80%,1.68%,1.52%,'33.03,'7.10,25.95%,'664.60,'+36.66%,消费电子
'1124,600097.开创国际,'11.10,'-0.63%,0.72%,1.51%,'40.75,'1.18,2.95%,'26.74,'+10.33%,农牧饲渔
'1125,600999.招商证券,'18.09,'+0.44%,2.64%,1.51%,'14.95,'1.20,8.24%,'1342.64,'-3.55%,证券
'1126,601208.东材科技,'16.24,'-1.10%,0.62%,1.51%,'89.24,'3.14,4.83%,'145.64,'+117.73%,塑料制品
'1127,603036.如通股份,'17.35,'+3.83%,1.15%,1.51%,'40.30,'2.65,7.84%,'35.74,'+3.87%,专用设备
'1128,000421.南京公用,'6.72,'-0.15%,0.89%,1.51%,'50.56,'1.41,2.69%,'38.66,'+4.73%,燃气
'1129,001318.阳光乳业,'14.38,'+0.07%,1.25%,1.51%,'34.01,'2.85,8.27%,'40.62,'+28.27%,食品饮料
'1130,002408.齐翔腾达,'5.07,'-0.59%,1.76%,1.51%,亏损,'1.23,0.04%,'144.99,'+1.45%,化学制品
'1131,002923.润都股份,'14.13,'-3.94%,1.02%,1.51%,亏损,'4.27,1.07%,'49.26,'+49.88%,化学制药
'1132,003025.思进智能,'14.85,'+3.05%,1.27%,1.51%,'32.42,'3.36,16.28%,'40.92,'+28.19%,通用设备
'1133,301389.隆扬电子,'55.50,'+7.00%,0.48%,1.51%,'166.74,'6.54,4.31%,'147.05,'+236.58%,电子元件
'1134,601199.江南水务,'5.67,'-0.70%,2.29%,1.50%,'12.87,'1.18,9.97%,'53.03,'+4.71%,公用事业
'1135,601211.国泰海通,'20.20,'+0.55%,1.78%,1.50%,'26.03,'1.11,9.28%,'2853.04,'+9.80%,证券
'1136,603488.展鹏科技,'9.12,'+0.33%,0.33%,1.50%,亏损,'2.76,'-1.00%,'26.63,'+17.36%,专用设备
'1137,688223.晶科能源,'5.39,'+0.94%,4.16%,1.50%,亏损,'1.74,'-1.00%,'539.28,'-24.19%,光伏设备
'1138,000548.湖南投资,'5.59,'-0.89%,0.89%,1.50%,'45.23,'1.37,3.19%,'28.16,'+9.56%,铁路公路
'1139,001213.中铁特货,'4.27,'-0.70%,1.42%,1.50%,'37.10,'0.99,3.00%,'191.11,'+3.94%,物流行业
'1140,002046.国机精工,'25.66,'+9.99%,0.90%,1.50%,'57.00,'2.92,7.40%,'125.11,'+85.66%,通用设备
'1141,002810.山东赫达,'13.51,'-1.03%,1.10%,1.50%,'26.01,'2.10,9.65%,'47.52,'+6.39%,化学制品
'1142,002835.同为股份,'18.93,'+0.27%,1.69%,1.50%,'21.31,'3.35,18.10%,'41.44,'+0.29%,计算机设备
'1143,003033.征和工业,'47.11,'+3.70%,1.10%,1.50%,'27.98,'2.83,12.64%,'37.14,'+77.54%,汽车零部件
'1144,600050.中国联通,'5.34,'-0.74%,2.99%,1.49%,'24.79,'1.00,5.58%,'1669.52,'+1.75%,通信服务
'1145,603173.福斯达,'43.72,'+0.71%,1.14%,1.49%,'23.69,'4.01,19.08%,'69.95,'+92.39%,通用设备
'1146,000733.振华科技,'49.42,'+1.81%,0.37%,1.49%,'34.14,'1.82,6.33%,'268.99,'+17.65%,电子元件
'1147,002169.智光电气,'6.54,'+1.08%,1.24%,1.49%,亏损,'1.89,'-1.00%,'50.64,'+7.65%,电网设备
'1148,002262.恩华药业,'23.31,'-1.56%,1.52%,1.49%,'19.90,'3.14,16.86%,'240.63,'-2.69%,化学制药
'1149,300403.汉宇集团,'16.02,'+4.23%,1.17%,1.49%,'39.11,'4.50,11.48%,'92.68,'+61.54%,家电行业
'1150,600114.东睦股份,'26.44,'+5.13%,1.13%,1.48%,'36.16,'5.66,17.09%,'162.97,'+65.95%,通用设备
'1151,603048.浙江黎明,'19.68,'+1.55%,1.78%,1.48%,'65.67,'2.23,3.77%,'28.91,'+34.93%,汽车零部件
'1152,000963.华东医药,'44.00,'-3.00%,2.05%,1.48%,'23.33,'3.31,15.49%,'795.65,'+28.84%,化学制药
'1153,003039.顺控发展,'14.02,'-0.35%,1.49%,1.48%,'34.16,'3.12,9.99%,'86.88,'+8.86%,公用事业
'1154,300095.华伍股份,'11.69,'+4.94%,0.90%,1.48%,亏损,'2.74,'-1.00%,'46.80,'+74.12%,通用设备
'1155,300196.长海股份,'14.19,'+0.64%,1.42%,1.48%,'20.07,'1.22,6.64%,'57.63,'+32.53%,玻璃玻纤
'1156,300421.力星股份,'17.23,'+6.55%,0.74%,1.48%,'82.12,'3.74,4.52%,'47.54,'+55.20%,通用设备
'1157,301303.真兰仪表,'17.63,'+5.89%,2.10%,1.48%,'28.19,'2.04,10.12%,'68.07,'+17.18%,仪器仪表
'1158,301339.通行宝,'18.00,'+2.04%,1.30%,1.48%,'50.58,'3.69,7.81%,'102.37,'+25.63%,软件开发
'1159,002017.东信和平,'27.93,'+2.83%,0.60%,1.47%,'91.42,'8.78,11.06%,'157.65,'+173.08%,通信设备
'1160,300697.电工合金,'14.58,'+2.39%,0.97%,1.47%,'45.37,'5.18,11.94%,'61.61,'+52.08%,有色金属
'1161,301058.中粮科工,'11.43,'+0.26%,1.32%,1.47%,'26.30,'2.68,11.25%,'58.40,'+9.79%,工程建设
'1162,600535.天士力,'16.41,'-0.79%,3.23%,1.46%,'25.06,'2.06,7.93%,'245.16,'+15.02%,中药
'1163,601633.长城汽车,'22.61,'+1.57%,1.99%,1.46%,'21.08,'2.34,14.52%,'1410.90,'-12.35%,汽车整车
'1164,601816.京沪高铁,'5.46,'+0.18%,2.16%,1.46%,'20.93,'1.31,6.34%,'2671.34,'-9.48%,铁路公路
'1165,601985.中国核电,'9.18,'+0.11%,1.94%,1.46%,'21.81,'1.66,8.53%,'1888.14,'-10.45%,电力行业
'1166,603530.神马电力,'29.85,'+2.05%,1.54%,1.46%,'42.03,'6.97,18.01%,'128.86,'+22.88%,电网设备
'1167,688581.安杰思,'79.00,'-3.61%,1.74%,1.46%,'23.43,'2.61,12.64%,'63.97,'+35.21%,医疗器械
'1168,000807.云铝股份,'16.10,'+1.19%,2.58%,1.46%,'13.16,'1.88,15.02%,'551.75,'+20.39%,有色金属
'1169,003020.立方制药,'28.03,'+2.04%,1.83%,1.46%,'34.13,'2.94,9.65%,'52.24,'+59.07%,化学制药
'1170,300514.友讯达,'13.93,'+0.51%,2.16%,1.46%,'16.52,'2.64,18.03%,'27.72,'-1.44%,电网设备
'1171,300708.聚灿光电,'12.81,'+1.34%,1.26%,1.46%,'44.25,'3.12,7.41%,'85.97,'+3.80%,光学光电子
'1172,301185.鸥玛软件,'22.27,'+6.30%,1.43%,1.46%,'48.26,'2.97,6.66%,'32.14,'+32.48%,软件开发
'1173,603351.威尔药业,'31.25,'-1.91%,1.28%,1.45%,'30.76,'2.43,8.84%,'42.32,'+29.04%,化学制药
'1174,605389.长龄液压,'45.86,'-2.40%,1.42%,1.45%,'75.50,'3.10,4.32%,'66.08,'+73.79%,工程机械
'1175,688330.宏力达,'27.32,'+0.22%,1.24%,1.45%,'25.10,'1.01,5.56%,'38.25,'+5.43%,电网设备
'1176,688337.普源精电,'35.65,'+1.54%,1.12%,1.45%,'123.65,'2.18,2.96%,'69.20,'-7.52%,仪器仪表
'1177,000878.云南铜业,'13.53,'+2.58%,2.05%,1.45%,'24.26,'1.76,9.41%,'264.28,'+13.28%,有色金属
'1178,002317.众生药业,'20.05,'-3.61%,0.96%,1.45%,亏损,'4.43,'-1.00%,'176.79,'+67.69%,中药
'1179,002803.吉宏股份,'16.66,'-0.36%,2.02%,1.45%,'42.17,'3.36,8.76%,'64.33,'+32.79%,文化传媒
'1180,300041.回天新材,'10.29,'+0.39%,1.46%,1.45%,'93.92,'1.98,3.59%,'57.34,'+13.72%,化学制品
'1181,600993.马应龙,'28.82,'-1.74%,1.39%,1.44%,'24.23,'2.91,13.05%,'124.23,'+10.38%,中药
'1182,601808.中海油服,'14.04,'+1.23%,1.64%,1.44%,'18.96,'1.50,7.79%,'415.65,'-6.36%,采掘行业
'1183,601888.中国中免,'64.86,'-0.03%,1.62%,1.44%,'35.49,'2.36,6.89%,'1266.38,'-1.51%,旅游酒店
'1184,603529.爱玛科技,'35.63,'+0.71%,2.57%,1.44%,'16.01,'3.21,23.63%,'309.65,'-11.70%,交运设备
'1185,603677.奇精机械,'20.49,'+1.49%,1.22%,1.44%,'68.16,'3.36,5.28%,'39.46,'+53.95%,家电行业
'1186,688232.新点软件,'30.79,'+1.62%,1.17%,1.44%,'76.35,'1.85,3.93%,'101.61,'+7.44%,软件开发
'1187,000501.武商集团,'9.90,'-0.90%,3.00%,1.44%,'47.64,'0.69,1.97%,'76.82,'-3.25%,商业百货
'1188,000726.鲁泰Ａ,'6.98,'+1.16%,3.62%,1.44%,'12.57,'0.59,5.20%,'40.79,'+8.82%,纺织服装
'1189,300583.赛托生物,'18.48,'-1.70%,0.05%,1.44%,亏损,'1.97,'-1.00%,'35.66,'-5.42%,化学制药
'1190,300882.万胜智能,'16.80,'+0.72%,0.30%,1.44%,'47.12,'3.99,9.30%,'47.74,'+4.83%,电网设备
'1191,301379.天山电子,'25.53,'+0.47%,1.12%,1.44%,'33.30,'3.61,11.88%,'50.20,'+78.52%,光学光电子
'1192,301439.泓淋电力,'16.60,'+0.48%,1.82%,1.44%,'33.40,'2.20,7.05%,'64.28,'+22.36%,电网设备
'1193,600857.宁波中百,'12.96,'+3.27%,0.66%,1.43%,'211.85,'3.50,'-1.00%,'29.07,'+39.35%,商业百货
'1194,601377.兴业证券,'6.57,0.00%,1.98%,1.43%,'25.44,'0.98,4.10%,'567.38,'+4.95%,证券
'1195,603896.寿仙谷,'22.52,'-0.92%,1.20%,1.43%,'39.27,'1.90,6.76%,'44.64,'+7.46%,中药
'1196,603917.合力科技,'13.80,'+0.36%,1.09%,1.43%,亏损,'1.67,'-1.00%,'28.13,'+18.79%,汽车零部件
'1197,688093.世华科技,'34.29,'+2.18%,1.52%,1.43%,'29.23,'4.40,16.46%,'90.06,'+70.95%,电子元件
'1198,688533.上声电子,'27.92,'+1.01%,1.61%,1.43%,'26.61,'2.79,13.64%,'45.47,'-18.35%,汽车零部件
'1199,002223.鱼跃医疗,'35.08,'-0.28%,2.27%,1.43%,'26.03,'2.69,13.87%,'352.67,'-2.81%,医疗器械
'1200,300705.九典制药,'17.66,'-2.97%,1.71%,1.43%,'18.50,'3.44,21.55%,'91.04,'+0.34%,化学制药
'1201,300837.浙矿股份,'24.89,'+0.61%,1.21%,1.43%,'86.57,'1.74,2.44%,'24.74,'+25.19%,专用设备
'1202,601702.华峰铝业,'16.40,'+1.80%,1.83%,1.42%,'13.64,'2.82,23.27%,'163.76,'-8.78%,有色金属
'1203,603214.爱婴室,'19.61,'+1.61%,1.85%,1.42%,'37.50,'2.34,9.34%,'27.17,'-11.98%,商业百货
'1204,603337.杰克股份,'43.06,'+2.72%,1.88%,1.42%,'25.04,'4.27,19.02%,'205.15,'+43.17%,专用设备
'1205,603650.彤程新材,'33.37,'+1.80%,2.25%,1.42%,'40.70,'5.82,15.46%,'199.87,'-3.12%,橡胶制品
'1206,603989.艾华集团,'16.40,'+0.43%,0.91%,1.42%,'29.68,'1.75,6.36%,'65.79,'+9.83%,电子元件
'1207,003038.鑫铂股份,'18.62,'+3.16%,1.11%,1.42%,'33.11,'1.47,5.35%,'43.99,'+13.65%,有色金属
'1208,301234.五洲医疗,'40.80,'-3.09%,0.71%,1.42%,'89.93,'3.73,4.68%,'28.63,'+63.96%,医疗器械
'1209,301256.华融化学,'11.08,'+6.85%,1.64%,1.42%,'104.79,'2.85,5.54%,'49.78,'+47.20%,化学原料
'1210,301299.卓创资讯,'66.26,'+1.41%,2.82%,1.42%,'70.16,'6.26,9.67%,'39.45,'+15.02%,互联网服务
'1211,600522.中天科技,'14.14,'-0.77%,2.12%,1.41%,'18.23,'1.35,8.15%,'482.59,'+0.84%,通信设备
'1212,601228.广州港,'3.32,0.00%,1.30%,1.41%,'32.35,'1.19,4.37%,'250.48,'-2.06%,航运港口
'1213,603153.上海建科,'18.37,'-1.55%,1.39%,1.41%,'28.81,'2.08,9.29%,'75.29,'-10.34%,工程咨询服务
'1214,603767.中马传动,'26.50,'+10.00%,0.75%,1.41%,'300.00,'5.71,1.67%,'81.79,'+127.91%,汽车零部件
'1215,605108.同庆楼,'19.49,'+1.51%,0.62%,1.41%,'65.88,'2.22,3.74%,'50.67,'-19.98%,旅游酒店
'1216,605318.法狮龙,'28.61,'+2.77%,1.05%,1.41%,亏损,'5.31,'-1.00%,'35.97,'+40.43%,装修装饰
'1217,688003.天准科技,'54.10,'+9.96%,0.92%,1.41%,'105.13,'5.50,6.92%,'105.03,'+26.38%,通用设备
'1218,688633.星球石墨,'28.66,'+0.74%,1.22%,1.41%,'35.20,'2.54,8.60%,'41.20,'+4.88%,专用设备
'1219,002983.芯瑞达,'21.51,'+0.14%,1.16%,1.41%,'41.13,'3.48,9.64%,'47.99,'+10.83%,光学光电子
'1220,300632.光莆股份,'13.84,'+0.95%,2.19%,1.41%,'288.82,'2.34,2.63%,'41.84,'+25.73%,光学光电子
'1221,300824.北鼎股份,'12.86,'+0.63%,1.56%,1.41%,'55.78,'5.65,10.68%,'41.71,'+32.85%,家电行业
'1222,300919.中伟股份,'34.21,'+0.68%,1.88%,1.41%,'26.47,'1.58,6.89%,'318.74,'-4.22%,电池
'1223,300939.秋田微,'33.10,'+0.76%,1.22%,1.41%,'55.44,'2.84,6.27%,'39.42,'+2.37%,光学光电子
'1224,300962.中金辐照,'17.68,'+0.17%,0.83%,1.41%,'46.26,'4.78,10.92%,'46.60,'+6.57%,专业服务
'1225,600063.皖维高新,'5.21,'-0.95%,1.15%,1.40%,'27.75,'1.30,5.34%,'109.65,'+32.06%,化纤行业
'1226,600456.宝钛股份,'32.62,'+3.56%,1.20%,1.40%,'33.86,'2.21,7.26%,'155.85,'+16.07%,小金属
'1227,603416.信捷电气,'58.60,'+7.11%,1.48%,1.40%,'44.72,'3.93,10.23%,'92.08,'+42.10%,专用设备
'1228,603727.博迈科,'14.22,'+0.42%,1.76%,1.40%,'119.32,'1.27,1.56%,'40.06,'+26.10%,采掘行业
'1229,688075.安旭生物,'42.29,'-0.87%,2.84%,1.40%,'130.99,'1.03,3.00%,'53.74,'+16.95%,医疗器械
'1230,688139.海尔生物,'33.68,'-0.33%,1.40%,1.40%,'37.17,'2.40,7.71%,'107.09,'-2.88%,医疗器械
'1231,688677.海泰新光,'44.90,'+0.90%,1.34%,1.40%,'38.74,'4.01,10.76%,'53.82,'+20.96%,医疗器械
'1232,000919.金陵药业,'7.12,'-2.87%,1.36%,1.40%,'163.64,'1.20,0.52%,'45.72,'+9.79%,中药
'1233,300296.利亚德,'6.38,'+3.40%,1.62%,1.40%,亏损,'2.06,'-1.00%,'167.33,'+0.72%,光学光电子
'1234,300575.中旗股份,'6.89,'-0.86%,0.70%,1.40%,亏损,'1.59,'-1.00%,'33.15,'+14.46%,农药兽药
'1235,300800.力合科技,'12.12,'+0.41%,1.33%,1.40%,'147.69,'1.41,1.84%,'28.58,'+17.98%,环保行业
'1236,301196.唯科科技,'80.80,'+1.56%,1.38%,1.40%,'47.93,'3.11,8.26%,'99.65,'+147.60%,塑料制品
'1237,600278.东方创业,'7.69,'-0.77%,3.39%,1.39%,'61.17,'0.90,2.86%,'67.45,'+11.10%,贸易行业
'1238,600422.昆药集团,'14.61,'-0.95%,2.05%,1.39%,'29.23,'2.07,11.52%,'110.59,'-5.92%,中药
'1239,603041.美思德,'12.75,'+0.55%,0.94%,1.39%,'65.83,'1.56,3.04%,'23.35,'+20.45%,化学制品
'1240,000728.国元证券,'8.63,'+0.12%,1.86%,1.39%,'15.63,'1.01,6.69%,'376.16,'+5.33%,证券
'1241,001316.润贝航科,'35.08,'+0.98%,0.75%,1.39%,'40.88,'3.27,8.53%,'40.00,'+70.73%,贸易行业
'1242,002962.五方光电,'15.37,'+0.59%,1.31%,1.39%,'94.00,'2.43,2.98%,'44.57,'-10.38%,光学光电子
'1243,300470.中密控股,'38.56,'+1.21%,2.63%,1.39%,'21.13,'2.85,14.92%,'79.23,'+3.70%,通用设备
'1244,300515.三德科技,'25.78,'-0.96%,1.15%,1.39%,'37.55,'6.41,19.60%,'53.56,'+119.38%,仪器仪表
'1245,300932.三友联众,'12.37,'+0.16%,1.26%,1.39%,'64.62,'2.26,3.84%,'39.53,'+20.27%,电网设备
'1246,600113.浙江东日,'30.22,'-0.92%,0.40%,1.38%,'110.08,'5.23,5.77%,'127.28,'+119.02%,综合行业
'1247,600386.北巴传媒,'4.73,0.00%,0.42%,1.38%,'148.46,'2.17,1.09%,'38.14,'+5.82%,汽车服务
'1248,600529.山东药玻,'22.83,'-0.35%,2.72%,1.38%,'16.70,'1.84,11.83%,'151.50,'-10.13%,医疗器械
'1249,600577.精达股份,'7.81,'+0.64%,1.14%,1.38%,'31.71,'2.85,10.25%,'167.85,'+7.87%,电网设备
'1250,603332.苏州龙杰,'14.68,'+1.45%,1.50%,1.38%,'79.53,'2.48,4.59%,'31.76,'+72.41%,化纤行业
'1251,603823.百合花,'12.89,'-0.23%,1.16%,1.38%,'32.27,'2.23,7.80%,'53.67,'+40.39%,化学制品
'1252,688253.英诺特,'32.64,'-0.73%,1.72%,1.38%,'26.36,'2.16,9.68%,'44.54,'-8.33%,生物制品
'1253,688557.兰剑智能,'37.38,'+2.92%,0.88%,1.38%,'34.49,'3.26,11.07%,'38.21,'+97.38%,通用设备
'1254,002242.九阳股份,'10.15,'-0.69%,1.48%,1.38%,'78.25,'2.18,2.62%,'77.98,'-0.51%,家电行业
'1255,002438.江苏神通,'14.35,'+3.69%,1.26%,1.38%,'24.63,'1.94,8.62%,'70.24,'+19.33%,通用设备
'1256,300439.美康生物,'11.63,'-1.02%,1.15%,1.38%,'25.61,'1.52,7.26%,'45.16,'+12.80%,医疗器械
