,股票,价,涨,最新股息,平均股息,扣非PE,PB,ROE,市值(亿),今年来,行业
'841,603016.新宏泰,'27.35,'+1.07%,1.73%,1.72%,'62.88,'4.70,8.11%,'40.52,'-25.48%,电网设备
'842,688663.新风光,'30.56,'-0.62%,1.96%,1.72%,'26.90,'3.10,12.06%,'42.97,'+43.90%,电网设备
'843,002820.桂发祥,'11.15,'-0.09%,1.34%,1.72%,'177.24,'2.42,1.60%,'22.42,'-9.04%,食品饮料
'844,600120.浙江东方,'6.16,'-0.48%,1.36%,1.71%,'57.51,'1.33,6.78%,'210.39,'+34.09%,多元金融
'845,600356.恒丰纸业,'9.13,'+0.33%,1.31%,1.71%,'21.73,'1.05,4.75%,'27.27,'+21.42%,造纸印刷
'846,601918.新集能源,'6.63,'+1.22%,2.26%,1.71%,'7.33,'1.06,15.36%,'171.75,'-7.66%,煤炭行业
'847,603883.老百姓,'18.70,'-0.80%,2.20%,1.71%,'33.12,'2.08,6.47%,'142.14,'+14.71%,医药商业
'848,605138.盛泰集团,'7.44,'+1.64%,0.74%,1.71%,'68.46,'1.61,2.33%,'41.33,'+35.84%,纺织服装
'849,002152.广电运通,'13.28,'+0.15%,1.51%,1.71%,'44.74,'2.58,7.28%,'329.30,'+15.82%,计算机设备
'850,002443.金洲管道,'6.81,0.00%,2.94%,1.71%,'20.92,'1.01,5.16%,'35.45,'+19.63%,钢铁行业
'851,002541.鸿路钢构,'18.10,'+1.12%,2.01%,1.71%,'24.28,'1.27,7.37%,'123.51,'+3.17%,水泥建材
'852,002922.伊戈尔,'17.41,'-0.23%,1.71%,1.71%,'30.60,'2.11,8.72%,'68.67,'-0.49%,电子元件
'853,300092.科新机电,'13.65,'+0.89%,1.76%,1.71%,'22.89,'2.20,10.45%,'37.06,'+20.58%,通用设备
'854,300160.秀强股份,'6.02,'-0.17%,1.66%,1.71%,'21.61,'1.79,9.07%,'46.61,'+12.70%,家电行业
'855,301206.三元生物,'29.61,'-0.24%,4.72%,1.71%,'60.31,'1.34,2.33%,'60.05,'+17.85%,食品饮料
'856,000537.中绿电,'8.72,'+0.58%,2.31%,1.70%,'18.09,'0.90,5.89%,'179.17,'-2.04%,电力行业
'857,601609.金田股份,'8.47,'+3.93%,1.30%,1.69%,'38.07,'1.46,5.93%,'125.82,'+45.80%,有色金属
'858,603776.永安行,'21.85,'+0.46%,1.14%,1.69%,亏损,'1.69,'-1.00%,'52.70,'+70.94%,专业服务
'859,603980.吉华集团,'5.95,'-0.34%,1.18%,1.69%,'182.07,'1.03,1.09%,'40.27,'+38.04%,化学制品
'860,688575.亚辉龙,'15.96,'-1.30%,1.32%,1.69%,'34.09,'3.28,9.10%,'91.04,'+2.47%,医疗器械
'861,000421.南京公用,'6.72,'-0.15%,0.89%,1.69%,'50.56,'1.41,2.69%,'38.66,'+4.73%,燃气
'862,002249.大洋电机,'6.98,'+3.71%,2.81%,1.69%,'17.85,'1.71,10.42%,'164.30,'+21.30%,电机
'863,300119.瑞普生物,'21.57,'-0.14%,1.39%,1.69%,'33.75,'2.20,7.20%,'100.39,'+18.72%,农药兽药
'864,600577.精达股份,'7.81,'+0.64%,1.14%,1.68%,'31.71,'2.85,10.25%,'167.85,'+7.87%,电网设备
'865,600850.电科数字,'25.99,'+1.60%,1.35%,1.68%,'32.36,'3.64,11.70%,'178.32,'+10.36%,互联网服务
'866,603122.合富中国,'7.26,'-0.82%,1.79%,1.68%,'215.28,'2.48,1.23%,'28.90,'+5.52%,医药商业
'867,603259.药明康德,'93.58,'+0.31%,1.43%,1.68%,'24.09,'4.49,24.03%,'2325.59,'+73.71%,医疗服务
'868,002603.以岭药业,'16.21,'-0.92%,1.83%,1.68%,亏损,'2.59,'-1.00%,'273.33,'+1.25%,中药
'869,002727.一心堂,'15.01,0.00%,2.00%,1.68%,'54.57,'1.17,0.42%,'87.90,'+17.22%,医药商业
'870,002969.嘉美包装,'3.60,'-0.55%,0.69%,1.68%,'23.43,'1.43,6.20%,'34.59,'+16.11%,包装材料
'871,300856.科思股份,'15.17,'+0.33%,4.25%,1.68%,'19.42,'2.55,13.75%,'71.92,'-15.93%,美容护理
'872,300888.稳健医疗,'40.72,'+0.67%,1.62%,1.68%,'34.59,'2.06,6.63%,'235.55,'-2.73%,美容护理
'873,301181.标榜股份,'27.72,'+2.33%,2.41%,1.68%,'33.84,'2.15,8.31%,'31.30,'+34.64%,汽车零部件
'874,002635.安洁科技,'13.80,'+0.51%,1.46%,1.67%,'63.83,'1.55,3.21%,'90.57,'-12.03%,消费电子
'875,300699.光威复材,'32.00,'+1.91%,1.59%,1.67%,'38.22,'4.60,13.28%,'261.04,'-6.15%,化学制品
'876,301002.崧盛股份,'23.64,'+1.90%,0.43%,1.67%,亏损,'3.58,'-1.00%,'28.51,'+39.14%,电网设备
'877,600933.爱柯迪,'18.68,'-1.16%,1.61%,1.66%,'20.59,'2.16,11.86%,'184.02,'+16.79%,汽车零部件
'878,603109.神驰机电,'35.77,'-1.32%,0.84%,1.66%,'32.69,'3.75,12.86%,'74.71,'+103.82%,通用设备
'879,603466.风语筑,'11.18,'+6.17%,1.79%,1.66%,亏损,'2.95,'-1.00%,'66.50,'+22.35%,文化传媒
'880,605155.西大门,'13.05,'+3.00%,1.92%,1.66%,'21.50,'1.92,9.66%,'24.96,'+32.47%,家用轻工
'881,605258.协和电子,'32.33,'-1.58%,2.17%,1.66%,'46.91,'2.33,5.81%,'28.45,'+9.12%,电子元件
'882,688112.鼎阳科技,'41.15,'+3.78%,1.24%,1.66%,'54.53,'4.16,7.73%,'65.51,'+48.92%,仪器仪表
'883,000028.国药一致,'25.67,'-0.50%,1.42%,1.66%,'27.15,'0.80,3.25%,'125.19,'-10.93%,医药商业
'884,300396.迪瑞医疗,'14.82,'-1.20%,1.73%,1.66%,'144.44,'1.98,1.69%,'40.91,'-7.53%,医疗器械
'885,300575.中旗股份,'6.89,'-0.86%,0.70%,1.66%,亏损,'1.59,'-1.00%,'33.15,'+14.46%,农药兽药
'886,600458.时代新材,'13.37,'-0.07%,1.43%,1.65%,'31.75,'1.98,7.81%,'124.50,'+6.34%,风电设备
'887,603529.爱玛科技,'35.63,'+0.71%,2.57%,1.65%,'16.01,'3.21,23.63%,'309.65,'-11.70%,交运设备
'888,688628.优利德,'36.20,'+0.95%,3.59%,1.65%,'23.06,'3.14,14.55%,'40.45,'+1.22%,仪器仪表
'889,002422.科伦药业,'37.57,'+0.05%,2.03%,1.65%,'24.25,'2.60,11.00%,'600.07,'+27.15%,化学制药
'890,002752.昇兴股份,'5.77,'+0.35%,1.74%,1.65%,'15.15,'1.60,11.75%,'56.17,'-7.51%,包装材料
'891,002978.安宁股份,'30.03,'+0.97%,3.11%,1.65%,'16.45,'1.68,11.67%,'140.37,'+7.40%,有色金属
'892,300482.万孚生物,'23.90,'-1.28%,1.65%,1.65%,'25.29,'2.03,9.54%,'116.55,'+8.66%,医疗器械
'893,300845.捷安高科,'12.14,'+1.59%,2.08%,1.65%,'47.75,'2.95,6.51%,'24.50,'+35.40%,软件开发
'894,600182.S佳通,'15.89,'-0.31%,5.73%,1.64%,'35.59,'4.39,12.16%,'54.03,'-2.55%,橡胶制品
'895,601086.国芳集团,'10.44,'+0.87%,0.77%,1.64%,'120.98,'4.37,3.47%,'69.53,'+78.87%,商业百货
'896,603288.海天味业,'38.35,'-0.13%,2.24%,1.64%,'35.31,'6.78,20.94%,'2132.49,'-14.79%,食品饮料
'897,603386.骏亚科技,'14.40,'+1.19%,0.60%,1.64%,亏损,'3.46,'-1.00%,'46.99,'+29.50%,电子元件
'898,603799.华友钴业,'42.82,'+0.85%,1.17%,1.64%,'16.36,'1.89,13.31%,'728.60,'+48.51%,能源金属
'899,603848.好太太,'17.82,'-0.83%,1.12%,1.64%,'32.56,'2.90,9.37%,'71.71,'+9.68%,家用轻工
'900,300259.新天科技,'3.78,'+0.80%,1.87%,1.64%,'29.89,'1.49,7.01%,'43.87,'+9.50%,仪器仪表
'901,603129.春风动力,'244.01,'+7.59%,1.58%,1.63%,'23.56,'5.52,26.73%,'372.30,'+58.75%,交运设备
'902,002419.天虹股份,'5.72,'-0.35%,1.05%,1.63%,'300.00,'1.58,1.83%,'67.09,'-1.31%,商业百货
'903,002830.名雕股份,'17.48,'+5.94%,1.52%,1.63%,'55.86,'3.27,5.90%,'22.00,'+42.37%,装修装饰
'904,002923.润都股份,'14.13,'-3.94%,1.02%,1.63%,亏损,'4.27,1.07%,'49.26,'+49.88%,化学制药
'905,603218.日月股份,'12.45,0.00%,2.81%,1.62%,'34.85,'1.25,6.53%,'128.29,'+6.23%,风电设备
'906,002398.垒知集团,'5.51,'-1.43%,1.43%,1.62%,'162.17,'1.07,1.21%,'39.02,'+27.54%,装修建材
'907,002698.博实股份,'17.17,'+1.84%,1.48%,1.62%,'32.09,'4.36,15.10%,'172.40,'+2.70%,专用设备
'908,300774.倍杰特,'9.24,'-0.11%,3.24%,1.62%,'31.48,'2.52,8.31%,'37.81,'+7.79%,环保行业
'909,600061.国投资本,'7.67,'+0.13%,1.66%,1.61%,'16.64,'0.88,5.54%,'490.42,'+3.70%,证券
'910,600535.天士力,'16.41,'-0.79%,3.23%,1.61%,'25.06,'2.06,7.93%,'245.16,'+15.02%,中药
'911,603289.泰瑞机器,'10.15,'+0.30%,1.48%,1.61%,'44.99,'2.05,5.24%,'29.78,'+25.05%,专用设备
'912,605007.五洲特纸,'12.30,'-1.20%,2.03%,1.61%,'22.84,'1.63,9.51%,'58.66,'-1.66%,造纸印刷
'913,688032.禾迈股份,'109.38,'+0.12%,2.93%,1.61%,'62.10,'2.14,4.18%,'135.71,'+0.22%,光伏设备
'914,300819.聚杰微纤,'28.39,'+4.07%,1.10%,1.61%,'60.67,'4.57,7.72%,'40.70,'+121.06%,纺织服装
'915,300906.日月明,'35.66,'+19.99%,1.68%,1.61%,'53.31,'2.59,8.31%,'23.78,'+39.85%,交运设备
'916,600380.健康元,'12.42,'-2.36%,1.61%,1.60%,'17.27,'1.55,9.57%,'227.22,'+12.02%,化学制药
'917,600597.光明乳业,'8.53,0.00%,1.88%,1.60%,'67.33,'1.21,7.42%,'117.58,'+1.72%,食品饮料
'918,601881.中国银河,'17.42,'-0.29%,1.61%,1.60%,'16.73,'1.34,8.30%,'1261.80,'+15.68%,证券
'919,603002.宏昌电子,'6.93,'+0.43%,0.29%,1.60%,'203.55,'2.28,1.31%,'78.59,'+29.50%,电子化学品
'920,605009.豪悦护理,'39.87,'+0.83%,3.06%,1.60%,'22.41,'2.53,11.73%,'85.75,'+41.05%,美容护理
'921,688310.迈得医疗,'17.99,'+1.93%,1.97%,1.60%,亏损,'3.81,'-1.00%,'29.90,'+66.57%,专用设备
'922,002057.中钢天源,'9.80,'+0.72%,1.17%,1.60%,'44.72,'2.32,5.94%,'73.35,'+36.69%,非金属材料
'923,002254.泰和新材,'11.26,'+4.55%,0.47%,1.60%,亏损,'1.30,1.06%,'92.32,'+20.36%,化纤行业
'924,300003.乐普医疗,'16.10,'-0.43%,1.71%,1.60%,'297.02,'1.95,0.90%,'304.09,'+43.45%,医疗器械
'925,600386.北巴传媒,'4.73,0.00%,0.42%,1.59%,'148.46,'2.17,1.09%,'38.14,'+5.82%,汽车服务
'926,600528.中铁工业,'9.00,'+0.45%,1.13%,1.59%,'13.35,'0.74,6.16%,'199.94,'+11.66%,交运设备
'927,601985.中国核电,'9.18,'+0.11%,1.94%,1.59%,'21.81,'1.66,8.53%,'1888.14,'-10.45%,电力行业
'928,603036.如通股份,'17.35,'+3.83%,1.15%,1.59%,'40.30,'2.65,7.84%,'35.74,'+3.87%,专用设备
'929,605318.法狮龙,'28.61,'+2.77%,1.05%,1.59%,亏损,'5.31,'-1.00%,'35.97,'+40.43%,装修装饰
'930,000728.国元证券,'8.63,'+0.12%,1.86%,1.59%,'15.63,'1.01,6.69%,'376.16,'+5.33%,证券
'931,002266.浙富控股,'3.63,'+0.83%,1.39%,1.59%,'23.84,'1.63,8.24%,'187.89,'+18.21%,环保行业
'932,002959.小熊电器,'49.15,'+0.31%,2.04%,1.59%,'30.08,'2.61,9.14%,'76.95,'+4.76%,家电行业
'933,003025.思进智能,'14.85,'+3.05%,1.27%,1.59%,'32.42,'3.36,16.28%,'40.92,'+28.19%,通用设备
'934,300887.谱尼测试,'9.02,'+2.62%,0.68%,1.59%,亏损,'1.62,'-1.00%,'47.97,'+18.06%,专业服务
'935,603055.台华新材,'9.88,'+1.75%,2.53%,1.58%,'15.56,'1.70,15.14%,'87.96,'-8.45%,纺织服装
'936,603711.香飘飘,'13.75,'-0.29%,1.82%,1.58%,'32.90,'1.63,6.10%,'56.77,'-14.66%,食品饮料
'937,002626.金达威,'20.39,'+0.39%,1.97%,1.58%,'31.96,'2.82,9.37%,'123.88,'+38.14%,食品饮料
'938,300832.新产业,'55.70,'+1.64%,2.37%,1.58%,'24.77,'4.78,21.68%,'430.57,'-19.59%,医疗器械
'939,600283.钱江水利,'9.98,'-0.30%,2.51%,1.57%,'27.47,'1.80,8.68%,'55.97,'+10.24%,公用事业
'940,600519.贵州茅台,'1423.88,'-0.27%,3.62%,1.57%,'20.09,'6.92,35.74%,'17886.75,'-4.74%,酿酒行业
'941,600958.东方证券,'11.45,'+0.35%,1.53%,1.57%,'25.23,'1.18,4.79%,'855.26,'+9.53%,证券
'942,603867.新化股份,'26.95,'+4.30%,1.67%,1.57%,'23.87,'2.08,9.43%,'51.95,'+12.53%,化学制品
'943,688093.世华科技,'34.29,'+2.18%,1.52%,1.57%,'29.23,'4.40,16.46%,'90.06,'+70.95%,电子元件
'944,688588.凌志软件,'15.57,'+1.76%,1.28%,1.57%,'37.22,'4.73,15.82%,'62.28,'+14.30%,软件开发
'945,000617.中油资本,'8.46,'-0.35%,1.38%,1.57%,'28.07,'1.05,4.11%,'1073.31,'+24.86%,多元金融
'946,002179.中航光电,'38.87,'+1.22%,2.08%,1.57%,'25.66,'3.35,14.15%,'813.42,'+0.99%,电子元件
'947,002942.新农股份,'18.56,'-0.05%,1.62%,1.57%,'58.37,'2.39,5.89%,'28.94,'+33.66%,农药兽药
'948,301237.和顺科技,'39.19,'-3.19%,0.25%,1.57%,亏损,'2.43,'-1.00%,'32.38,'+63.92%,塑料制品
'949,600125.铁龙物流,'5.78,'+0.17%,1.56%,1.56%,'21.41,'1.01,4.96%,'75.46,'-0.98%,物流行业
'950,603338.浙江鼎力,'50.32,'+0.46%,1.99%,1.56%,'15.06,'2.44,17.88%,'254.79,'-20.22%,工程机械
'951,603383.顶点软件,'41.77,'+0.43%,1.92%,1.56%,'46.66,'5.73,13.23%,'85.79,'+13.15%,软件开发
'952,002753.永东股份,'7.42,'+0.27%,2.03%,1.56%,'26.03,'1.18,4.68%,'27.80,'+20.98%,橡胶制品
'953,002773.康弘药业,'45.44,'+8.04%,1.43%,1.56%,'31.99,'4.28,14.13%,'387.42,'+136.49%,化学制药
'954,300838.浙江力诺,'15.81,'+1.35%,0.96%,1.56%,'130.76,'2.15,1.78%,'21.52,'+26.19%,仪器仪表
'955,301179.泽宇智能,'16.68,'-2.17%,2.34%,1.56%,'46.11,'2.82,8.69%,'68.49,'+9.12%,软件开发
'956,600966.博汇纸业,'5.25,'+4.37%,0.54%,1.55%,'66.90,'1.02,1.89%,'70.18,'+2.34%,造纸印刷
'957,688550.瑞联新材,'43.81,'+2.60%,1.61%,1.55%,'30.70,'2.48,8.78%,'76.04,'+42.07%,电子化学品
'958,002053.云南能投,'10.72,'-0.19%,3.07%,1.55%,'18.57,'1.29,7.25%,'98.89,'-3.19%,综合行业
'959,002423.中粮资本,'12.40,'-0.08%,1.27%,1.55%,'29.58,'1.32,4.64%,'285.94,'-6.28%,多元金融
'960,002993.奥海科技,'40.72,'+1.77%,3.76%,1.55%,'26.95,'2.20,9.41%,'110.44,'+1.76%,消费电子
'961,300866.安克创新,'131.43,'+5.80%,1.68%,1.55%,'33.03,'7.10,25.95%,'664.60,'+36.66%,消费电子
'962,300978.东箭科技,'11.86,'+0.17%,2.96%,1.55%,'30.78,'2.92,9.46%,'50.05,'+12.00%,汽车零部件
'963,301035.润丰股份,'65.68,'+1.03%,0.91%,1.55%,'32.04,'2.63,8.06%,'182.53,'+35.83%,农药兽药
'964,603568.伟明环保,'19.20,'-0.05%,2.50%,1.54%,'12.47,'2.33,21.09%,'327.28,'-9.03%,环保行业
'965,605100.华丰股份,'20.49,'+0.59%,1.95%,1.54%,'69.13,'1.89,2.94%,'35.06,'+38.17%,通用设备
'966,688330.宏力达,'27.32,'+0.22%,1.24%,1.54%,'25.10,'1.01,5.56%,'38.25,'+5.43%,电网设备
'967,002046.国机精工,'25.66,'+9.99%,0.90%,1.54%,'57.00,'2.92,7.40%,'125.11,'+85.66%,通用设备
'968,603619.中曼石油,'19.32,'+1.20%,3.78%,1.53%,'12.01,'2.10,22.31%,'89.32,'+1.32%,采掘行业
'969,003033.征和工业,'47.11,'+3.70%,1.10%,1.53%,'27.98,'2.83,12.64%,'37.14,'+77.54%,汽车零部件
'970,300403.汉宇集团,'16.02,'+4.23%,1.17%,1.53%,'39.11,'4.50,11.48%,'92.68,'+61.54%,家电行业
'971,300463.迈克生物,'12.52,'-1.57%,0.82%,1.53%,'300.00,'1.23,'-1.00%,'77.91,'-4.30%,医疗器械
'972,301166.优宁维,'33.61,'-1.29%,0.68%,1.53%,亏损,'1.44,'-1.00%,'29.51,'+19.34%,生物制品
'973,301196.唯科科技,'80.80,'+1.56%,1.38%,1.53%,'47.93,'3.11,8.26%,'99.65,'+147.60%,塑料制品
'974,600031.三一重工,'20.02,'+1.93%,1.80%,1.52%,'26.55,'2.27,9.51%,'1696.57,'+23.92%,工程机械
'975,603949.雪龙集团,'19.80,'+2.06%,0.51%,1.52%,'99.27,'4.04,5.70%,'41.81,'+66.06%,汽车零部件
'976,002386.天原股份,'5.13,'-0.20%,1.56%,1.52%,亏损,'0.89,'-1.00%,'66.90,'+12.25%,化学原料
'977,002801.微光股份,'36.44,'+2.02%,0.98%,1.52%,'26.95,'4.71,14.21%,'82.02,'+50.63%,电机
'978,002847.盐津铺子,'70.72,'+0.06%,2.27%,1.52%,'32.87,'10.01,36.96%,'192.80,'+14.41%,食品饮料
'979,300697.电工合金,'14.58,'+2.39%,0.97%,1.52%,'45.37,'5.18,11.94%,'61.61,'+52.08%,有色金属
'980,301006.迈拓股份,'16.93,'+0.95%,1.19%,1.52%,'30.29,'1.86,6.40%,'23.36,'+30.08%,仪器仪表
'981,600406.国电南瑞,'21.96,'+0.18%,2.60%,1.51%,'23.68,'3.52,15.75%,'1763.85,'-11.23%,电网设备
'982,603956.威派格,'6.99,'+1.45%,1.27%,1.51%,亏损,'2.00,'-1.00%,'39.84,'+31.89%,专用设备
'983,002223.鱼跃医疗,'35.08,'-0.28%,2.27%,1.51%,'26.03,'2.69,13.87%,'352.67,'-2.81%,医疗器械
'984,002930.宏川智慧,'11.84,'-0.59%,2.52%,1.51%,'65.10,'2.07,4.46%,'54.49,'+7.30%,物流行业
'985,003015.日久光电,'16.70,'+0.30%,1.20%,1.51%,'55.80,'4.68,9.15%,'46.80,'+18.31%,光学光电子
'986,300218.安利股份,'19.70,'+2.50%,1.30%,1.51%,'20.97,'2.83,14.34%,'41.70,'+30.07%,塑料制品
'987,300851.交大思诺,'29.45,'+0.86%,1.47%,1.51%,'65.32,'1.96,3.40%,'25.38,'+12.98%,交运设备
'988,301151.冠龙节能,'22.01,'-1.43%,1.85%,1.51%,'55.06,'1.81,3.75%,'37.74,'+46.77%,通用设备
'989,600073.光明肉业,'7.58,'-0.26%,0.92%,1.50%,'46.94,'1.40,5.64%,'71.08,'+10.28%,食品饮料
'990,600309.万华化学,'61.08,'+0.15%,2.05%,1.50%,'15.58,'1.94,12.54%,'1912.09,'-13.25%,化学制品
'991,603010.万盛股份,'10.19,'-0.39%,0.79%,1.50%,'98.17,'1.65,1.76%,'60.08,'+0.02%,化学制品
'992,603060.国检集团,'7.23,'+1.40%,1.58%,1.50%,'37.17,'2.83,10.20%,'58.12,'+0.72%,专业服务
'993,603517.绝味食品,'15.28,'-0.20%,4.17%,1.50%,'60.59,'1.45,2.73%,'92.60,'-5.04%,食品饮料
'994,688223.晶科能源,'5.39,'+0.94%,4.16%,1.50%,亏损,'1.74,'-1.00%,'539.28,'-24.19%,光伏设备
'995,000153.丰原药业,'7.12,'-3.52%,1.36%,1.50%,'33.75,'1.66,7.58%,'34.30,'+18.07%,化学制药
'996,000823.超声电子,'12.74,'+0.24%,1.57%,1.50%,'29.93,'1.42,5.09%,'68.25,'+26.04%,电子元件
'997,001207.联科科技,'26.59,'+1.37%,1.52%,1.50%,'17.84,'2.79,16.32%,'53.08,'+38.97%,橡胶制品
'998,002962.五方光电,'15.37,'+0.59%,1.31%,1.50%,'94.00,'2.43,2.98%,'44.57,'-10.38%,光学光电子
'999,600702.舍得酒业,'52.42,'+0.23%,0.82%,1.49%,'88.35,'2.46,1.92%,'174.62,'-19.86%,酿酒行业
'1000,603214.爱婴室,'19.61,'+1.61%,1.85%,1.49%,'37.50,'2.34,9.34%,'27.17,'-11.98%,商业百货
'1001,002169.智光电气,'6.54,'+1.08%,1.24%,1.49%,亏损,'1.89,'-1.00%,'50.64,'+7.65%,电网设备
'1002,002294.信立泰,'48.80,'+0.06%,1.03%,1.49%,'96.94,'6.10,7.02%,'543.70,'+59.83%,化学制药
'1003,300035.中科电气,'16.93,'+0.36%,1.48%,1.49%,'26.37,'2.41,8.89%,'115.63,'+15.23%,非金属材料
'1004,600278.东方创业,'7.69,'-0.77%,3.39%,1.48%,'61.17,'0.90,2.86%,'67.45,'+11.10%,贸易行业
'1005,600885.宏发股份,'24.57,'+0.20%,1.50%,1.48%,'21.67,'3.61,18.76%,'358.66,'+9.88%,电网设备
'1006,600967.内蒙一机,'23.66,'+10.00%,0.62%,1.48%,亏损,'3.42,4.43%,'402.64,'+179.44%,交运设备
'1007,600993.马应龙,'28.82,'-1.74%,1.39%,1.48%,'24.23,'2.91,13.05%,'124.23,'+10.38%,中药
'1008,603337.杰克股份,'43.06,'+2.72%,1.88%,1.48%,'25.04,'4.27,19.02%,'205.15,'+43.17%,专用设备
'1009,002111.威海广泰,'11.01,'+0.82%,1.37%,1.48%,'92.83,'1.84,2.13%,'58.10,'+0.84%,专用设备
'1010,002461.珠江啤酒,'10.50,'+0.96%,1.63%,1.48%,'28.67,'2.16,8.15%,'230.19,'+7.77%,酿酒行业
'1011,301106.骏成科技,'31.89,'+0.92%,1.27%,1.48%,'36.45,'2.56,8.12%,'32.11,'+14.87%,光学光电子
'1012,600298.安琪酵母,'35.20,'+0.83%,1.56%,1.47%,'25.21,'2.73,12.87%,'305.58,'-0.86%,食品饮料
'1013,600456.宝钛股份,'32.62,'+3.56%,1.20%,1.47%,'33.86,'2.21,7.26%,'155.85,'+16.07%,小金属
'1014,603105.芯能科技,'8.53,'+0.24%,2.34%,1.47%,'23.58,'1.92,8.79%,'42.65,'-2.99%,光伏设备
'1015,003017.大洋生物,'32.15,'-5.41%,0.88%,1.47%,'37.98,'2.64,7.36%,'28.55,'+74.77%,化学原料
'1016,300196.长海股份,'14.19,'+0.64%,1.42%,1.47%,'20.07,'1.22,6.64%,'57.63,'+32.53%,玻璃玻纤
'1017,301058.中粮科工,'11.43,'+0.26%,1.32%,1.47%,'26.30,'2.68,11.25%,'58.40,'+9.79%,工程建设
'1018,600097.开创国际,'11.10,'-0.63%,0.72%,1.46%,'40.75,'1.18,2.95%,'26.74,'+10.33%,农牧饲渔
'1019,601633.长城汽车,'22.61,'+1.57%,1.99%,1.46%,'21.08,'2.34,14.52%,'1410.90,'-12.35%,汽车整车
'1020,603787.新日股份,'12.92,'+0.31%,1.16%,1.46%,'172.64,'1.91,1.95%,'29.73,'+25.08%,交运设备
'1021,688569.铁科轨道,'21.74,'+0.98%,1.61%,1.46%,'25.76,'1.60,6.41%,'45.80,'+4.15%,交运设备
'1022,000726.鲁泰Ａ,'6.98,'+1.16%,3.62%,1.46%,'12.57,'0.59,5.20%,'40.79,'+8.82%,纺织服装
'1023,002683.广东宏大,'38.05,'+4.10%,1.78%,1.46%,'31.73,'4.21,14.01%,'277.78,'+45.81%,采掘行业
'1024,300514.友讯达,'13.93,'+0.51%,2.16%,1.46%,'16.52,'2.64,18.03%,'27.72,'-1.44%,电网设备
'1025,301207.华兰疫苗,'18.68,'-1.01%,1.06%,1.46%,'93.23,'1.88,3.23%,'113.41,'+7.98%,生物制品
'1026,600114.东睦股份,'26.44,'+5.13%,1.13%,1.45%,'36.16,'5.66,17.09%,'162.97,'+65.95%,通用设备
'1027,600810.神马股份,'9.70,'+1.78%,0.52%,1.45%,亏损,'1.39,'-1.00%,'98.47,'+20.54%,化纤行业
'1028,601366.利群股份,'4.67,0.00%,0.43%,1.45%,亏损,'1.01,0.48%,'42.68,'-7.32%,商业百货
'1029,603048.浙江黎明,'19.68,'+1.55%,1.78%,1.45%,'65.67,'2.23,3.77%,'28.91,'+34.93%,汽车零部件
'1030,002007.华兰生物,'16.76,'-0.06%,1.19%,1.45%,'28.93,'2.52,9.57%,'306.46,'+0.73%,生物制品
'1031,600050.中国联通,'5.34,'-0.74%,2.99%,1.44%,'24.79,'1.00,5.58%,'1669.52,'+1.75%,通信服务
'1032,600113.浙江东日,'30.22,'-0.92%,0.40%,1.44%,'110.08,'5.23,5.77%,'127.28,'+119.02%,综合行业
'1033,601199.江南水务,'5.67,'-0.70%,2.29%,1.44%,'12.87,'1.18,9.97%,'53.03,'+4.71%,公用事业
'1034,601880.辽港股份,'1.57,'-0.63%,1.52%,1.44%,'51.48,'0.94,2.44%,'294.32,'-7.87%,航运港口
'1035,603719.良品铺子,'12.96,'-0.31%,3.84%,1.44%,亏损,'2.35,'-1.00%,'51.97,'-7.06%,食品饮料
'1036,603809.豪能股份,'16.12,'+1.45%,0.93%,1.44%,'40.81,'4.43,12.68%,'138.61,'+82.32%,汽车零部件
'1037,688230.芯导科技,'69.00,'-0.01%,1.16%,1.44%,'138.25,'3.55,4.90%,'81.14,'+49.94%,半导体
'1038,002136.安纳达,'10.78,'+0.09%,0.93%,1.44%,亏损,'2.01,'-1.00%,'23.16,'+10.56%,化学原料
'1039,002497.雅化集团,'13.64,'+0.29%,0.29%,1.44%,'69.71,'1.48,3.10%,'156.75,'+16.99%,化学制品
'1040,002825.纳尔股份,'10.62,'+1.05%,1.33%,1.44%,'27.61,'2.25,11.60%,'35.90,'+37.35%,塑料制品
'1041,300726.宏达电子,'36.95,'+2.13%,1.66%,1.44%,'72.45,'2.99,5.20%,'149.00,'+20.97%,电子元件
'1042,300897.山科智能,'29.73,'-0.47%,1.44%,1.44%,'60.58,'4.21,7.49%,'41.88,'+71.42%,仪器仪表
'1043,301222.浙江恒威,'30.39,'+0.10%,0.99%,1.44%,'28.17,'2.15,8.24%,'30.76,'+20.73%,电池
'1044,301263.泰恩康,'36.58,'-2.84%,0.53%,1.44%,'170.31,'8.91,5.19%,'160.20,'+145.88%,医药商业
'1045,600629.华建集团,'13.67,'+2.01%,0.89%,1.43%,'51.55,'2.50,7.18%,'132.65,'+50.46%,工程咨询服务
'1046,002879.长缆科技,'16.03,'+0.75%,1.26%,1.43%,'51.39,'1.78,3.57%,'30.72,'+7.97%,电网设备
'1047,600062.华润双鹤,'20.33,'-0.93%,2.32%,1.42%,'13.89,'1.93,15.32%,'211.18,'+4.73%,化学制药
'1048,600488.津药药业,'4.50,'-2.39%,2.18%,1.42%,'35.85,'1.58,4.35%,'49.13,'+8.57%,化学制药
'1049,603258.电魂网络,'23.74,'+1.63%,0.98%,1.42%,亏损,'2.64,'-1.00%,'57.93,'+19.36%,游戏
