序号	基金代码	基金简称	日期	单位净值	累计净值	日增长率	近1周	近1月	近3月	近6月	近1年	近2年	近3年	今年来	成立来	自定义 
166	8989	大成科技创新	8月5日	1.9146	1.9146	1.15%	-2.41%	21.52%	37.31%	39.18%	83.01%	53.44%	31.07%	45.09%	91.46%	82.40%
167	18288	信澳优势产业	8月5日	1.5931	1.5931	-0.26%	2.23%	13.83%	37.18%	27.66%	82.72%	63.24%	---	30.42%	59.31%	75.37%
168	7484	信澳核心科技	8月5日	1.587	2.2269	-0.03%	0.56%	11.43%	16.54%	23.17%	82.67%	10.41%	0.44%	27.23%	121.54%	80.20%
169	19347	富国匠心成长	8月5日	1.6669	1.6669	1.07%	-0.25%	11.48%	12.94%	23.95%	82.39%	---	---	43.48%	66.69%	80.32%
170	15369	国泰君安领航	8月5日	1.3819	1.3819	0.88%	1.03%	14.35%	24.98%	28.69%	82.36%	42.19%	---	33.61%	38.19%	80.24%
171	17648	信澳聚优智选	8月5日	1.195	1.195	-0.03%	1.25%	12.03%	17.07%	21.17%	82.14%	13.45%	---	27.25%	19.50%	79.46%
172	18730	华夏招鑫鸿瑞	8月5日	1.7146	1.7146	0.39%	2.03%	11.19%	20.25%	23.30%	82.11%	---	---	29.29%	71.46%	77.81%
173	15849	富国创新企业	8月5日	2.0772	2.0772	-0.02%	-0.21%	10.13%	7.40%	9.63%	81.97%	28.44%	16.87%	19.42%	7.22%	78.68%
174	20305	信澳星煜智选	8月5日	1.6371	1.6371	0.91%	1.27%	7.57%	21.43%	31.59%	81.94%	---	---	34.34%	63.71%	78.64%
175	20086	鹏华智投数字	8月5日	1.713	1.713	0.97%	1.68%	10.08%	21.04%	27.87%	81.69%	---	---	33.22%	71.30%	79.73%
176	19348	富国匠心成长	8月5日	1.6552	1.6552	1.06%	-0.27%	11.42%	12.76%	23.59%	81.41%	---	---	42.79%	65.52%	79.37%
177	519087	新华优选分红	8月5日	0.8389	4.4811	0.31%	0.62%	18.01%	41.25%	37.89%	81.38%	32.09%	0.16%	38.07%	961.82%	76.05%
178	18203	信澳核心科技	8月5日	1.5595	1.5595	-0.03%	0.55%	11.38%	16.35%	22.80%	81.27%	8.77%	---	26.78%	2.46%	78.82%
179	8842	同泰远见混合	8月5日	0.7913	0.7913	-0.16%	-2.36%	3.02%	12.32%	49.27%	81.08%	32.30%	-3.20%	50.64%	-20.87%	76.95%
180	17649	信澳聚优智选	8月5日	1.1769	1.1769	-0.03%	1.23%	11.97%	16.88%	20.81%	81.06%	12.10%	---	26.81%	17.69%	78.40%
181	16067	鹏华新能源汽	8月5日	0.8914	0.8914	1.03%	0.02%	10.73%	6.30%	13.67%	81.03%	33.20%	-10.38%	27.11%	-10.86%	77.85%
182	18731	华夏招鑫鸿瑞	8月5日	1.6988	1.6988	0.38%	2.02%	11.13%	20.06%	22.93%	81.03%	---	---	28.83%	69.88%	76.76%
183	610001	信澳领先增长	8月5日	1.5286	2.0807	0.10%	-0.62%	3.17%	5.20%	10.26%	81.01%	30.14%	-3.69%	16.27%	130.81%	77.52%
184	2770	安信新回报混	8月5日	3.4783	3.5283	-0.26%	-2.60%	17.19%	45.88%	59.72%	80.94%	51.22%	11.71%	57.30%	263.87%	78.54%
185	10584	渤海汇金新动	8月5日	1.2042	1.2042	0.53%	3.44%	12.01%	30.54%	39.13%	80.92%	36.70%	37.45%	43.79%	20.42%	77.14%
186	20306	信澳星煜智选	8月5日	1.6229	1.6229	0.91%	1.26%	7.51%	21.24%	31.20%	80.86%	---	---	33.87%	62.29%	77.58%
187	14600	博时回报严选	8月5日	1.0835	1.0835	1.13%	-0.11%	13.86%	34.56%	37.48%	80.67%	19.76%	7.29%	39.48%	8.35%	78.18%
188	20087	鹏华智投数字	8月5日	1.7004	1.7004	0.97%	1.67%	10.02%	20.85%	27.49%	80.61%	---	---	32.76%	70.04%	78.65%
189	2771	安信新回报混	8月5日	3.4112	3.4612	-0.26%	-2.60%	17.17%	45.80%	59.56%	80.58%	50.61%	11.04%	57.11%	256.89%	78.19%
190	14232	博时专精特新	8月5日	1.184	1.184	0.91%	1.92%	11.60%	22.26%	33.38%	80.54%	31.92%	26.63%	36.42%	18.40%	77.38%
191	1534	华宝万物互联	8月5日	1.462	1.462	0.14%	-1.42%	13.51%	35.75%	28.25%	80.49%	4.43%	0.27%	29.38%	46.20%	76.36%
192	970100	兴证资管金麒	8月5日	1.1417	1.1417	1.21%	-1.79%	26.62%	54.53%	52.59%	80.48%	34.67%	27.86%	47.77%	14.17%	79.17%
193	8843	同泰远见混合	8月5日	0.7758	0.7758	-0.17%	-2.37%	2.97%	12.19%	48.96%	80.33%	31.25%	-4.38%	50.29%	-22.42%	76.20%
194	17962	广发医药创新	8月5日	1.6372	1.6372	1.04%	-1.33%	20.67%	49.46%	84.51%	80.21%	---	---	77.30%	63.72%	77.19%
195	16068	鹏华新能源汽	8月5日	0.8754	0.8754	1.04%	0.01%	10.68%	6.12%	13.34%	79.94%	31.64%	-11.98%	26.67%	-12.46%	76.81%
196	15456	信澳领先增长	8月5日	1.4991	1.4991	0.09%	-0.63%	3.11%	5.04%	9.94%	79.92%	28.59%	-5.40%	15.85%	2.91%	76.49%
197	19783	华安健康主题	8月5日	1.6224	1.6224	1.83%	-0.87%	17.82%	48.45%	80.63%	79.79%	---	---	76.85%	62.24%	76.23%
198	14601	博时回报严选	8月5日	1.0648	1.0648	1.13%	-0.12%	13.81%	34.38%	37.15%	79.77%	18.57%	5.70%	39.06%	6.48%	77.29%
199	14233	博时专精特新	8月5日	1.1625	1.1625	0.90%	1.90%	11.55%	22.10%	33.05%	79.65%	30.60%	24.75%	36.01%	16.25%	76.48%
200	16463	华宝万物互联	8月5日	1.437	1.437	0.14%	-1.44%	13.42%	35.57%	27.85%	79.40%	3.16%	---	28.88%	0.91%	75.46%
201	12079	信澳新能源精	8月5日	1.6829	1.6829	0.71%	-2.58%	5.68%	12.79%	13.65%	79.34%	35.48%	6.87%	22.87%	68.29%	77.88%
202	10731	广发创新医疗	8月5日	0.8779	0.8779	0.93%	-1.32%	15.86%	36.07%	75.12%	79.31%	57.22%	19.25%	71.43%	-12.21%	76.25%
203	17963	广发医药创新	8月5日	1.6182	1.6182	1.04%	-1.34%	20.60%	49.28%	84.05%	79.20%	---	---	76.76%	61.82%	76.18%
204	970102	兴证资管金麒	8月5日	1.109	1.109	1.21%	-1.81%	26.53%	54.20%	51.98%	78.99%	32.48%	24.75%	47.06%	10.90%	77.70%
205	16250	华夏远见成长	8月5日	1.1164	1.1164	0.99%	5.73%	17.43%	23.69%	21.88%	78.91%	34.46%	---	24.61%	11.64%	74.85%
206	4260	德邦稳盈增长	8月5日	1.0758	1.0758	-2.42%	8.34%	23.94%	13.00%	9.22%	78.88%	0.96%	-6.62%	16.67%	7.58%	75.73%
207	14727	易方达成长动	8月5日	1.5435	1.5435	1.13%	0.81%	19.39%	38.59%	40.38%	78.77%	56.65%	41.49%	39.68%	54.35%	75.08%
208	19784	华安健康主题	8月5日	1.6082	1.6082	1.82%	-0.88%	17.77%	48.33%	80.21%	78.77%	---	---	76.34%	60.82%	75.26%
209	10732	广发创新医疗	8月5日	0.8627	0.8627	0.94%	-1.32%	15.81%	35.92%	74.78%	78.61%	55.95%	17.84%	71.03%	-13.73%	75.56%
210	6533	易方达科融混	8月5日	4.0349	4.0349	1.17%	0.83%	19.52%	37.79%	39.17%	78.50%	52.29%	31.56%	38.74%	303.49%	75.08%
211	12981	华夏创新医药	8月5日	1.0666	1.0666	1.97%	-1.70%	12.46%	38.50%	77.89%	78.27%	56.53%	27.84%	74.22%	6.66%	74.54%
212	6768	华安沪港深优	8月5日	1.2753	1.2753	2.72%	-2.07%	13.08%	25.25%	37.77%	78.09%	24.66%	1.30%	43.02%	27.53%	75.64%
213	12082	博时数字经济	8月5日	0.9312	0.9312	0.50%	-0.53%	10.41%	26.66%	26.40%	78.08%	18.84%	3.65%	29.78%	-6.88%	75.47%
214	18463	德邦稳盈增长	8月5日	1.0643	1.0643	-2.41%	8.34%	23.89%	12.88%	8.97%	78.01%	-0.03%	---	16.34%	-24.93%	74.91%
215	6274	圆信永丰医药	8月5日	2.301	2.301	0.15%	0.72%	9.99%	22.48%	34.96%	77.90%	45.44%	56.15%	36.24%	130.10%	72.11%
216	14728	易方达成长动	8月5日	1.5167	1.5167	1.13%	0.80%	19.33%	38.40%	40.03%	77.87%	55.10%	39.36%	39.26%	51.67%	74.19%
217	6522	财通新兴蓝筹	8月5日	1.9359	1.9359	1.31%	-2.56%	14.62%	35.55%	26.34%	77.65%	51.28%	13.14%	27.66%	93.59%	75.24%
218	16251	华夏远见成长	8月5日	1.0941	1.0941	0.98%	5.72%	17.35%	23.45%	21.45%	77.64%	32.57%	---	24.09%	9.41%	73.64%
219	13072	泰信医疗服务	8月5日	1.414	1.414	-0.68%	-2.96%	8.77%	39.65%	58.68%	77.53%	48.40%	57.51%	53.70%	41.40%	74.57%
220	17154	民生加银专精	8月5日	1.1879	1.1879	0.56%	2.29%	12.01%	28.46%	39.13%	77.43%	23.70%	---	42.69%	18.79%	74.31%
221	12083	博时数字经济	8月5日	0.9158	0.9158	0.49%	-0.53%	10.38%	26.53%	26.16%	77.38%	17.88%	2.39%	29.50%	-8.42%	74.77%
222	18148	百嘉百瑞混合	8月5日	1.444	1.644	0.47%	2.21%	12.84%	15.02%	26.83%	77.37%	---	---	33.67%	67.26%	74.57%
223	17911	华泰柏瑞新经	8月5日	1.49	1.49	0.32%	-3.14%	3.05%	12.90%	32.06%	77.36%	-4.26%	---	34.76%	-11.25%	75.98%
224	649	长城久鑫混合	8月5日	1.9622	2.4022	0.95%	2.27%	15.69%	5.25%	19.94%	77.22%	24.69%	6.83%	46.21%	140.22%	75.35%
225	12982	华夏创新医药	8月5日	1.0422	1.0422	1.97%	-1.71%	12.42%	38.30%	77.37%	77.15%	54.63%	25.52%	73.61%	4.22%	73.47%
226	12481	泓德医疗创新	8月5日	1.0556	1.0556	1.67%	-0.98%	19.71%	43.17%	61.11%	77.05%	31.49%	---	58.31%	5.56%	72.88%
227	6887	诺德新生活混	8月5日	1.3859	1.3859	1.05%	-1.44%	26.04%	55.40%	32.20%	77.00%	6.21%	16.00%	28.96%	38.59%	72.78%
228	17155	民生加银专精	8月5日	1.1785	1.1785	0.56%	2.29%	11.99%	28.38%	38.92%	76.90%	22.97%	---	42.45%	17.85%	73.79%
229	6888	诺德新生活混	8月5日	1.3829	1.3829	1.04%	-1.44%	26.03%	55.36%	32.13%	76.82%	5.99%	15.75%	28.88%	38.29%	72.63%
230	13356	大摩沪港深精	8月5日	0.8606	0.8606	3.13%	-0.91%	17.23%	40.85%	75.27%	76.82%	26.52%	-12.82%	72.09%	-13.94%	73.09%
231	18122	永赢数字经济	8月5日	1.0736	1.0736	-0.41%	-0.45%	6.58%	9.63%	18.09%	76.75%	30.09%	---	20.47%	7.36%	72.88%
232	13073	泰信医疗服务	8月5日	1.3892	1.3892	-0.68%	-2.97%	8.73%	39.49%	58.31%	76.68%	46.96%	55.20%	53.27%	38.92%	73.74%
233	5437	易方达易百智	8月5日	1.4107	1.4107	0.89%	1.64%	8.90%	23.37%	30.45%	76.62%	37.32%	-3.56%	33.11%	41.07%	73.48%
234	7113	永赢高端制造	8月5日	1.2721	1.2721	-0.18%	-1.11%	24.25%	37.05%	38.78%	76.53%	28.31%	5.30%	36.51%	27.20%	73.43%
235	6523	财通新兴蓝筹	8月5日	1.8387	1.8387	1.32%	-2.58%	14.54%	35.27%	25.84%	76.26%	48.91%	10.49%	27.06%	83.87%	73.87%
236	7114	永赢高端制造	8月5日	1.2575	1.2575	-0.17%	-1.11%	24.23%	36.98%	38.66%	76.19%	27.81%	4.66%	36.34%	25.74%	73.09%
237	17461	长城久鑫混合	8月5日	1.9309	1.9309	0.94%	2.26%	15.62%	5.08%	19.59%	76.19%	23.22%	---	45.72%	20.72%	74.33%
238	14558	华商品质慧选	8月5日	1.0855	1.0855	0.98%	2.62%	11.61%	28.01%	42.03%	76.13%	35.50%	8.33%	49.60%	8.55%	74.66%
239	13357	大摩沪港深精	8月5日	0.8485	0.8485	3.12%	-0.92%	17.18%	40.69%	74.91%	76.11%	25.52%	-13.81%	71.66%	-15.15%	72.35%
240	11924	嘉实港股互联	8月5日	0.8606	0.8606	0.33%	-1.71%	7.13%	12.31%	26.22%	76.10%	18.88%	28.81%	38.40%	-13.94%	75.24%
241	5438	易方达易百智	8月5日	1.3793	1.3793	0.89%	1.63%	8.87%	23.27%	30.27%	76.09%	36.51%	-4.42%	32.88%	37.93%	72.95%
242	20624	信澳新能源精	8月5日	1.6473	1.6473	0.70%	-2.59%	5.62%	12.71%	13.40%	76.09%	---	---	22.55%	72.28%	74.65%
243	18123	永赢数字经济	8月5日	1.0639	1.0639	-0.41%	-0.46%	6.55%	9.52%	17.87%	76.08%	29.07%	---	20.20%	6.39%	72.24%
244	20151	中信保诚景气	8月5日	1.7494	1.7494	1.03%	1.20%	5.93%	17.47%	32.85%	76.08%	---	---	38.54%	74.94%	72.95%
245	7355	汇添富科技创	8月5日	2.6704	2.6704	0.60%	-1.35%	13.78%	24.85%	26.38%	76.00%	29.62%	22.71%	32.41%	167.04%	74.35%
246	14591	广发瑞誉一年	8月5日	1.4184	1.4184	2.42%	0.83%	8.98%	22.02%	37.60%	75.98%	35.59%	39.10%	37.39%	41.84%	74.17%
247	10490	鹏华高质量增	8月5日	0.9279	0.9279	-0.69%	-0.42%	10.99%	27.77%	29.89%	75.91%	20.43%	-1.20%	28.96%	-7.21%	71.45%
248	165531	中信保诚多策	8月5日	2.1218	2.2275	1.08%	1.35%	6.20%	17.86%	31.13%	75.73%	64.90%	92.47%	37.83%	133.44%	72.55%
249	2281	建信裕利灵活	8月5日	2.6399	2.6399	-0.37%	-0.50%	9.38%	9.95%	20.20%	75.65%	40.55%	16.29%	28.91%	163.99%	73.07%
250	12482	泓德医疗创新	8月5日	1.0402	1.0402	1.67%	-0.98%	19.67%	43.00%	60.77%	75.50%	29.80%	---	57.92%	4.02%	71.37%
251	14559	华商品质慧选	8月5日	1.071	1.071	0.98%	2.62%	11.59%	27.90%	41.78%	75.49%	34.46%	7.07%	49.29%	7.10%	73.98%
252	11925	嘉实港股互联	8月5日	0.8452	0.8452	0.33%	-1.71%	7.10%	12.13%	25.87%	75.46%	17.90%	27.14%	38.15%	-15.48%	74.59%
253	14592	广发瑞誉一年	8月5日	1.3985	1.3985	2.42%	0.82%	8.95%	21.89%	37.34%	75.32%	34.52%	37.44%	37.07%	39.85%	73.51%
254	13721	信澳景气优选	8月5日	1.1635	1.1635	-0.26%	2.12%	13.63%	35.78%	24.96%	75.07%	55.49%	27.28%	26.92%	16.35%	68.11%
255	20152	中信保诚景气	8月5日	1.7342	1.7342	1.04%	1.19%	5.89%	17.29%	32.46%	75.05%	---	---	38.05%	73.42%	71.92%
256	18204	金信优质成长	8月5日	1.4334	1.4334	1.30%	2.06%	15.37%	24.24%	35.32%	74.76%	18.66%	---	35.71%	43.34%	70.20%
257	1068	国新国证新锐	8月5日	1.555	1.555	-0.77%	4.08%	14.93%	14.09%	14.25%	74.72%	21.01%	45.19%	28.41%	55.50%	71.26%
258	20510	金鹰科技致远	8月5日	1.6896	1.6896	0.16%	0.82%	6.97%	18.11%	17.17%	74.71%	---	---	23.69%	68.96%	69.69%
259	18561	中信保诚多策	8月5日	2.0947	2.0947	1.08%	1.34%	6.14%	17.67%	30.74%	74.70%	62.96%	---	37.35%	69.26%	71.53%
260	7356	汇添富科技创	8月5日	2.5393	2.5393	0.59%	-1.36%	13.71%	24.57%	25.87%	74.53%	27.51%	19.80%	31.77%	153.93%	72.91%
261	10491	鹏华高质量增	8月5日	0.8935	0.8935	-0.68%	-0.43%	10.92%	27.50%	29.38%	74.51%	18.52%	-3.55%	28.34%	-10.65%	70.09%
262	1135	益民品质升级	8月5日	0.9445	0.9445	0.73%	2.79%	6.81%	17.46%	33.97%	74.42%	39.51%	10.99%	42.09%	-5.55%	70.67%
263	16380	华宝专精特新	8月5日	0.9977	0.9977	1.08%	1.33%	15.47%	17.89%	29.40%	74.42%	15.17%	---	36.17%	-0.23%	71.04%
264	15412	西部利得数字	8月5日	1.4411	1.4411	-1.02%	0.53%	2.31%	3.97%	10.23%	74.32%	26.67%	51.07%	17.89%	44.11%	70.83%
265	519959	长信多利混合	8月5日	1.9875	2.1975	0.72%	0.07%	2.07%	15.60%	31.36%	74.31%	34.55%	15.32%	35.29%	131.90%	72.12%
266	1075	宝盈转型动力	8月5日	1.585	1.585	0.16%	-0.25%	20.84%	53.44%	42.51%	74.31%	76.31%	71.43%	39.70%	58.50%	72.06%
267	5142	国联沪港深大	8月5日	0.9004	0.9004	0.74%	-1.08%	6.95%	15.02%	36.59%	74.23%	29.80%	32.53%	42.40%	-9.96%	73.02%
268	6477	中邮沪港深精	8月5日	1.1556	1.1556	0.43%	-2.26%	4.67%	4.55%	17.57%	74.09%	17.31%	35.28%	27.61%	15.56%	74.27%
269	20970	益民品质升级	8月5日	0.9417	0.9417	0.72%	2.78%	6.79%	17.40%	33.84%	74.07%	---	---	41.93%	78.39%	70.32%
270	240020	华宝医药生物	8月5日	3.729	4.629	-0.75%	-2.36%	10.95%	33.08%	72.80%	73.93%	56.21%	36.71%	68.96%	474.42%	70.98%
271	16381	华宝专精特新	8月5日	0.9891	0.9891	1.07%	1.32%	15.43%	17.79%	29.21%	73.89%	14.47%	---	35.92%	-1.09%	70.53%
272	3670	国联物联网主	8月5日	1.801	1.801	0.52%	0.68%	9.05%	30.51%	28.74%	73.88%	31.06%	8.91%	27.02%	80.10%	71.83%
273	217021	招商优势企业	8月5日	5.656	5.656	-0.48%	0.24%	12.78%	13.08%	6.09%	73.82%	39.65%	59.77%	23.90%	465.60%	70.78%
274	5143	国联沪港深大	8月5日	0.8874	0.8874	0.74%	-1.07%	6.94%	14.98%	36.48%	73.76%	29.17%	31.66%	42.28%	-11.26%	72.58%
275	13722	信澳景气优选	8月5日	1.1304	1.1304	-0.26%	2.11%	13.56%	35.49%	24.48%	73.69%	53.05%	24.29%	26.33%	13.04%	66.80%
276	20511	金鹰科技致远	8月5日	1.676	1.676	0.16%	0.81%	6.92%	17.93%	16.83%	73.68%	---	---	23.25%	67.60%	68.70%
277	15413	西部利得数字	8月5日	1.4236	1.4236	-1.02%	0.52%	2.28%	3.86%	10.02%	73.67%	25.69%	49.30%	17.63%	42.36%	70.19%
278	18159	国泰创新医疗	8月5日	1.2061	1.2061	2.60%	0.38%	16.41%	39.40%	64.77%	73.61%	30.64%	---	57.74%	20.61%	68.12%
279	14539	华安优势精选	8月5日	0.8537	0.8537	2.28%	-2.79%	17.31%	24.81%	34.08%	73.55%	19.28%	-8.54%	37.94%	-14.63%	68.75%
280	15389	宝盈转型动力	8月5日	1.5596	1.5596	0.17%	-0.26%	20.79%	53.23%	42.16%	73.44%	74.59%	68.90%	39.29%	79.22%	71.22%
281	13296	民生加银聚优	8月5日	0.7191	0.7191	1.97%	0.43%	9.94%	17.29%	5.13%	73.40%	18.68%	-22.44%	6.66%	-28.09%	70.24%
282	9994	嘉实创新先锋	8月5日	1.2685	1.2685	0.10%	-1.78%	5.25%	8.99%	15.55%	73.32%	49.69%	44.39%	24.40%	26.85%	72.68%
283	15842	国投瑞银专精	8月5日	1.1907	1.1907	0.88%	1.54%	8.57%	21.12%	29.55%	73.24%	26.97%	---	32.85%	19.07%	70.22%
284	19029	华宝医药生物	8月5日	3.719	4.18	-0.75%	-2.36%	10.88%	32.87%	72.50%	73.14%	---	---	68.59%	55.18%	70.28%
285	15774	长信多利混合	8月5日	1.9459	1.9459	0.72%	0.06%	2.02%	15.35%	30.87%	72.89%	32.78%	13.00%	34.69%	17.03%	70.74%
286	2863	金信深圳成长	8月5日	2.5336	3.183	0.80%	0.60%	13.70%	24.71%	35.67%	72.81%	26.98%	48.58%	36.21%	238.77%	68.50%
287	18160	国泰创新医疗	8月5日	1.1958	1.1958	2.61%	0.38%	16.36%	39.45%	64.64%	72.78%	29.71%	---	57.53%	19.58%	67.32%
288	9664	汇添富医疗积	8月5日	0.8241	0.8241	2.37%	-1.25%	17.29%	36.58%	68.01%	72.77%	27.89%	-1.94%	66.15%	-17.59%	70.16%
289	17102	大摩数字经济	8月5日	1.6572	1.6572	-0.16%	-1.01%	12.22%	27.58%	22.76%	72.70%	72.02%	---	20.52%	65.72%	69.07%
290	14540	华安优势精选	8月5日	0.8387	0.8387	2.29%	-2.79%	17.27%	24.64%	33.76%	72.68%	18.08%	-9.91%	37.54%	-16.13%	67.91%
291	10213	中欧互联网先	8月5日	0.9657	0.9657	1.34%	1.79%	11.45%	15.71%	27.69%	72.63%	26.83%	19.22%	34.16%	-3.43%	72.02%
292	519929	长信电子信息	8月5日	1.286	1.286	1.26%	-1.68%	8.80%	24.13%	26.70%	72.62%	34.52%	6.55%	27.83%	28.60%	70.78%
293	15843	国投瑞银专精	8月5日	1.1782	1.1782	0.88%	1.53%	8.54%	21.00%	29.30%	72.58%	25.96%	---	32.53%	17.82%	69.57%
294	13488	长信多利混合	8月5日	1.9281	1.9281	0.72%	0.06%	2.02%	15.28%	30.84%	72.55%	32.39%	12.48%	34.67%	-3.97%	70.40%
295	12876	富荣福耀混合	8月5日	1.0112	1.0112	1.02%	1.85%	10.45%	25.24%	36.13%	72.47%	16.36%	7.72%	38.27%	1.12%	70.09%
296	17821	招商优势企业	8月5日	5.5538	5.5538	-0.48%	0.23%	12.71%	12.90%	5.78%	72.47%	37.61%	---	23.46%	75.92%	69.46%
297	11815	恒越优势精选	8月5日	0.837	0.837	0.54%	-1.11%	21.46%	39.80%	47.49%	72.36%	31.29%	-12.80%	40.53%	-16.30%	71.55%
298	11876	景顺长城医疗	8月5日	0.9913	0.9913	2.42%	1.81%	21.89%	49.31%	68.62%	72.31%	41.59%	29.79%	64.01%	-0.87%	68.90%
299	19820	鹏华远见精选	8月5日	1.5737	1.5737	1.18%	-0.06%	12.76%	29.85%	54.65%	72.25%	---	---	55.98%	57.37%	70.91%
300	8120	万家自主创新	8月5日	1.0784	1.0784	-0.80%	0.52%	11.65%	3.76%	16.52%	72.21%	-5.52%	-9.41%	25.03%	7.84%	71.28%
301	2810	金信转型创新	8月5日	2.8804	2.8804	-0.03%	0.90%	9.68%	16.09%	23.46%	72.18%	48.86%	29.98%	28.33%	188.04%	68.06%
302	8359	华安医疗创新	8月5日	1.4387	1.4387	2.03%	-0.56%	19.36%	47.50%	76.53%	72.03%	51.19%	29.01%	72.92%	43.87%	68.56%
303	9995	嘉实创新先锋	8月5日	1.239	1.239	0.11%	-1.79%	5.22%	8.87%	15.31%	71.87%	47.85%	42.05%	24.02%	23.90%	71.25%
304	13153	长信电子信息	8月5日	1.265	1.265	1.12%	-1.71%	8.68%	23.90%	26.37%	71.87%	33.44%	5.15%	27.39%	-16.72%	70.03%
305	1170	宏利复兴混合	8月5日	1.643	1.643	0.18%	-1.14%	18.03%	25.13%	24.09%	71.86%	31.76%	28.26%	25.52%	64.30%	68.86%
306	161903	万家行业优选	8月5日	1.1838	4.6965	-0.08%	0.10%	9.52%	-0.07%	17.58%	71.84%	4.91%	-5.15%	31.17%	751.26%	70.36%
307	4320	前海开源沪港	8月5日	1.9287	1.9287	0.40%	-0.60%	20.51%	44.97%	27.57%	71.82%	20.63%	24.44%	25.31%	92.87%	70.03%
308	12877	富荣福耀混合	8月5日	0.9965	0.9965	1.01%	1.84%	10.42%	25.11%	35.86%	71.78%	15.42%	6.42%	37.94%	-0.35%	69.44%
309	10214	中欧互联网先	8月5日	0.9428	0.9428	1.33%	1.77%	11.40%	15.55%	27.37%	71.76%	25.57%	17.45%	33.75%	-5.72%	71.17%
310	17001	格林港股通臻	8月5日	1.5908	1.5908	0.70%	-0.98%	10.05%	16.50%	31.95%	71.76%	---	---	34.84%	59.08%	71.44%
311	20180	金信深圳成长	8月5日	2.6735	3.1848	0.80%	0.59%	13.64%	24.51%	35.25%	71.75%	---	---	35.71%	26.03%	67.48%
312	17103	大摩数字经济	8月5日	1.6334	1.6334	-0.16%	-1.02%	12.16%	27.38%	22.40%	71.67%	69.99%	---	20.09%	63.34%	68.06%
313	11877	景顺长城医疗	8月5日	0.9757	0.9757	2.41%	1.81%	21.84%	49.17%	68.28%	71.63%	40.47%	28.25%	63.63%	-2.43%	68.25%
314	1543	宝盈新锐混合	8月5日	2.889	2.889	1.01%	1.55%	7.84%	20.83%	26.38%	71.45%	9.35%	-20.61%	28.80%	188.90%	68.55%
315	9665	汇添富医疗积	8月5日	0.7921	0.7921	2.38%	-1.27%	17.21%	36.29%	67.36%	71.38%	25.87%	-4.27%	65.37%	-20.79%	68.82%
316	8121	万家自主创新	8月5日	1.0492	1.0492	-0.80%	0.51%	11.59%	3.62%	16.23%	71.35%	-6.46%	-10.76%	24.67%	4.92%	70.44%
317	17612	宏利复兴混合	8月5日	1.631	1.631	0.25%	-1.15%	18.02%	25.08%	24.03%	71.32%	31.00%	---	25.27%	39.64%	68.32%
318	5914	景顺长城智能	8月5日	2.3581	2.3581	0.88%	-0.51%	16.81%	26.17%	23.96%	71.26%	34.04%	19.12%	27.18%	135.81%	68.58%
319	18325	国泰君安创新	8月5日	1.008	1.008	0.72%	1.40%	13.62%	24.32%	27.87%	71.20%	13.58%	---	31.25%	0.80%	67.92%
320	10779	西部利得量化	8月5日	1.1809	1.3909	0.91%	1.58%	9.45%	23.77%	31.33%	71.18%	39.96%	29.93%	33.19%	41.17%	68.69%
321	20384	金信转型创新	8月5日	2.442	2.809	-0.03%	0.89%	9.63%	15.91%	23.11%	71.17%	---	---	27.88%	52.89%	67.08%
322	19821	鹏华远见精选	8月5日	1.5574	1.5574	1.18%	-0.07%	12.70%	29.68%	54.17%	71.16%	---	---	55.35%	55.74%	69.84%
323	16515	申万菱信智能	8月5日	1.4457	1.4457	0.87%	1.55%	7.72%	16.36%	21.97%	71.03%	39.86%	---	22.38%	44.57%	68.69%
324	13483	华安医疗创新	8月5日	1.4062	1.4062	2.04%	-0.57%	19.31%	47.28%	75.99%	71.01%	49.39%	26.71%	72.31%	-3.65%	67.56%
325	8949	平安匠心优选	8月5日	1.3513	1.5883	0.93%	-1.30%	9.41%	19.66%	34.73%	70.77%	32.27%	17.50%	39.15%	63.38%	67.53%
326	10383	宝盈基础产业	8月5日	1.2429	1.2429	0.58%	-0.50%	10.83%	14.52%	18.12%	70.59%	40.35%	29.55%	20.12%	24.29%	68.73%
327	339	长城医疗保健	8月5日	3.6353	3.6353	-0.86%	-1.00%	12.93%	34.99%	65.24%	70.56%	37.64%	7.75%	60.30%	263.53%	67.50%
328	14287	泰康新锐成长	8月5日	1.1253	1.1253	-0.20%	0.60%	10.90%	24.19%	28.96%	70.55%	24.49%	---	33.09%	12.53%	69.07%
329	18326	国泰君安创新	8月5日	0.9991	0.9991	0.72%	1.38%	13.57%	24.19%	27.62%	70.52%	12.68%	---	30.94%	-0.09%	67.24%
330	10780	西部利得量化	8月5日	1.1566	1.3666	0.92%	1.57%	9.41%	23.65%	31.07%	70.51%	38.85%	28.38%	32.87%	38.63%	68.01%
331	16516	申万菱信智能	8月5日	1.432	1.432	0.86%	1.54%	7.68%	16.23%	21.72%	70.31%	38.76%	---	22.09%	43.20%	68.00%
332	17490	财通景气甄选	8月5日	1.5381	1.5381	2.06%	-0.89%	29.92%	42.32%	16.08%	70.29%	53.89%	---	9.05%	53.81%	66.66%
333	17000	格林港股通臻	8月5日	1.5788	1.5788	0.70%	-0.97%	10.09%	16.65%	32.23%	70.29%	---	---	34.76%	57.88%	69.98%
