序号	基金代码	基金简称	日期	单位净值	累计净值	日增长率	近1周	近1月	近3月	近6月	近1年	近2年	近3年	今年来	成立来	自定义 
2645	13663	富国安福30	8月5日	1.116	1.116	0.01%	0.07%	0.13%	0.59%	1.03%	2.02%	5.50%	8.20%	1.11%	11.60%	2.02%
2646	14656	国联益海30	8月5日	1.097	1.097	0.01%	0.05%	0.08%	0.47%	0.87%	2.02%	5.90%	8.67%	0.97%	9.70%	2.03%
2647	15447	安信华享纯债	8月5日	1.0525	1.0805	-0.01%	0.42%	-0.53%	-0.09%	-0.20%	2.02%	6.09%	---	-0.05%	8.16%	2.06%
2648	6069	中加颐信纯债	8月5日	1.0209	1.2426	-0.01%	-0.03%	-0.24%	-0.02%	-0.15%	2.02%	6.37%	8.62%	-0.06%	26.47%	2.07%
2649	21777	华安月月丰3	8月5日	1.022	1.022	0.02%	0.10%	0.03%	0.53%	0.92%	2.02%	---	---	0.95%	2.20%	---
2650	20950	信澳臻享债券	8月5日	1.0206	1.0206	-0.01%	0.18%	-0.17%	0.14%	0.43%	2.02%	---	---	0.55%	2.06%	---
2651	192	富国信用债债	8月5日	1.2941	1.5596	0.02%	0.17%	-0.05%	0.61%	0.68%	2.01%	6.20%	8.35%	0.78%	67.76%	2.04%
2652	801	中金纯债A	8月5日	1.2535	1.4453	0.02%	0.18%	-0.10%	0.67%	0.89%	2.01%	6.38%	9.20%	1.05%	47.38%	2.05%
2653	141	富国国有企业	8月5日	1.006	1.4495	0.01%	0.07%	0.11%	0.54%	0.99%	2.01%	5.08%	7.59%	1.04%	55.97%	2.01%
2654	1199	创金合信聚利	8月5日	1.1746	1.1746	0.01%	0.14%	0.00%	0.62%	0.77%	2.01%	5.48%	-0.76%	0.87%	17.46%	2.01%
2655	3288	中信保诚稳益	8月5日	1.0753	1.276	0.02%	0.21%	-0.08%	0.53%	0.76%	2.01%	5.64%	7.82%	0.82%	30.04%	2.05%
2656	2644	大成景荣债券	8月5日	1.1639	1.2981	0.11%	0.35%	-0.04%	0.69%	0.85%	2.01%	7.07%	10.30%	0.95%	30.92%	2.07%
2657	7454	民生加银嘉盈	8月5日	1.0435	1.6981	0.01%	0.16%	-0.04%	0.57%	0.87%	2.01%	6.19%	15.64%	0.91%	85.32%	2.03%
2658	8959	创金合信恒利	8月5日	1.0443	1.2293	0.02%	0.10%	0.12%	0.54%	0.94%	2.01%	4.91%	7.39%	0.97%	15.91%	2.01%
2659	12324	兴证全球恒惠	8月5日	1.127	1.127	0.01%	0.07%	0.12%	0.53%	0.93%	2.01%	4.76%	7.99%	1.02%	12.70%	2.01%
2660	13075	建信鑫悦90	8月5日	1.1339	1.1339	0.02%	0.12%	0.02%	0.59%	0.96%	2.01%	5.69%	8.82%	0.99%	13.39%	2.02%
2661	13799	财通安裕30	8月5日	1.1106	1.1106	0.02%	0.12%	0.08%	0.69%	1.22%	2.01%	5.22%	8.91%	1.32%	11.06%	2.02%
2662	14097	鹏扬利鑫60	8月5日	1.1148	1.1148	0.01%	0.10%	0.05%	0.57%	0.96%	2.01%	5.58%	9.21%	1.01%	11.48%	2.01%
2663	14570	东吴鼎泰纯债	8月5日	1.1145	1.1145	0.03%	0.14%	0.15%	0.84%	1.30%	2.01%	7.42%	7.88%	1.40%	9.61%	2.01%
2664	15472	万家鑫橙纯债	8月5日	1.023	1.0926	0.00%	0.30%	-0.54%	-0.25%	-0.75%	2.01%	6.40%	8.37%	-0.49%	9.46%	2.07%
2665	13974	国投瑞银恒誉	8月5日	1.1074	1.1074	0.02%	0.09%	0.14%	0.62%	1.04%	2.01%	5.06%	8.55%	1.11%	10.74%	2.01%
2666	18799	易方达安裕6	8月5日	1.0654	1.0654	0.01%	0.08%	0.08%	0.61%	1.12%	2.01%	6.38%	---	1.24%	6.54%	2.02%
2667	18748	富国安恒60	8月5日	1.0607	1.0607	0.01%	0.10%	0.07%	0.55%	0.98%	2.01%	---	---	1.07%	6.07%	2.02%
2668	21064	工银瑞升债券	8月5日	1.0279	1.0339	0.00%	0.14%	-0.24%	0.16%	-0.05%	2.01%	---	---	0.00%	3.40%	2.03%
2669	104	华宸未来稳健	8月5日	1.2866	1.5526	0.01%	0.06%	0.13%	0.46%	0.59%	2.00%	7.69%	11.24%	0.74%	64.48%	2.01%
2670	3226	中信保诚稳健	8月5日	1.0338	1.3329	-0.01%	0.42%	-0.02%	0.87%	0.62%	2.00%	5.88%	8.57%	0.80%	38.00%	2.00%
2671	564	南方通利债券	8月5日	1.0781	1.5191	0.03%	0.38%	-0.27%	0.23%	0.61%	2.00%	5.52%	5.36%	0.67%	62.30%	2.04%
2672	4168	博时富嘉纯债	8月5日	1.0118	1.2991	0.01%	0.19%	-0.15%	0.48%	0.17%	2.00%	5.23%	7.68%	0.30%	32.56%	2.03%
2673	7443	浙商汇金聚盈	8月5日	1.0079	1.1209	-0.02%	0.13%	-0.06%	0.20%	0.29%	2.00%	5.00%	6.94%	0.42%	12.63%	2.04%
2674	13099	招商稳乐中短	8月5日	1.1095	1.1095	0.01%	0.08%	0.09%	0.44%	0.85%	2.00%	6.65%	8.25%	0.96%	10.95%	2.00%
2675	15590	长城聚利纯债	8月5日	1.0304	1.0886	0.01%	0.24%	-0.02%	0.58%	0.85%	2.00%	7.66%	---	1.01%	9.03%	2.01%
2676	20590	融通通宸债券	8月5日	1.1199	1.1199	0.00%	0.36%	-0.31%	0.18%	0.23%	2.00%	---	---	0.20%	5.42%	2.05%
2677	20751	华夏安悦债券	8月5日	1.0362	1.0362	0.00%	0.03%	0.08%	0.32%	0.65%	2.00%	---	---	0.68%	3.62%	2.04%
2678	18519	大成景信债券	8月5日	1.0436	1.0636	0.02%	0.23%	-0.18%	0.51%	0.87%	2.00%	---	---	0.87%	6.41%	2.05%
2679	2865	广发安泽短债	8月5日	1.0646	1.268	0.01%	0.09%	0.00%	0.39%	0.88%	1.99%	5.06%	7.30%	0.96%	29.13%	2.00%
2680	3002	国金及第中短	8月5日	1.0524	1.1496	0.01%	0.18%	-0.02%	0.60%	0.67%	1.99%	6.27%	9.11%	0.78%	15.35%	2.02%
2681	1369	兴业稳固收益	8月5日	1.0253	1.2853	0.01%	0.02%	0.06%	0.57%	1.07%	1.99%	4.15%	6.75%	1.20%	32.08%	1.99%
2682	4954	中银证券中高	8月5日	1.0181	1.2051	0.01%	0.15%	-0.07%	0.29%	0.59%	1.99%	5.80%	8.07%	0.74%	21.78%	2.01%
2683	6804	富国短债债券	8月5日	1.1725	1.2043	0.01%	0.07%	0.09%	0.58%	0.98%	1.99%	4.93%	7.39%	1.02%	20.46%	2.00%
2684	8632	南方吉元短债	8月5日	1.0851	1.1591	0.00%	0.07%	0.07%	0.47%	0.92%	1.99%	4.92%	8.22%	0.93%	12.37%	2.00%
2685	9464	东方臻慧纯债	8月5日	1.0649	1.1776	0.02%	0.17%	-0.05%	0.60%	0.96%	1.99%	6.09%	8.80%	1.00%	18.84%	2.00%
2686	7556	中航瑞明纯债	8月5日	1.1077	1.6401	0.03%	0.16%	0.02%	0.75%	1.10%	1.99%	6.32%	10.48%	1.09%	69.39%	2.02%
2687	9785	安信尊享添利	8月5日	0.9988	1.1818	0.01%	0.16%	-0.30%	0.06%	-0.12%	1.99%	6.38%	9.36%	-0.08%	19.21%	2.07%
2688	9310	国寿安保尊庆	8月5日	1.0465	1.1265	0.17%	0.57%	0.43%	1.53%	1.45%	1.99%	6.88%	8.48%	1.53%	12.82%	2.02%
2689	13808	易方达稳悦1	8月5日	1.122	1.122	0.01%	0.07%	0.06%	0.56%	1.02%	1.99%	6.08%	9.17%	1.09%	12.20%	2.00%
2690	13977	财通资管鸿佳	8月5日	1.1273	1.1273	0.01%	0.11%	0.06%	0.61%	0.96%	1.99%	5.40%	8.63%	1.02%	12.73%	1.99%
2691	12032	光大纯债债券	8月5日	1.0252	1.1191	0.02%	0.34%	-0.26%	0.54%	0.55%	1.99%	6.35%	8.02%	0.84%	12.11%	2.05%
2692	5573	东吴悦秀纯债	8月5日	1.0994	1.2344	0.00%	0.21%	-0.26%	0.16%	-0.12%	1.99%	5.78%	7.77%	0.00%	24.61%	2.05%
2693	16672	汇安嘉裕纯债	8月5日	1.0088	1.0794	0.01%	0.02%	0.03%	0.79%	0.96%	1.99%	6.30%	---	1.02%	6.23%	2.02%
2694	16407	中泰稳固30	8月5日	1.0855	1.0855	0.02%	0.11%	0.05%	0.56%	0.97%	1.99%	5.83%	---	1.04%	8.55%	2.01%
2695	17101	华宝宝通30	8月5日	1.0722	1.0722	0.01%	0.07%	0.09%	0.48%	0.98%	1.99%	4.65%	---	1.06%	7.21%	1.99%
2696	16718	中银中短债债	8月5日	1.0828	1.0828	0.02%	0.24%	-0.07%	0.55%	0.71%	1.99%	6.86%	---	0.85%	8.28%	2.02%
2697	19424	财通资管双鑫	8月5日	1.0542	1.0542	-0.01%	-0.12%	0.13%	1.62%	1.38%	1.99%	---	---	1.20%	5.42%	2.00%
2698	19945	国投瑞银顺轩	8月5日	1.0578	1.0578	0.02%	0.22%	0.01%	0.80%	0.83%	1.99%	---	---	0.74%	5.78%	2.00%
2699	21240	农银金泽60	8月5日	1.0269	1.0269	0.01%	0.17%	0.02%	0.36%	0.69%	1.99%	---	---	0.69%	2.69%	2.01%
2700	19397	博时双月乐6	8月5日	1.0667	1.0667	0.01%	0.08%	-0.05%	0.34%	0.74%	1.99%	---	---	0.84%	6.67%	2.00%
2701	20612	东吴恒益纯债	8月5日	1.0201	1.0201	0.00%	0.22%	-0.22%	0.17%	0.32%	1.99%	---	---	0.43%	2.01%	1.98%
2702	21154	鹏华中短债3	8月5日	1.0282	1.0343	0.00%	0.13%	-0.14%	0.24%	0.44%	1.99%	---	---	0.37%	3.44%	2.02%
2703	485019	工银信用纯债	8月5日	1.4253	1.4613	0.03%	0.17%	0.03%	0.90%	1.23%	1.98%	7.78%	11.30%	1.29%	47.10%	2.00%
2704	2795	平安惠盈纯债	8月5日	1.238	1.363	0.08%	0.32%	0.08%	0.98%	0.98%	1.98%	6.91%	10.24%	1.23%	38.83%	1.98%
2705	4629	国寿安保安瑞	8月5日	1.084	1.2484	0.01%	0.10%	0.05%	0.44%	0.59%	1.98%	4.25%	6.03%	0.63%	27.11%	2.01%
2706	4826	平安惠悦纯债	8月5日	1.1013	1.3542	0.05%	0.29%	-0.42%	-0.02%	-0.18%	1.98%	7.54%	10.07%	-0.02%	38.75%	2.03%
2707	7543	永赢开泰中高	8月5日	1.1412	1.1912	0.01%	0.10%	0.00%	0.54%	0.83%	1.98%	5.33%	7.49%	0.93%	19.48%	1.99%
2708	9356	博时季季乐持	8月5日	1.126	1.157	0.01%	0.11%	0.08%	0.58%	0.91%	1.98%	5.07%	7.32%	0.98%	16.02%	1.98%
2709	8804	招商添华纯债	8月5日	1.0555	1.0955	0.02%	0.18%	-0.12%	0.56%	0.78%	1.98%	3.96%	5.72%	0.85%	9.75%	2.01%
2710	11617	汇添富AAA	8月5日	1.1701	1.2431	0.01%	0.31%	-0.37%	0.52%	0.49%	1.98%	6.51%	9.32%	0.65%	16.38%	2.07%
2711	13065	国泰利泽90	8月5日	1.1302	1.1302	0.00%	0.04%	0.10%	0.50%	0.96%	1.98%	5.15%	8.44%	1.06%	13.02%	1.98%
2712	10973	博时聚源纯债	8月5日	1.0621	1.2088	0.01%	0.19%	-0.38%	-0.24%	0.10%	1.98%	6.20%	8.77%	0.17%	16.67%	1.99%
2713	15815	浦银稳鑫12	8月5日	1.1017	1.1017	0.01%	0.06%	0.04%	0.40%	0.69%	1.98%	5.26%	9.04%	0.78%	10.17%	1.98%
2714	16663	平安元福短债	8月5日	1.0736	1.0736	-0.01%	0.26%	0.20%	0.48%	0.87%	1.98%	4.39%	---	0.88%	7.36%	2.00%
2715	17152	汇添富鑫悦纯	8月5日	1.0191	1.0831	0.00%	0.04%	-0.05%	0.30%	0.47%	1.98%	5.84%	---	0.42%	8.48%	2.01%
2716	17975	路博迈护航一	8月5日	1.032	1.032	0.26%	0.20%	0.94%	2.31%	2.00%	1.98%	2.58%	---	1.19%	3.20%	2.05%
2717	20092	天弘安恒60	8月5日	1.0942	1.0942	0.01%	0.10%	0.10%	0.63%	1.04%	1.98%	---	---	1.16%	4.77%	1.99%
2718	19802	富国短债债券	8月5日	1.1722	1.204	0.01%	0.07%	0.09%	0.58%	0.98%	1.98%	---	---	1.02%	4.55%	1.99%
2719	11961	易方达稳鑫3	8月5日	1.131	1.131	0.00%	0.05%	0.10%	0.54%	1.04%	1.98%	5.89%	8.76%	1.17%	13.10%	1.98%
2720	40045	华安添鑫中短	8月5日	1.1887	1.4563	0.01%	0.05%	0.03%	0.45%	0.87%	1.97%	4.60%	7.18%	0.99%	51.96%	1.99%
2721	519718	交银纯债债券	8月5日	1.0819	1.5229	0.02%	0.20%	-0.06%	0.55%	0.83%	1.97%	6.46%	8.57%	0.98%	62.91%	2.00%
2722	161713	招商信用添利	8月5日	1.045	1.9083	0.00%	0.19%	-0.14%	0.34%	0.36%	1.97%	5.30%	7.83%	0.44%	137.58%	1.99%
2723	4614	鹏扬利泽债券	8月5日	1.1132	1.2722	0.02%	0.13%	-0.08%	0.63%	0.93%	1.97%	5.47%	7.94%	0.95%	29.38%	1.98%
2724	5011	金鹰添瑞中短	8月5日	1.05	1.2404	0.02%	0.18%	0.02%	0.74%	0.92%	1.97%	4.71%	6.77%	0.93%	26.50%	1.98%
2725	5990	申万菱信安泰	8月5日	1.0127	1.2528	0.01%	0.18%	-0.10%	0.54%	0.90%	1.97%	5.45%	7.71%	0.87%	27.84%	1.99%
2726	6542	财通资管鸿利	8月5日	1.1173	1.2293	0.02%	0.16%	0.04%	0.73%	0.93%	1.97%	5.93%	7.93%	0.96%	24.60%	1.99%
2727	7328	招商添盈纯债	8月5日	1.2535	1.2535	0.01%	0.22%	-0.21%	0.37%	0.37%	1.97%	6.08%	8.88%	0.45%	24.04%	2.02%
2728	7015	嘉合磐泰短债	8月5日	1.1386	1.1986	0.01%	0.05%	0.15%	0.57%	1.07%	1.97%	4.83%	7.57%	1.19%	20.63%	1.97%
2729	7342	国投瑞银顺臻	8月5日	1.0795	1.2095	0.00%	0.18%	-0.17%	0.21%	0.27%	1.97%	6.25%	9.22%	0.36%	21.92%	1.99%
2730	5079	兴银鑫日享短	8月5日	1.1044	1.1964	0.02%	0.12%	0.08%	0.63%	1.13%	1.97%	5.78%	8.83%	1.21%	20.13%	1.97%
2731	8395	方正富邦恒利	8月5日	1.094	1.148	0.03%	0.27%	-0.26%	0.37%	0.45%	1.97%	6.39%	9.25%	0.73%	15.27%	2.05%
2732	8805	招商添华纯债	8月5日	1.0542	1.0942	0.02%	0.18%	-0.12%	0.55%	0.77%	1.97%	3.92%	6.10%	0.84%	9.62%	2.00%
2733	11986	申万菱信合利	8月5日	1.0312	1.2652	0.01%	0.11%	0.09%	0.69%	1.17%	1.97%	4.91%	6.72%	1.21%	27.68%	1.97%
2734	90021	大成月添利一	8月5日	1.0988	1.0988	0.01%	0.06%	0.14%	0.54%	0.85%	1.97%	4.87%	6.53%	0.92%	9.88%	1.99%
2735	19479	华安添鑫中短	8月5日	1.1885	1.1935	0.00%	0.05%	0.03%	0.45%	0.87%	1.97%	---	---	0.99%	4.46%	1.98%
2736	13492	景顺长城30	8月5日	1.0947	1.0947	0.01%	0.10%	0.12%	0.57%	1.06%	1.97%	5.10%	8.39%	1.17%	9.47%	1.97%
2737	16468	华安鼎丰债券	8月5日	1.183	1.218	0.00%	0.11%	-0.18%	0.66%	1.13%	1.97%	6.89%	---	1.20%	8.41%	2.00%
2738	21850	广发景益债券	8月5日	1.1129	1.1129	0.03%	0.24%	-0.18%	0.82%	0.71%	1.97%	---	---	0.94%	2.96%	2.02%
2739	6434	鹏华中短债3	8月5日	1.1869	1.2385	0.00%	0.13%	-0.13%	0.25%	0.42%	1.97%	5.65%	8.20%	0.36%	23.98%	2.00%
2740	485122	工银尊益中短	8月5日	1.1764	1.1764	0.02%	0.11%	0.03%	0.45%	0.94%	1.96%	4.75%	7.43%	0.99%	17.64%	1.96%
2741	112	易方达纯债1	8月5日	1.025	1.533	0.10%	0.20%	0.10%	0.78%	1.13%	1.96%	6.35%	8.71%	1.07%	65.75%	1.96%
2742	3461	嘉实稳元纯债	8月5日	1.191	1.32	0.02%	0.17%	-0.11%	0.46%	0.88%	1.96%	5.97%	7.74%	0.88%	34.70%	2.00%
2743	6989	建信中短债纯	8月5日	1.0654	1.2261	0.02%	0.17%	0.01%	0.52%	0.84%	1.96%	5.87%	8.94%	0.94%	24.24%	1.98%
2744	2635	融通增鑫债券	8月5日	1.103	1.292	0.02%	0.15%	-0.02%	0.59%	0.88%	1.96%	6.91%	10.32%	0.95%	32.67%	1.97%
2745	6669	华夏中短债债	8月5日	1.1517	1.1987	0.02%	0.20%	-0.13%	0.47%	0.78%	1.96%	5.77%	7.54%	0.85%	20.53%	1.99%
2746	5514	南华瑞恒中短	8月5日	1.0705	1.5305	0.02%	0.18%	0.22%	0.63%	0.86%	1.96%	5.52%	7.25%	0.90%	56.36%	1.95%
2747	7458	汇添富90天	8月5日	1.1843	1.1903	0.01%	0.07%	0.08%	0.50%	0.94%	1.96%	4.95%	7.19%	1.03%	19.03%	1.96%
2748	7828	创金合信信用	8月5日	1.2695	1.3225	0.01%	0.19%	-0.15%	0.67%	1.10%	1.96%	7.45%	10.76%	1.24%	32.26%	1.99%
2749	7456	汇添富90天	8月5日	1.1848	1.1908	0.01%	0.06%	0.08%	0.50%	0.94%	1.96%	4.97%	7.22%	1.03%	19.08%	1.97%
2750	6932	平安0-3年	8月5日	1.0936	1.1831	0.08%	0.51%	0.31%	0.62%	0.47%	1.96%	5.63%	8.08%	0.28%	19.02%	1.98%
2751	12229	华安众鑫90	8月5日	1.1313	1.1313	0.04%	0.10%	0.11%	0.60%	1.01%	1.96%	5.62%	8.63%	1.12%	13.13%	1.96%
2752	970056	国联金如意3	8月5日	1.152	1.152	0.01%	0.11%	0.04%	0.57%	0.99%	1.96%	5.90%	9.37%	1.08%	15.20%	1.98%
2753	8746	财通多利债券	8月5日	1.152	1.152	0.02%	0.10%	0.10%	0.63%	1.18%	1.96%	5.16%	8.74%	1.22%	15.20%	1.96%
2754	16125	汇泉安盈回报	8月5日	1.0394	1.0394	0.07%	0.18%	0.44%	1.76%	1.45%	1.96%	6.26%	---	1.32%	3.94%	1.97%
2755	15064	华润元大润丰	8月5日	1.0712	1.0712	0.02%	0.19%	0.34%	0.67%	0.92%	1.96%	4.84%	---	0.88%	7.12%	1.98%
2756	12563	景顺长城90	8月5日	1.0872	1.0872	0.02%	0.12%	0.11%	0.58%	1.09%	1.96%	5.61%	---	1.17%	8.72%	1.97%
2757	16940	国联安鸿利短	8月5日	1.0576	1.0576	0.01%	0.07%	0.16%	0.49%	0.87%	1.96%	5.52%	---	0.89%	5.76%	1.96%
2758	19878	永赢瑞弘12	8月5日	1.0386	1.0386	0.03%	0.21%	-0.01%	0.77%	1.16%	1.96%	---	---	1.27%	3.86%	2.00%
2759	128	大成景安短融	8月5日	1.3155	1.5195	0.02%	0.08%	0.07%	0.50%	0.95%	1.95%	5.28%	7.27%	1.03%	55.07%	1.96%
2760	519654	银河丰利债券	8月5日	1.0352	1.2372	0.00%	0.04%	0.01%	0.27%	0.23%	1.95%	2.96%	5.15%	0.80%	25.72%	2.19%
2761	540005	汇丰晋信平稳	8月5日	1.1193	1.4724	0.01%	0.09%	0.07%	0.60%	0.94%	1.95%	4.81%	7.03%	0.99%	54.98%	1.97%
2762	6015	华安信用四季	8月5日	1.0366	1.2829	0.01%	0.14%	-0.23%	0.61%	0.76%	1.95%	6.22%	8.28%	0.94%	24.92%	2.00%
2763	6384	招商添盈纯债	8月5日	1.2509	1.2509	0.01%	0.22%	-0.21%	0.37%	0.36%	1.95%	6.04%	8.81%	0.44%	25.09%	2.00%
2764	4955	中银证券中高	8月5日	1.0196	1.2066	0.02%	0.15%	-0.07%	0.28%	0.57%	1.95%	5.73%	7.95%	0.72%	21.91%	1.97%
2765	6629	招商鑫悦中短	8月5日	1.1637	1.2396	0.02%	0.11%	0.08%	0.47%	0.74%	1.95%	5.40%	7.95%	0.81%	25.09%	1.97%
2766	6714	博时富源纯债	8月5日	1.0461	1.222	-0.01%	0.26%	-0.51%	-0.23%	-0.02%	1.95%	7.18%	9.91%	0.09%	24.01%	1.99%
2767	519199	万家家享中短	8月5日	1.055	1.2602	0.01%	0.10%	0.02%	0.57%	1.05%	1.95%	5.64%	8.76%	1.08%	27.91%	1.97%
2768	8948	华夏鼎源债券	8月5日	0.832	0.832	0.01%	0.24%	-0.14%	0.67%	1.01%	1.95%	6.78%	-12.05%	1.07%	-16.80%	1.97%
2769	3454	招商招通纯债	8月5日	1.0443	1.3013	0.00%	0.12%	-0.03%	0.35%	0.56%	1.95%	5.61%	8.44%	0.60%	33.48%	1.98%
2770	1784	兴银合盈债券	8月5日	1.026	1.1978	0.02%	0.19%	-0.08%	0.61%	0.88%	1.95%	6.12%	8.40%	0.88%	21.47%	1.97%
2771	13754	招商稳福短债	8月5日	1.0922	1.0922	0.01%	0.06%	0.09%	0.46%	0.92%	1.95%	4.66%	7.32%	1.01%	9.22%	1.97%
2772	15516	建信鑫恒12	8月5日	1.1032	1.1032	0.02%	0.10%	0.09%	0.58%	0.91%	1.95%	5.14%	9.17%	0.91%	10.32%	1.99%
2773	15918	兴业30天滚	8月5日	1.0859	1.0859	0.01%	0.06%	0.04%	0.48%	1.00%	1.95%	4.69%	7.84%	1.11%	8.59%	1.96%
2774	16107	红土创新丰源	8月5日	1.0109	1.1099	0.00%	0.12%	-0.05%	0.20%	0.44%	1.95%	6.40%	9.28%	0.37%	9.83%	1.97%
2775	16024	工银稳健丰瑞	8月5日	1.0739	1.0739	0.01%	0.11%	-0.04%	0.44%	0.82%	1.95%	4.62%	---	0.87%	7.39%	1.95%
2776	19382	南方景元中高	8月5日	1.1503	1.1503	0.01%	0.30%	-0.22%	0.42%	0.60%	1.95%	---	---	0.71%	4.07%	2.02%
2777	21868	上银慧臻利率	8月5日	1.0203	1.0303	0.00%	0.39%	-0.53%	-0.23%	-0.27%	1.95%	---	---	-0.26%	3.05%	2.02%
2778	21197	信澳鑫泰6个	8月5日	1.0192	1.0192	0.06%	-0.06%	0.56%	1.86%	1.28%	1.95%	---	---	1.40%	1.92%	---
2779	21335	国联利率债A	8月5日	1.0112	1.0262	-0.05%	0.19%	-0.63%	-0.34%	-0.50%	1.95%	---	---	-0.44%	2.63%	1.98%
2780	253020	国联安增利债	8月5日	1.4679	1.7129	0.12%	0.28%	0.25%	1.33%	0.91%	1.94%	3.97%	4.91%	1.07%	84.10%	1.95%
2781	5054	泰康瑞坤纯债	8月5日	1.2865	1.3356	0.03%	0.23%	-1.27%	-1.20%	-0.06%	1.94%	7.55%	10.90%	-0.07%	34.71%	1.96%
2782	6773	国寿安保尊荣	8月5日	1.1849	1.2249	0.01%	0.19%	0.04%	0.65%	1.31%	1.94%	6.07%	8.28%	1.31%	22.68%	1.93%
2783	6797	嘉实中短债债	8月5日	1.1448	1.2213	0.02%	0.10%	-0.01%	0.38%	0.71%	1.94%	5.82%	8.81%	0.77%	22.90%	1.97%
2784	7226	海富通中短债	8月5日	1.1218	1.1218	0.02%	0.12%	0.08%	0.58%	1.01%	1.94%	4.92%	7.09%	1.08%	12.18%	1.95%
2785	7935	平安惠澜纯债	8月5日	1.1361	1.2211	0.02%	0.11%	-0.02%	0.51%	0.94%	1.94%	6.26%	8.34%	1.00%	22.66%	1.98%
2786	8242	英大通盈纯债	8月5日	1.0648	1.1368	0.00%	0.27%	-0.27%	0.06%	0.10%	1.94%	5.28%	7.40%	0.17%	14.24%	1.96%
2787	9496	大成景轩中高	8月5日	1.1121	1.1571	0.02%	0.23%	-0.27%	0.62%	0.57%	1.94%	7.26%	9.57%	0.67%	16.16%	2.00%
2788	11597	汇添富多策略	8月5日	1.1596	1.1596	-0.01%	0.26%	-0.32%	0.34%	0.46%	1.94%	7.21%	9.03%	0.75%	14.24%	2.01%
2789	12381	英大通盈纯债	8月5日	1.0648	1.1268	0.00%	0.27%	-0.27%	0.06%	0.10%	1.94%	2.26%	4.31%	0.17%	4.49%	1.96%
2790	13864	平安元泓30	8月5日	1.1162	1.1162	0.02%	0.07%	0.09%	0.53%	1.04%	1.94%	5.56%	8.86%	1.11%	11.62%	1.94%
2791	15249	国泰君安60	8月5日	1.1224	1.1224	0.01%	0.07%	0.05%	0.64%	1.04%	1.94%	5.62%	8.47%	1.07%	10.57%	1.94%
2792	14636	国联安中短债	8月5日	1.0317	1.0887	0.02%	0.15%	0.04%	0.64%	1.00%	1.94%	5.72%	8.04%	1.04%	9.02%	1.94%
2793	15809	国泰君安君添	8月5日	1.0484	1.1004	0.00%	0.17%	-0.03%	0.62%	0.83%	1.94%	5.74%	9.13%	0.91%	10.12%	1.94%
2794	13672	国联安恒悦9	8月5日	1.1087	1.1087	0.01%	0.11%	0.03%	0.53%	0.75%	1.94%	5.60%	9.09%	0.83%	10.87%	1.94%
2795	16017	长盛恒盛利率	8月5日	1.0968	1.0968	-0.10%	0.41%	-0.29%	-0.15%	-1.14%	1.94%	6.61%	8.51%	-0.73%	9.68%	2.03%
2796	16192	永赢安悦60	8月5日	1.0838	1.0838	0.01%	0.06%	0.05%	0.49%	0.93%	1.94%	4.87%	---	1.01%	8.38%	1.95%
2797	17666	兴银稳建90	8月5日	1.0725	1.0725	0.01%	0.07%	-0.02%	0.53%	0.96%	1.94%	6.52%	---	1.08%	7.25%	1.96%
2798	18839	广发添财30	8月5日	1.0563	1.0563	0.02%	0.09%	0.10%	0.60%	0.90%	1.94%	---	---	0.98%	5.63%	1.94%
2799	18859	惠升和安纯债	8月5日	1.0335	1.0585	-0.01%	0.16%	-0.34%	-0.04%	-0.26%	1.94%	---	---	-0.18%	5.85%	1.97%
2800	19502	信澳悦享利率	8月5日	1.0149	1.0524	-0.02%	0.26%	-0.26%	-0.01%	-0.24%	1.94%	---	---	-0.19%	5.30%	1.98%
2801	21042	天弘弘利债券	8月5日	1.1252	1.1252	-0.02%	0.18%	-0.27%	0.29%	0.84%	1.94%	---	---	0.90%	3.95%	1.99%
2802	21043	天弘弘利债券	8月5日	1.1255	1.1255	-0.02%	0.18%	-0.27%	0.31%	0.89%	1.94%	---	---	0.95%	3.98%	1.98%
2803	20968	国投瑞银顺昌	8月5日	1.1312	1.1562	0.03%	0.19%	-0.05%	0.44%	0.76%	1.94%	---	---	0.88%	3.67%	1.95%
2804	3569	招商招丰纯债	8月5日	1.0259	1.313	0.01%	0.03%	-0.08%	0.26%	1.07%	1.93%	4.04%	5.99%	0.98%	35.35%	1.94%
2805	186	华泰柏瑞季季	8月5日	1.0746	1.5871	0.02%	0.17%	-0.27%	0.41%	0.63%	1.93%	6.89%	9.61%	0.70%	75.17%	1.96%
2806	6115	人保鑫利债券	8月5日	1.0727	1.0977	0.08%	-0.52%	0.46%	2.37%	0.07%	1.93%	-1.11%	-4.38%	-1.34%	9.76%	2.03%
2807	4124	民生加银鑫升	8月5日	1.0561	1.3281	0.02%	0.47%	-0.56%	-0.58%	-1.04%	1.93%	6.40%	8.75%	-0.26%	37.21%	1.92%
2808	8067	圆信永丰丰和	8月5日	1.1008	1.1498	0.01%	0.11%	0.08%	0.51%	0.87%	1.93%	5.28%	8.50%	0.85%	14.99%	1.94%
2809	14257	国联恒泽纯债	8月5日	1.0709	1.0959	0.01%	0.50%	-0.44%	-0.15%	-0.17%	1.93%	5.14%	7.49%	-0.23%	9.65%	1.95%
2810	13227	中邮鑫享30	8月5日	1.0856	1.0856	0.02%	0.06%	0.12%	0.61%	0.89%	1.93%	4.66%	6.82%	0.95%	8.56%	2.00%
